Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1590,"Dr. Ruth Pfau, also known as the Mother Teresa of Pakistan, died on __________.","On August 8, 2017","On August 9, 2017","On August 10, 2017","On August 11, 2017",C
1592,When was the Radcliffe Award announced?,on 18th July 1947,on 17th June 1947,on 5th August 1947,on 17th August 1947,D
1593,KANUPP is located near ________.,Cape Monze,Buleji Beach,Hub,None of these,B
1595,Pakistan is situated in which continent?,Asia,Australia,Africa,None of these,A
1596,Why did the Simon Commission of 1927 fail?,It had no Indian members,Indians did not want a review of the Act of 1919,Its recommendation to abolish diarchy was rejected,None of these,A
1598,The total length of the Durand Line is:,2422 km,2421 km,2423 km,2640 km,D
1599,The concept of 'Mard-e-Momin' (The Perfect Man) is associated with ________.,Shah Waliullah,Allama Iqbal,Ibn-e-Khaldun,None of these,B
1600,What was the growth rate of Pakistan during fiscal year 2018-19?,3.08 percent,3.17 percent,3.29 percent,3.31 percent,C
1601,When did President Muhammad Ayub Khan pass away:,1970,1971,1974,1975,C
1602,"When was the Government of India Act 1858 passed, transferring power to the British Crown?","On August 2, 1858","On July 18, 1858","On October 24, 1858","On June 3, 1858",A
1603,The first intention of British people was to __________.,Conquer India,Make government in Subcontinent,Explore trade opportunities,Defeat Mughal Empire,C
1604,Al-Biruni came to India along with __________.,Muhammad Ghauri,Mahmud of Ghazni,Babur,Alauddin Khilji,B
1605,The All-India Muhammadan Educational Conference of 1906 was held in ___________.,Simla,Dhaka,Lucknow,Delhi,B
1606,The Liaquat-Nehru Pact was announced at Delhi in:,in March 1950,in April 1950,in May 1950,in June 1950,B
1607,The 1970 elections in East Pakistan were swept by:,PPP,NAP,AL,JI,C
1608,The head of the cabinet is __________.,The President,The Chairman of the Senate,The Prime Minister,The Interior Minister,C
1609,Mirpur is a famous city of ________.,Khyber Pakhtunkhwa,Punjab,Azad Kashmir,None of these,C
1611,When did British Prime Minister Clement Attlee announce the transfer of power to India?,22-Mar-1947,17218,16-May-1947,17353,B
1612,"Who is responsible for appointing the chiefs of the armed forces, the Chief Justice, and other high officials?",The Prime Minister,The President,The Cabinet,All of the above,B
1614,The first Nuclear Power Plant in Pakistan with a generation capacity of 1100 Megawatts is:,K-I,K-II,K-III,K-IV,B
1615,"Who is known in history as 'Mujaddid Alf Sani', the reformer of the second millennium?",Shaikh Ahmed Sirhindi,Shah Waliullah,Sir Syed Ahmed Khan,None of these,A
1617,When was the Water and Power Development Authority (WAPDA) established?,"On February 12, 1958","On February 12, 1959","On February 12, 1960","On February 12, 1961",A
1618,Zahir-ud-din Babur was buried in:,Ferghana,Baghdad,Kabul,None of these,C
1620,The old name of Sahiwal is:,Montgomery,Jacobabad,Fort Sandeman,None of these,A
1621,Which Article of the 1973 Constitution relates to the National Language of Pakistan?,Article 215,Article 251,Article 257,Article 12,B
1622,Which article of the 1973 Constitution declares that the President is the 'Head of the State'?,Article 40,Article 41,Article 42,Article 43,B
1623,In which year was Urdu declared the official language of India?,1817,1797,1837,1831,C
1624,Javed Iqbal is chairman of the:,Election Commission,National Accountability Bureau,Senate,National Assembly,B
1625,Which Pakistani calligrapher is famous all around the world?,Sadequain,Ahmad Khan,Asghar Ali,None of these,A
1626,The Quit India Movement was launched by Gandhi in:,1919,1928,1940,1942,D
1627,Who founded the Kingdom of Mysore?,Tipu Sultan,Haider Ali,Maharaja Ranjit Singh,Nawab Shuja-ud-Daula,B
1628,When did the East India Company get permission from Jahangir for commercial trade?,1600,1608,1610,1611,B
1630,When did Allama Shibli Nomani die:,"on Aug 18, 11","on Sep 18, 12","on Oct 18, 13","on Nov 18, 14",D
1631,Pakistan left CENTO in:,1973,1979,1984,1988,B
1633,Which country opposed Pakistan's membership in United Nations:,Iran,Egypt,Afghanistan,Malaysia,C
1634,Lyari war was introduced in which year in the sub-continent:,2008,2009,2010,2012,B
1636,The national vegetable of Pakistan is _________.,Carrot,Tomato,Ladyfinger,All of these,C
1637,"The Durand Line, which divides the borders of Pakistan and Afghanistan, is approximately __________ long.","2,670 km","2,262 km","2,272 km",None of these,A
1639,What was the name of DIG Traffic who died in a suicide blast in Lahore during the year 2017?,Captain Zaheer,Captain Mubeen,Imtiaz Gondal,Captain Akhtar Hussain,B
1640,Which of the following is a political dispute between India and Pakistan?,Line of Actual Control,Sir Creek,McMahon Line,None of these,B
1641,"Which Sultan of Delhi has been termed the ""Mad Monarch"" by some historians?",Muhammad bin Tughluq,Ghiyasuddin Balban,Alauddin Khalji,Ghiyasuddin Tughluq,A
1642,Minar-e-Pakistan is located in which park?,Greater Park of Lahore,Greater Iqbal Park,Minto Park of Lahore,Jinnah Garden,B
1643,"The book ""Politics and the State in Pakistan"" was written by?",Hassan Askari,Khalid Sayed,Muhammad Waseem,None of these,C
1644,How many seats are reserved for non-Muslims in the Khyber Pakhtunkhwa Provincial Assembly?,8,5,4,2,C
1645,The crescent in the Pakistani Flag represents ___________.,happiness,development,progress,None of the Above,C
1646,Which powerful country reportedly offered naval support to the Pakistan Army before the surrender in Dhaka during the 1971 war?,United Kingdom,The United States,France,Russia,B
1647,Which of the following places is the rainiest in Pakistan?,Murree,Quetta,Karachi,Ziarat,A
1648,Quaid-e-Azam served as Governor-General of Pakistan for _________ months.,12 months,13 months,14 months,None of these,B
1649,The 1956 Constitution provided equal partnership between East and West Pakistan in the ________.,Administration,Economic field,Political field,All of these,D
1650,The famous Moti (Pearl) Masjid in Lahore was built by Shah Jahan in which year?,In 1631,In 1641,In 1655,In 1645,D
1651,The first nuclear power plant was established in Pakistan at:,Karachi,Lahore,Islamabad,Mianwali,A
1652,The Karachi radio station was inaugurated by Liaquat Ali Khan on:,on 1st July 1948,on 14th August 1948,on 11th September 1948,on 25th December 1948,B
1653,What is the real name of Lal Shahbaz Qalandar?,Shah Muhammad Qasim,Hazrat Usman Marwandi,Abdul Rasool,None of these,B
1654,The Jallianwala Bagh incident took place on:,"on 23 April, 1919","on 13 May, 1919","on 13 June, 1919","on 13 April, 1919",D
1655,Sassui Pannuh is a Sindhi story. Sassui is known as _________.,Girl of Sorrows,Queen of Beauty,Princess of Hope,None of these,C
1656,Pakistan Television started in the reign of:,Iskander Mirza,Ayub Khan,Yahya Khan,Zulfikar Ali Bhutto,B
1658,What does LFO stand for?,Legal Framework Ordinance,Legal Framework Order,Law Framework Order,None of these,B
1659,Indian Khilafat Deputation visited England to put their views before LIyod George in:,in 1940,in 1930,in 1920,None of these,C
1661,Which Article of the Constitution of Pakistan gives the Supreme Court Suo Motu powers?,Article 184(2),Article 184(3),Article 194(3),None of these,B
1662,The Pakistan hockey team first participated in the Olympics in:,1952,1956,1948,1960,C
1664,What was Tipu Sultan's real name?,Haider Ali,Fateh Ali Khan,Mir Sadiq,Kharak Singh,B
1665,How did Pakistan manage to overcome its problem arising out of the blockade by the U.N.?,With the assistance of the U.N.,With the assistance of the ADB,With the assistance of the IMF,With the assistance of the World Bank,D
1667,"As per his final wish, the tomb of Emperor Babur is located in which city?",Delhi,Peshawar,Kabul,Agra,C
1668,Which of the following women participated in all three Round Table Conferences?,Fatima Jinnah,Sarojini Naidu,Begum Jahan Ara Shahnawaz,Amrit Kaur,C
1670,Dr. Abdul Qadeer Khan died on:,on 10 September 2021,on 10 October 2021,on 10 November 2021,on 10 December 2021,B
1671,"After the death of President Zia-ul-Haq, who became the president in 1988?",M.K. Junejo,G.I. Khan,M. Nawaz Sharif,Benazir,B
1672,The National Action Plan was established in the year:,2013,2014,2015,2016,C
1673,When did the people of Gilgit-Baltistan win their liberation from Dogra rule with the help of the Gilgit Scouts?,In November 1946,In November 1947,In November 1948,In November 1949,B
1674,Ilm-ul-Iqtisad was written by ____________.,Al-Ghazali,Al-Mawardi,Allama Iqbal,None of these,C
1675,How many seats were reserved in the assembly for Muslims in the Lucknow Pact?,1/2,1/3,1/4,1/5,B
1676,The Saraiki language is more dominantly spoken in ________.,North Punjab,West Punjab,South Punjab,East Punjab,C
1677,The Prevention of Electronic Crimes Act ('PECA') was promulgated in:,2014,2016,2018,2023,B
1678,The Rann of Kutch is a disputed area between ____.,"KPK, India",Sindh-India,Punjab-India,None of these,B
1679,The Jallianwala Bagh massacre in Amritsar took place on:,"on Mar 13, 19","on Apr 13, 19","on May 13, 19","on Jun 13, 19",B
1680,"Mahmud, son of Sabuktigin, ascended the throne in which year?",In 977 AD,In 998 AD,In 997 AD,In 1000 AD,B
1681,When was Nadwatul Ulema established?,1884,1893,1894,1896,C
1683,Approximately what proportion of Pakistan's total area is covered by the Balochistan province?,44 percent,35 percent,48 percent,50 percent,A
1684,Chittori is the historic ancestral graveyard of the Talpur Mirs located in _______.,Umerkot,Ghotki,Mirpur Khas,Kandhkot,C
1686,Whom did General Pervez Musharraf replace?,Mirza Aslam Beg,General Jahangir Karamat,General Khalid Maqbool,General Raheel Sharif,B
1687,How many percent of Pakistanis can speak or understand Urdu?,Less than 50 percent,Around 60 percent,Around 70 percent,More than 80 percent,D
1689,When was the Liaquat-Nehru Pact between India and Pakistan signed?,1950,1955,1954,None of these,A
1690,The Cabinet Mission aimed to discuss the transfer of power from the British to:,The Muslim League,The Indian National Congress,Indian leaders,The United Nations,C
1692,The first census in Pakistan was held in:,1948,1950,1951,None of these,C
1693,Tipu Sultan belonged to:,Mysore,Vijayanagara,Sarsour,None of these,A
1694,Bengal was divided into two parts. In which part were the Muslims in the majority?,Western Bengal,Eastern Bengal,North-Western Bengal,None of these,B
1695,Altaf Hussain Hali has written “Hayat-e-Jawaid” on?,Quaid e Azam,Allama Iqbal,Sir Syed Ahmed Khan,None of these,C
1696,"The Tashkent Declaration, which formally ended the 1965 Indo-Pak war, was signed with the mediation of which country?",USA,China,Soviet Union,United Kingdom,C
1697,Who wrote 'The Loyal Mahomedans of India'?,Sir Syed Ahmad Khan,Allama Iqbal,Syed Suleman Nadvi,Shah Waliullah,A
1698,The Shimla Deputation met the Viceroy at Shimla on __________.,"On October 1, 1906","On September 3, 1906","On October 5, 1907","On September 7, 1907",A
1699,The Regional Cooperation for Development (RCD) was established in 1964 and was annulled in _______.,In 1969,In 1979,In 1989,None of these,B
1700,Mention the date of the agreement between Pakistan and Bosnia for illegal trafficking:,"on Nov 4, 20","on Nov 6, 20","on Nov 8, 20",None of these,A
1701,"During his stay in England, Sir Syed closely observed the __________ system of England.",Social,Economic,Educational,Religious,C
1702,Who was the Caretaker Prime Minister of Pakistan for the 2018 general election?,Justice (retd) Nasir-ul-Mulk,Maleeha Lodhi,Justice (retd) Tassaduq Hussain Jillani,None of them,A
1703,When was the first census conducted in Pakistan?,In 1951,In 1952,In 1953,In 1954,A
1704,"According to the Legal Framework Order, the first general elections of Pakistan were held in:",1966,1970,1977,1952,B
1705,Benazir Bhutto was born on:,on 21st May 1953,on 21st June 1953,on 21st July 1953,on 21st August 1953,B
1706,Kashmir Solidarity Day was first celebrated in:,in 1989,in 1990,in 1991,in 1992,B
1707,Liaquat Ali Khan visited India in which month and year?,in May 1950,in June 1950,in April 1950,in March 1950,C
1708,In which year did Gandhi start the Non-Cooperation Movement?,1920,1921,1922,1923,A
1709,The Ilbert (Albert) Bill was presented in:,in 1881,in 1883,in 1885,in 1892,B
1711,Where was Muhammad Ghuri when he was assassinated?,Damik,Lahore,Ghazni,Sohawa,A
1712,"Under the 1973 Constitution, who is the head of the cabinet?",Chief Justice,Prime Minister,Speaker of NA,President,B
1714,Which two parties signed the Lucknow Pact?,Muslim League and Arya Samaj,Indian National Congress and Muslim League,British Government and Congress,Muslim League and British Government,B
1715,When was the Federal Shariat Court established?,In 1978,In 1979,In 1980,In 1981,C
1717,Which province of West Pakistan was divided into two parts in 1947?,Punjab,Sindh,KPK,Balochistan,A
1718,Which area has the biggest deposits of iron ore:,Kalabagh,Chitral,Gilgit,Zhob,A
1720,Who was the Viceroy of India during the 1935 earthquake in Shal-Kot?,Lord Linlithgow,Lord Willingdon,Lord Irwin,Lord Mountbatten,B
1721,Who succeeded Quaid-e-Azam as Governor General?,Liaquat Ali Khan,Khawaja Nazimuddin,Ghulam Muhammad,Sir Feroz Khan Noon,B
1722,The largest Princely State by area at the time of partition was:,Hyderabad (Deccan),Kashmir,Bahawalpur,Bhopal,B
1723,Allama Muhammad Iqbal delivered his famous Allahabad address in?,1928,1929,1930,1931,C
1724,Quaid-e-Azam became the permanent president of the Muslim League in:,in 1916,in 1924,in 1934,in 1940,C
1725,"The Fatawa-i-Alamgiri, a comprehensive work on Islamic law, was compiled under the direction of which emperor?",Aurangzeb,Shah Jahan,Akbar,Jahangir,A
1726,There are ________ schedules in the 1973 Constitution.,4,7,5,10,B
1727,Who was the Lord of India during the Second World War?,Lord Irwin,Lord Linlithgow,Lord Harding,None of these,B
1728,"How much was allocated for the agriculture sector in the ""7th Five-Year Plan""?","13,600 million rupees","14,600 million rupees","15,600 million rupees",None of these,C
1729,"After the war of 1965, which pact was signed between India and Pakistan?",Shimla Pact,Tashkent Pact,Bilateral Pact,Soviet Pact,B
1730,Who was the last Governor-General of Pakistan?,Quaid-e-Azam,Ghulam Muhammad,Khawaja Nazimuddin,Major Gen. Sikandar Mirza,D
1731,The last general elections in Pakistan were held in:,in July 2018,in August 2018,in September 2018,in October 2018,A
1733,Which general election saw the lowest voter turnout in Pakistan’s history?,in 1997,in 2008,in 2013,in 1993,A
1734,The River Indus enters Pakistan from Tibet near which region?,Swat,Gilgit-Baltistan,Peshawar,Kabul,B
1736,"According to which Constitution, Pakistan was officially named Islamic Republic of Pakistan:",1956,1962,1973,None of these,A
1737,The Noor Mahal is located in ___________.,Bahawalpur,Multan,Khairpur,Sukkur,A
1739,Which of the following lakes is called the paradise of birds?,Manchar Lake,Haleji Lake,Keenjhar Lake,None of these,B
1740,"Which amendment, made on April 23, 1974, defined the boundaries of Pakistan?",4th,3rd,2nd,1st,D
1742,"When was Gandhi bestowed the title ""Mahatma"" by Rabindranath Tagore?",1913,5544,1916,1917,B
1743,Second Constitution of Pakistan was enforced on:,on 14 August,on 1st March,on 8 June,on 27 October,C
1744,The first general elections in Pakistan were held in:,1950,1960,1970,1980,C
1745,Who was the first Governor of Balochistan?,Lt. Gen. Riaz Hussain,Ghous Bakhsh Bizenjo,Nawab Akbar Bugti,Khair Bakhsh Marri,A
1746,The deposits from the ancient Tethys Sea finally formed the ____________.,Western Ghats,Himalayan mountain range,Karakoram range,None of these,B
1747,When was the Muslim Students Federation established in Balochistan?,"On July 21, 1943","On July 21, 1944","On July 21, 1945","On July 21, 1946",A
1748,The Islamabad High Court's (IHC) first female judge was sworn in on 13th December 2019.,Lubna Saleem Pervaiz,Ayesha Malik,Tahira Safdar,Syeda Tahir,A
1749,Who founded the Arya Samaj?,Swami Shardhanand,Dayananda Saraswati,Maulana Maududi,Syed Ahmad Barelvi,B
1750,What was the name of Sir Syed Ahmad Khan's father?,Syed Alam Hussain,Syed Farid Ali,Mir Muhammad Muttaqi,None of them,C
1751,The Basic Principles Committee presented its report in:,in March 1949,in September 1950,in December 1952,in October 1953,B
1752,Which of the following is a function of the Speaker of the National Assembly?,Presides over the meetings of the assembly,Maintains discipline in the House,Both of them,None of them,C
1753,"IRSA, the Indus River System Authority, was established for regulating and monitoring the distribution of water sources of the Indus Rivers in:",1991,1992,1993,1994,B
1754,The All Parties Conference regarding the freedom of India against British rule was made in:,1922,1924,1926,1928,D
1755,The British Parliament passed the Indian Independence Act on:,on 18-May-47,on 18-Jun-47,on 18-Jul-47,on 18-Aug-47,C
1756,Who was the first Chief Minister of Gilgit-Baltistan?,Syed Mehdi Shah,Qamar-uz-Zaman Kaira,Wazir Baig,Pir Karam Shah,A
1757,Astola Island is located in ____________.,Sindh,Balochistan,Punjab,KPK,B
1758,How many districts are in Punjab?,32,33,36,None of these,C
1759,Who prepared Pakistan's National Flag?,Abdur Rehman Chughtai,Liaquat Ali,Chaudhary Rehmat Ali,Ameer-ud-din Qadwai,D
1761,Quaid-e-Azam Jinnah The Story of a Nation is a biography of Quaid-e-Azam written by:,Ayesha Jalal,G. Allana,Stanley Wolpert,Hector Bolitho,B
1762,The highest non-operational military award is the ________.,Tamgha-e-Basalat,Tamgha-e-Imtiaz,Tamgha-e-Khidmat,Sitara-e-Basalat,D
1764,Who was the first Prime Minister of Pakistan?,Gen. Ghulam Muhammad,I.I. Chundrigar,Liaquat Ali Khan,None of these,C
1765,When was the MAO College at Aligarh started?,In 1875,In 1876,In 1877,In 1878,A
1767,"In the Indian Rebellion of 1857, 80 soldiers who disobeyed Colonel Smith for using greased cartridges belonged to:",Meerut,Agra,Delhi,Mumbai,A
1768,Pakistan's first ambassador to the United States was:,M.A.H. Isphahani,Patras Bukhari,K.K. Aziz,None of these,A
1770,When was the US Embassy in Karachi established?,on 14 August 1947,on 15 August 1947,on 6 August 1947,on 10 August 1947,B
1771,What was the popular local term for the Grand Trunk Road?,Badshahi Sarak,Shah Rah,Gernaili Sarak,Suri Marg,C
1772,"In the Second Constituent Assembly elected in 1955, the Muslim League formed a coalition government with:",United Front,Noon Group,Independents,None of these,A
1773,Nawab Sir Salimullah Khan was the President of the Bengal Provincial Muslim League in _________.,In 1907,In 1913,In 1915,None of these,A
1774,Name the first Pakistani female cricketer to take 100 wickets in ODIs:,Sana Mir,Javeria Khan,Marina Iqbal,Sadia Yousaf,A
1775,Who is the current Prime Minister of Azad Jammu and Kashmir?,Sardar Attique Ahmed Khan,Sardar Abdul Qayyum Khan Niazi,Raja Farooq Haider,None of these,B
1776,Nathia Gali beach is in which city of Pakistan?,Murree,Islamabad,Karachi,Lahore,C
1777,Under which proposal did the Muslim League offer to surrender the demand for a separate electorate?,"Delhi Proposals, 1927","Patna Scheme, 1938","Poona Pact, 1932",Never Surrendered,A
1778,How many times did Mahmud of Ghazni attack India:,13 times,15 times,17 times,None of these,C
1779,Quaid-e-Azam joined the All India Muslim League on:,'10th October 1912,'10th October 1913,'14th October 1914,None of the above,B
1780,Which SAARC Member Country has the highest literacy rate?,Maldives,Sri Lanka,Bhutan,India,A
1781,The Headquarters of the Pakistan Air Force is located in:,Rawalpindi,Islamabad,Karachi,Lahore,B
1782,"The Buddhist territory of Ladakh, which forms part of the state of Jammu and Kashmir, lies on the border of __________.",Sialkot,Tibet,Gilgit,Hunza,B
1783,Titu Mir struggled hard for the:,Indigo Planets,Muslim peasants of Bengal,All peasants of Bengal,Poor families of Assam,B
1784,Sheikh Ahmad Sirhindi was born in which city?,Sirhind,Allahabad,Ahmadabad,None of these,A
1785,In which year was television started in Pakistan?,in 1961,in 1962,in 1963,in 1964,D
1786,Who was the first Chief of Army Staff of the Pakistan Army?,Gen. Zia-ul-Haq,Gen. Tikka Khan,Gen. Ayub Khan,Gen. Aslam Beg,C
1787,The political party launched by Air Marshal Asghar Khan was:,Pakistan Democratic Party,Tehreek-i-Insaf,Justice Party of Pakistan,Tehreek-e-Istaqlal,D
1789,"The Lahore Resolution was amended, and Pakistan was made an integral part of League’s objective. The amendment was made in the annual session (1941) of ""All India Muslim League"", which was held at __________.",Karachi,Lahore,Madras,None of these,C
1790,When was the first census conducted in Pakistan?,1955,1951,1953,1954,B
1791,"The capital of Tipu Sultan (Fateh Ali), where he died fighting the fourth Anglo-Mysore war, was:",Mysore,Bangalore,Srirangapatna (Seringapatam),Calicut,C
1792,"During Akbar's reign, the theory of Wahdatul Wajood was presented by whom?",Ibn Arabi,Mujaddid Alf Sani,Khwaja Baqi Billah,Hazrat Mian Mir,A
1793,Bhambore is an ancient city located in:,Khyber Pakhtunkhwa,Balochistan,Sindh,Punjab,C
1794,Who started the Non-Cooperation Movement?,Quaid-e-Azam,Gandhi,Ali Brothers,None of these,B
1795,The tenure of Zulfiqar Ali Bhutto as PM was:,1971-1977,1971-1973,1973-1977,None of these,C
1796,"In 1992, the government of Pakistan prepared a Forestry Sector Master Plan for ___________.",20 years,25 years,30 years,None of these,B
1797,Where is the tomb of Mughal Emperor Jahangir?,Sheikhupura,Lahore,Multan,Bahawalpur,B
1798,When did the Balochistan States Union become a part of the West Pakistan province?,"On October 14, 1955","On November 14, 1955","On December 14, 1956","On January 14, 1957",A
1799,Masjid Wazir Khan was built which century?,16th Century,17th Century,18th Century,19th Century,B
1801,Manchar Lake is situated in ________.,Larkana,Dadu,Thatta,Jamshoro,D
1802,Who was the Viceroy of India when the Lahore Resolution was passed?,Lord Zetland,Lord Linlithgow,Lord Wavell,Lord Willingdon,B
1804,"Which person held the positions of WAPDA chairman, Sindh governor, SBP governor, and President of Pakistan?",Waseem Sajjad,Ghulam Ishaq Khan,Fazal Ilahi Chaudhry,Rafiq Tarar,B
1805,Where is Darul Uloom Deoband located?,Banaras,"Saharanpur, UP",Calcutta,Delhi,B
1806,"Pakistan and China established diplomatic relations on May 21, _________.",In 1950,In 1951,In 1954,None of these,B
1807,Who was the Foreign Minister in the Interim Government of British India formed before the partition?,Liaquat Ali Khan,Sardar Patel,Jawaharlal Nehru,Muhammad Ali Jinnah,C
1808,"The largest railway workshop, Mughalpura, is situated in ________.",Gujranwala,Multan,Karachi,Lahore,D
1809,In which city was the Indus Waters Treaty signed by the Prime Minister of India and the President of Pakistan?,Karachi,Lahore,Delhi,Kolkata,B
1810,"When was Quaid-e-Azam M.A. Jinnah's name read in the khutba at the Pakistan Colony mosque by the Sindh education minister, Pir Ilahi Bux?","On August 11, 1947","On August 15, 1947","On July 12, 1947","On August 22, 1947",D
1811,Who acts as the Prime Minister of Pakistan in the absence of the Prime Minister?,The Senate Chairman,The Speaker of the National Assembly,The Chief Justice of Pakistan,The President,B
1812,The Suri Dynasty of India lasted for:,20 years,15 years,10 years,5 years,B
1813,When will CPEC be fully operational?,2025,2030,2035,2040,B
1814,After how many years are general elections held in Pakistan?,04,05,06,None of these,B
1815,When was the first Constitution of Pakistan enforced?,"On March 23, 1956","On March 24, 1956","On March 25, 1956","On March 26, 1956",A
1817,"In the fourteen points presented by Quaid-e-Azam in 1929, he demanded reforms in which of the following provinces:",NWFP and Sindh,NWFP and Balochistan,NWFP and Bombay,Sindh and Bombay,B
1818,The National Assembly has _________ seats.,"268 general, 62 women, and 12 non-Muslim","270 general, 60 women, and 12 non-Muslim","270 general, 62 women, and 10 non-Muslim","272 general, 60 women, and 10 non-Muslim",D
1820,"The National Highway Authority (NHA) manages national highways, motorways, and expressways.",35,36,38,55,D
1821,The beginning of the Mughal Empire started after the defeat of __________.,Ibrahim Lodhi,Sikandar Lodhi,Daulat Khan Lodhi,None of these,A
1823,PM Liaquat Ali Khan was assassinated on:,on 16 October 1951,on 14 October 1952,on 16 September 1951,None of these,A
1824,"The tomb of the folk wiseman of Sindh, Watayo Faqeer, is in __________.",Sakrand,Tando Allahyar,Mehrabpur,Badin,B
1826,Which was the first princely state to accede to Pakistan?,Bahawalpur,Swat,Umerkot,Chitral,A
1827,Which state was attacked by India on 11 September 1948?,Kashmir,Hyderabad,Junagadh,Swat,B
1828,Who took oath as the First Governor of East Bengal?,Sir John Bennett,Sir Frederick Bourne,Francis Mudie,Sir Giles Squire,B
1829,"In March 1981, how many ulema judges were included in the bench of the Federal Shariat Court?",Four,Three,Two,Five,B
1830,Khanpur Dam is located on:,Kabul River,Haro River,Indus River,Gomal River,B
1831,How many police ranges are in KPK?,7,4,8,3,C
1832,Who introduced the Basic Democracies system?,Ayub Khan,Bhutto,Zia,None of the above,A
1833,"Which significant act received Royal Assent on August 4, 1935?","Government of India Act, 1935",Simon Commission Report,Poona Pact,Communal Award,A
1834,Ninety-three percent of small farms (less than 12.5 acres each) accounted for ________ percent of the total cultivated area.,40 percent,50 percent,60 percent,70 percent,C
1835,Who was the first Muslim Commander-in-Chief of the Pakistan Air Force?,Air Marshal Asghar Khan,Air Marshal Noor Khan,Air Marshal Arshad Feroz,Air Marshal Faiz,A
1836,Mangla Dam is located in ____________.,Punjab,KPK,Azad Jammu & Kashmir,FATA,C
1837,The 1965 war started on:,on 06th September 1965,on 07th September 1965,on 08th September 1965,on 09th September 1965,A
1838,The Mughal king Humayun recaptured the Delhi darbar in ____.,1550,1555,1560,None of these,B
1839,Who designed Pakistan's national flag?,Amir-ud-Din Kidwai,Hafeez Jalandhari,Ahmed Ghulam Ali Chagla,None of the above,A
1840,Who was the first Viceroy of the subcontinent?,Lord Dalhousie,Lord Canning,Lord Mountbatten,Lord Curzon,B
1842,Constituent Assembly created on,on 20 July 1947,on 4 August 1947,on 5 August 1947,on 6 August 1947,A
1843,"What title did General Pervez Musharraf take on October 14, 1999?",President,Chief Executive,CMLA,None of these,B
1845,When did the Indian Independence Act receive Royal Assent?,17353,17366,17386,17390,B
1846,What is the average height of the Chaghi Range?,"3,500 meters","2,500 meters","4,000 meters","3,000 meters",D
1848,Muhammad Rafiq Tarar was the ________ president before Pervez Musharraf.,14th,12th,4th,9th,D
1849,Who is the author of the book 'We Have Learnt Nothing From History'?,Hassan Askari Rizvi,Air Marshal M. Asghar Khan,Ayesha Siddiqa,Mushahid Hussain Syed,B
1851,Lord Linlithgow put forward the proposal of the August Offer in?,1939,1940,1941,1942,B
1852,When was Pakistan's first postal stamp issued?,"On July 5, 1948","On July 6, 1948","On July 7, 1948","On July 9, 1948",D
1853,Cutting Edge is the autobiography of:,Imran Khan,Sohail Abbas,Javed Miandad,Inzamam Ul Haq,C
1854,Who was Pakistan's first law Minister and interim head of the constituent assembly?,Chandra Chattopadyaya,Bhupendra Kumar Datta,Jogendra Nath Mandal,None of these,C
1855,Lal Suhanra National Park was established in:,1968,1972,1976,1991,B
1856,Which city was hit by the earthquake of 1935?,Muzaffarabad,Quetta,Attock,Peshawar,B
1858,The famous Moti Masjid built in 1635 is located in:,Lahore,Multan,Thatta,Bhera,A
1859,When did Jinnah visit East Pakistan as Governor General?,in March 1948,in May 1948,in August 1948,in September 1947,A
1861,A constituency of the Azad Kashmir Assembly is denoted by ________.,GBLA,PPLA,LA,PS,C
1862,Who won PSL 4 in 2019?,Multan Sultans,Quetta Gladiators,Peshawar Zalmi,Karachi Kings,B
1864,"When did Quaid-e-Azam, in a public meeting, give the slogan of ""Faith, Unity, and Discipline""?","On December 28, 1947","On December 24, 1947","On December 29, 1947","On December 31, 1947",A
1865,Which national anthem did the Congress choose after the 1937 elections?,Jana Gana Mana,Sare Jahan Se Achha,Bande Mataram,Vande Mataram,C
1867,Who among the following is the current Secretary-General of SAARC?,Ahmed Saleem,Amjad Hussain Sial,Arjun Bahadur Thapa,Ghulam Sarwar,D
1868,How many Round Table Conferences were held in the 1930s?,One,Two,Three,Four,C
1869,Kotli is a famous city of __________.,AJ&K,KPK,FATA,ICT,A
1870,Mirani Dam is located in which province?,Punjab,Balochistan,Sindh,KPK,B
1871,The highest population density in Pakistan is in ___________.,Punjab,FATA,Islamabad,Sindh,C
1872,By whom the formula of 3rd June 1947 to divide India was announced?,Lord Atllee,Lord Wovell,Lord Mount Batten,None of these,C
1873,The Aligarh Movement was started by?,Sir Syed Ahmad Khan,Syed Amir Ali,Altaf Hussain Hali,None of these,A
1874,Secretary of State for India in 1947:,Lord Linlithgow,Lord Ismay,Lord Listowel,Lord George,C
1875,Labour Day is observed on ____________.,On February 21,On May 9,On May 1,On March 22,C
1877,The master plan of Islamabad was drawn by which country's firm?,Russia,USA,Türkiye,Greece,D
1878,What is the age of retirement of Supreme Court Judges?,60,62,65,66,C
1880,Who was the first Asian and Indian to win the Nobel Prize?,Rabindranath Tagore,Allama Iqbal,Maulana Maududi,Syed Ahmad Khan,A
1881,"The ""Gibraltar of Sindh"" is ________.",Kirthar Ranges,Karoonjar Mountains,Gwadar,Makli Hills,D
1883,Allama Iqbal delivered the Allahabad Address in:,1930,1931,1932,None of these,A
1884,The third Martial Law ended in:,in 1983,in 1988,in 1985,None of these,C
1886,In December 1906 the session of All India Muslim league held in which city:,Chennai,Dhaka,Lucknow,Bombay,B
