Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1365,How many times does the word 'jihad' appear in the Quran?,30 times,37 times,41 times,40 times,B
1366,"The ""Farabi,"" a renowned Islamic philosopher, is known as the:",Philosopher of the Arabs,First Teacher,Second Teacher (after Aristotle),Proof of Islam,C
1367,Name the fifth Kalimah.,Kalimah-e-Tauheed,Kalimah-e-Tamjeed,Kalimah-e-Shahadat,Kalimah-e-Istighfar,D
1368,"The ""Bay'at al-Ridwan"" (Pledge of the Tree) was taken for the martyrdom of which companion?",Ali (RA),Uthman (RA),Umar (RA),Hamza (RA),B
1369,What was the title of Hazrat Ayesha (RA)?,Tahira,Siddiqa,Umm-ul-Masakeen,All of them,B
1370,_________ was the magician from Prophet Musa's people who led the nation to idolize the calf.,Suitable,Samiri,Monk,None of these,B
1371,Which prophet was given power over the Jinn?,Hazrat Moosa (A.S.),Hazrat Eesa (A.S.),Hazrat Sulayman (A.S.),No one,C
1372,"Which of the following is considered one of the ""Ulu al-Azm"" (Prophets of Firm Resolve)?",Prophet Zakariyya (AS),Prophet Yunus (AS),Prophet Nuh (AS),Prophet Lut (AS),C
1373,"The term ""Waqf"" in Islamic law refers to:",An endowment made for charitable or religious purposes,An inheritance share,An obligatory charity,A business partnership,A
1374,How many obligatory (Fard) acts of Hajj are there?,One,Three,Seven,Four,B
1375,Al-Aqidah al-Tahawiyyah is a famous and widely accepted classical text summarizing the creed of which theological school?,Zaydi Shia,Mu'tazili,Maturidi and Ash'ari (Sunni),Kharijite,C
1376,The incident of the Prophet (PBUH) receiving revelation while covered in a cloak is associated with the name of which Surah?,Al-Muddaththir,Al-Muzzammil,Al-Fatiha,Al-Alaq,A
1377,Which of the following statements is Right regarding the Ghazwa of Khandaq?,"The Prophet (PBUH) called Salman al-Farsi ""one of the people of the house"" (Ahl al- Bayt)","The Prophet (PBUH) called Zubayr ibn al-Awwam his ""disciple"" (Hawari)",Both of these,None of these,D
1378,Who was the last prophet of Bani Israel?,Prophet Isa (A.S),Prophet Musa (A.S),Hazrat Khidr (A.S),Prophet Yaqub (A.S),A
1379,"After Aminah's death, who brought Muhammad (PBUH) from Abwa to Makkah?",Umm Ayman,Halimah Saadia,Abu Talib,Hazrat Hamza,A
1380,What do you understand by Jacob?,Hazrat Yaqoob (A.S.),Hazrat Younas (A.S.),Hazrat Ibrahim (A.S.),Hazrat Ishaq (A.S.),A
1381,The Zabur (Psalms) was revealed to which Prophet?,Prophet Isa (AS),Prophet Dawud (AS),Prophet Musa (AS),None of these,B
1382,The Battle of Hunayn was fought against which enemy tribes?,Hawazin and Thaqif,All tribes,Quraysh,None,A
1383,Dhu al-Shahadatayn (The Possessor of Two Testimonies) was the title of Hazrat:,Khuzaymah ibn Thabit (RA),Hudhayfah ibn al-Yaman (RA),Ammar ibn Yasir (RA),Ahmad ibn Hanbal (RA),A
1384,"Which prophet is known as ""Shaikh-al-Anbiya""?",Hazrat Adam (A.S.),Hazrat Ibrahim (A.S.),Hazrat Noah (A.S.),Hazrat Dawood (A.S.),C
1385,Hazrat Muhammad (PBUH) gave the key of Bait-Ullah back to:,Hazrat Ali (R.A),Usman bin Talha (R.A),Hazrat Usman (R.A),None of these,B
1386,The number of respected months is:,Four,Six,Seven,Two,A
1387,The duty of Hazrat Mika'il is ______.,In charge of protection and also to bring rains,To blow the trumpet on the Day of Judgment,In charge of taking the life of living creatures,None of these,A
1388,The mention of the noble character (Uswah-e-Hasanah) of the Prophet PBUH is in:,Surah Baqarah,Surah- Al Ahzab,Surah Al-maida,None of these,B
1389,Who is called Jadd-ul-Anbiya?,Hazrat Ishaq (A.S.),Hazrat Yaqoob (A.S.),Hazrat Yousaf (A.S.),Hazrat Ibrahim (A.S.),D
1390,What is the wife's share in her deceased husband's inheritance if they have no children?,One-fourth,One-third,One-half,None of these,A
1391,"After sleeping for 100 years, he woke up again:",Hazrat Uzair (AS),Hazrat Musa (AS),Hazrat Salih (AS),Hazrat Imran (AS),A
1392,How many verses of Surah Al-Alaq were first revealed to the Holy Prophet (PBUH)?,3,5,8,12,B
1393,A Hadith Qudsi is a saying in which the Prophet (PBUH) narrates a message directly from:,Allah Almighty,Angel Jibril,His own reasoning,Another Prophet,A
1394,"What does the Quran call the most severe sin, ""Zulm-e-Azeem"" (the greatest injustice)?",Murder,Shirk (Polytheism),Infanticide,None of these,B
1395,Which prophet of Allah is called Abu al-Bashar?,Hazrat Ibrahim (A.S.),The Holy Prophet (PBUH),Hazrat Adam (A.S.),Hazrat Musa (A.S.),C
1396,How many infidels fought against the Muslims in the Battle of Badr?,1000,10000,500,600,A
1397,At whose request did Hazrat Abu Bakr (RA) entrust the task of compilation of the Holy Qur'an to Zayd ibn Thabit (RA)?,Hazrat Ali (RA),Hazrat Umar (RA),Hazrat Uthman (RA),Hazrat Abbas (RA),B
1398,"The ""Qibla"" (direction of prayer) for Muslims was changed from Jerusalem to the Kaaba in Makkah in which year of the Hijra?",3 AH,1 AH,2 AH,4 AH,C
1399,Who first raised a sword in the way of Islam?,Hazrat Sa'd ibn Mu'adh (RA),Hazrat Zubayr ibn al-Awwam (RA),Hazrat Ja'far ibn Abi Talib (RA),Hazrat Hamza (RA),B
1400,Who was the first male martyr in Islam?,Hamza (RA),Sumayyah (RA),Ammar (RA),Yasir (RA),D
1401,Name the first Muslim among slaves.,Hazrat Usamah bin Zaid (RA),Hazrat Bilal Habshi (RA),Hazrat Zaid bin Haris (RA),None of these,C
1402,Which daughter of Hazrat Abu Bakar (RA) became the wife of the Holy Prophet (SAW)?,Hazrat Sauda (RA),Hazrat Ayesha (RA),Hazrat Zainab (RA),None of these,B
1403,Who had first used the title Ameer-ul-Momineen?,Hazrat Umar (RA),Hazrat Abu Bakr (RA),Hazrat Usman (RA),Hazrat Ali (RA),A
1404,Name the surah that was revealed to the Holy Prophet (PBUH) in the form of the first wahi.,Falaq,Alaq,Hashr,Kawthar,B
1405,Which is the last Holy Book?,The Qur'an,The Injeel,The Zabur,The Torah,A
1406,The Fadak Garden was bestowed to the Holy Prophet (PBUH) as:,Fay,Booty,Gift,Loan,A
1407,Bait-ul-Ma'mur is:,"A house in the heavens directly above the Kaaba, frequented by angels",The leader of a house,A full house,The biggest house,A
1408,What are the names of the angels associated with magic?,Jibra'il and Mika'il,Harut and Marut,Israfil and Jibra'il,None of these,B
1409,"Hazrat Sarah (RA), the wife of Hazrat Ibrahim (AS) and the mother of Hazrat Ishaq (AS), was the sister of Prophet:",Hazrat Hud (AS),Hazrat Lut (AS),Hazrat Uzair (AS),Hazrat Ibrahim (AS),B
1410,"The Battle of Qadisiyyah, a decisive Muslim victory over the Persian Empire, was commanded by:",Khalid ibn al-Walid (RA),Sa'd ibn Abi Waqqas (RA),Amr ibn al-As (RA),Abu Ubaidah ibn al-Jarrah (RA),B
1411,What is the primary purpose of Sawm (Fasting) as mentioned in the Holy Quran?,Shukr (Gratitude),Taqwa (God-consciousness),Sabr (Patience),None of these,B
1412,Name the first major liar who announced a false prophethood.,Abu Jahl,Musaylimah Kazzab,Ibn Muljam,Suraqa bin Malik,B
1413,Which prophet is called Naji Allah?,Hazrat Idris (A.S.),Hazrat Yahya (A.S.),Hazrat Nuh (A.S.),Hazrat Ibrahim (A.S.),C
1414,"The legal term for a marriage that is irregular but not void (e.g., marrying without witnesses in the Hanafi school) is:",Batil,Sahih,Makruh,Fasid,D
1415,"While leaving for the Battle of Tabuk, whom did the Prophet (PBUH) appoint as his deputy in Medina?",Hazrat Umar (RA),Hazrat Sa'd bin Abi Waqqas (RA),Hazrat Ali (RA),None of these,C
1416,In how many major battles did angels fight alongside Muslims?,5,3,1,"Several, notably Badr, Uhud, Hunayn",D
1417,Who wept so much over the destruction of his nation that he went blind?,Hazrat Lut (AS),Hazrat Shu'ayb (AS),Hazrat Hud (AS),Hazrat Uzair (AS),B
1418,Name the first couple who migrated in the way of Allah.,Hazrat Ali and Hazrat Fatima (RA),Hazrat Muhammad (PBUH) and Hazrat Khadijah (RA),Hazrat Uthman (RA) and Hazrat Ruqayyah (RA),Hazrat Uthman and Hazrat Zainab (RA),C
1419,"Which two books are called ""Sahihain""?","Muwatta, Ibn Majah","Bukhari Sharif, Muslim Sharif","Bukhari Sharif, Ibn Majah",None of these,B
1420,Taurat kis paighambar par naazil hui?,Hazrat Ibrahim Alaihissalam,Hazrat Musa Alaihissalam,Hazrat Sulaiman Alaihissalam,Hazrat Dawood Alaihissalam,B
1421,Zakat was completely enforced in,2 A.H.,4 A.H.,8 A.H.,9 A.H.,D
1422,"What is meant by the name of Allah, ""Al-Wahhab""?",The Bestower,The Appreciative,The Hidden,The Forgiver,A
1423,When did Uthman (RA) die?,"On June 17, 656 AD","On June 17, 657 AD","On June 17, 658 AD","On June 17, 659 AD",A
1424,"To suppress Tulayha bin Khuwailid Al-Asadi, under whose command did Hazrat Abu Bakr Siddiq send the army?",Hazrat Abu Ubaidah (RA),Hazrat Khalid bin Walid (RA),Hazrat Mu'adh (RA),None of the above,B
1425,What is meant by Yawm al-Azim?,Greatest Day,Known Day,Doomsday,Gathering Day,A
1426,"Name the second woman, after Hazrat Khadija (RA), who embraced Islam:",Hazrat Lubaba bint Haris (RA),Hazrat Umm Aiman (RA),Hazrat Sumayyah bint Khayyat (RA),Hazrat Zainab (RA),A
1427,"Among the women, after Hazrat Khadija (R.A.), who embraced Islam?",Ummay Aiman (R.A.),Buraida Salmi (R.A.),Lababa bint-e Haris (R.A.),Hazrat Safia (R.A.),C
1428,Which city was the capital of the Islamic Caliphate under Ali ibn Abi Talib (RA)?,Damascus,Madinah,Kufa,Basra,C
1429,"Tafsir al-Tabari, also known as ""Jami' al-Bayan,"" is one of the most comprehensive early works of:",Quranic exegesis,History,Hadith collection,Jurisprudence,A
1430,How many surahs have been categorized in the Makki period?,114,86,28,None of these,B
1431,How many years did it take for the complete revelation of the Qur'an?,"23 years, 5 months, and 14 days","22 years, 5 months, and 14 days","24 years, 5 months, and 14 days","21 years, 5 months, and 14 days",B
1432,Which was introduced by Hazrat Umer (RA)?,Cut Hand,Imprisonment,Cut Fingers,All of these,B
1433,Name the first adult male to embrace Islam.,Ali (RA),Abu Bakr (RA),Zayd ibn Harithah (RA),Warqa ibn Nawfal,B
1434,"Which Caliph was nicknamed ""al-Farooq"" (The one who distinguishes between right and wrong)?",Uthman (RA),Abu Bakr (RA),Umar ibn al-Khattab (RA),Ali (RA),B
1435,The Holy Prophet (PBUH) delivered his farewell sermon at Arafat on:,8th Zul-Hajj,10th Zul-Hajj,9th Zul-Hajj,11th Zul-Hajj,C
1436,What was the relation between Prophet Ismail (AS) and Prophet Ishaq (AS):,Cousins,Brothers,Father and Son,None of these,B
1437,"At a Lunar Eclipse, which prayer is prayed?",Salat al-Kusuf,Salat al-Khusuf,Salat al-Duha,None of the above,B
1438,"After the Battle of Yarmuk, which was won by the Muslims, Khalid ibn al-Walid was removed by Caliph Umar (RA) from his supreme command. The new Supreme Commander was:",Amr ibn al-As (RA),Abu Ubaidah (RA),Sa'd ibn Abi Waqqas (RA),Hazrat Bilal (RA),B
1439,Li'an is a clause of Islamic law related to:,An accusation of adultery by a husband against his wife,Receiving a reward,A term of trade,Bargaining,A
1440,"What is the name of the well from which the Prophet's ring fell, located near Masjid Quba?",Well of Aris,Well of Ruma,Well of Zamzam,Ha' Ghars,A
1441,"What does ""Shawt"" mean in the context of Tawaf?",Each of the seven circuits around the Kaaba,The Farewell Tawaf,The Arrival Tawaf,None of these,A
1442,Who is known as the first great Arab alchemist?,Ibn Sina,Jabir ibn Hayyan,Al-Razi,Yahya ibn Mansur,B
1443,"The companion who was martyred while reciting the Quran in Makkah, becoming the first to do so publicly, was:",Yasir (RA),Khabbab ibn al-Aratt (RA),Abdullah ibn Mas'ud (RA),Bilal ibn Rabah (RA),C
1444,First foster mother of Holy Prophet (PBUH) was maid of Abu Lahab:,Hazrat Suwaibah (R.A),Hazrat Umm Ayman (R.A),Hazrat Halimah Sa'diyah (R.A),None of above (R.A),A
1445,"In the Battle of Mu'tah, after Zayd and Ja'far were martyred, who took the flag and was also martyred with over 90 wounds?",Abdullah ibn Rawaha (RA),Khalid ibn al-Walid (RA),Thabit ibn al-Arqam (RA),None of these,A
1446,How many days did Hazrat Younis remain in the abdomen of a fish?,30 days,40 days,60 days,None of these,B
1447,"In the context of the Quran, the ""Seven Oft-Repeated Verses"" (al-Sab' al-Mathani) is another name for:",The opening verses of Al-Baqarah,Ayat al-Kursi,The last three Surahs,Surah Al-Fatiha,D
1448,Which of the following is the shortest surah of the Holy Qur'an?,Surah Kawthar,Al-Falaq,Al-Jinn,Al-Buruj,A
1449,"A ""Mursal"" hadith is one where the link between the Successor and whom is missing?",The narrator,The Companion,The Prophet (PBUH),Another Successor,C
1450,Jizya means:,Religious tax,Poll-tax on non-Muslims,Lands cultivated by non-Muslims,Income from the minorities,B
1451,Who advised Abu Bakr (R.A.) to compile the Qur'an?,Hazrat Umar (R.A.),Hazrat Ali (R.A.),Hazrat Usman (R.A.),Hazrat Zayd (R.A.),A
1452,"The ""Mihrab"" and ""Minbar"" in a mosque were innovations that became common during which period?",Umayyad,Rashidun,Abbasid,Prophetic,A
1453,Name the third Kalimah.,Kalimah-e-Tayyaba,Kalimah-e-Salis,Kalimah-e-Tamjeed,Kalimah-e-Shahadat,C
1454,When did the Tabuk expedition take place?,In 9 AH,In 8 AH,In 10 AH,In 11 AH,A
1455,How many Ghazwat are mentioned in the Holy Qur'an?,10,12,15,16,B
1456,Who was the first male Shaheed (martyr) of Islam?,Hazrat Suhaib Rumi (R.A.),Hazrat Harith ibn Halah (R.A.),Hazrat Zayd ibn Harithah (R.A.),Hazrat As'ad bin Zurarah (R.A.),B
1457,How many sajdas are there in Holy Quran?,14,15,16,17,A
1458,"Who was the first governor of Muslim Egypt, appointed by Umar (RA)?",Amr ibn al-As,Abdullah ibn Sa'd,Zubayr ibn al-Awwam,Uqba ibn Nafi,A
1459,Total Surahs in the Holy Quran are,115,113,112,None of these,D
1460,Who is called Umar-e-Sani?,Hazrat Umar bin Abdullah (R.A),Hazrat Umar bin Khattab (R.A),Hazrat Abdullah bin Umar (R.A),Hazrat Umar bin Abdul Aziz (R.A),D
1461,"In the 10th year of the Holy Prophet's (PBUH) mission, Hazrat Khadijah (RA) and Hazrat Abu Talib died. This year is called:",Amm-ul-Fil,Amm-ul-Huzn,Amm-ul-Haq,None of these,B
1462,"The ""Minbar"" (pulpit) in a mosque was first introduced by:",Uthman (RA),Umar (RA),The Prophet Muhammad (PBUH),Amr ibn al-As (RA),C
1463,Warqah ibn Nawfal was a ______.,Christian of Makkah,Person who later embraced Islam,Follower of the religion of Hazrat Ibrahim (AS),Jew of Khaybar,C
1464,Good behavior with Muslim neighbors and brothers is a sign of what?,Sign of faith,Sign of maintaining family ties,Sign of showing off (riya),None of these,A
1465,Fi riqab means:,To liberate slaves,To help the prisoner,Both A and B,None of above,C
1466,Mahabharat is related to which religion:,Hinduism,Judaism,Christian,Buddhism,A
1467,Where was Ali (RA) murdered?,In the mosque of Kufa,Makkah,Ta'if,Najd,A
1468,"What is the meaning of the name of Allah, ""Ar-Raqib""?",The Watchful,The Most Great,The Preserver,The Maintainer,A
1469,For how many years did Hazrat Muhammad (S.A.W.) (Khatam-un-Nabiyyin) remain under the care of his grandfather?,2 years,3 years,4 years,6 years,A
1470,Hazrat Usman (R.A.) died in,655 A.D.,656 A.D.,657 A.D.,None of these,B
1471,Name the ghazwa which was fought in 7 A.H.,Khaybar,Uhud,Khandaq,Tabuk,A
1472,Which Angel is appointed to provide for food?,Hazrat Jibril (A.S),Hazrat Israfil (A.S),Hazrat Mika'il (A.S),Hazrat Izra'il (A.S),C
1473,"When did the Holy Prophet (PBUH) offer his last Hajj with 100,000 Sahaba?",8 A.H.,9 A.H.,10 A.H.,5 A.H.,C
1474,What was the name of Abu Sufyan's daughter who married the Prophet (SAW)?,Maymunah,Umm Salamah,Umm Habibah,None of these,C
1475,What is the meaning of Wudu?,Purification,Ablution,Cleanliness,Perfection,B
1476,Sulh-e-Hudaybiyyah was signed in which year?,626,628,627,None of these,B
1477,Which Caliph's murderer committed suicide immediately after the assassination?,Ali (RA),Umar (RA),Uthman (RA),All of these,B
1478,What was the name of Hazrat Halimah's (R.A) tribe?,Banu Hashim,Banu Taim,Banu Saad,None of these,C
1479,What is a person who offers his prayer alone called?,Wahid,Mustahab,Munfarid,None of these,C
1480,Name the first Umayyad Caliph.,Hazrat Ameer Muawiyah (RA),Hazrat Hasan (RA),Hazrat Zubayr (RA),Hazrat Yazid bin Muawiyah,A
1481,"When a Sahabi did something and Holy Prophet (PBUH) did not say anything upon it, this Hadith Sharif is called:",Hadees-e-Qudsi,Hadees-e-Taqriri,Hadees-e-Marfu,None of these,B
1482,Surah Al-Kausar is the shortest surah of the Holy Quran. The number of its verses (Ayaat) is:,Three,Four,Five,Less than three,A
1483,Whose police force was first set up to maintain law and order in the Islamic state during the Caliphate of?,Hazrat Abu Bakr (R.A),Hazrat Umar (R.A),Hazrat Usman (R.A),Hazrat Ali (R.A),B
1484,What was the real name of the King of Egypt?,Jareeh ibn Matee,Jareeh-ibn-Maqqooas,Jareeh ibn Jarrah,Jareeh ibn Hahwaa,A
1485,Masjid al-Qiblatayn is situated in:,Madinah,Makkah,Ta'if,Jabal-e-Noor,A
1486,Name the personality whose embracing of Islam invigorated the Islamic movement.,Hazrat Ali (RA),Hazrat Umar (RA),Hazrat Hamza (RA),Hazrat Abu Bakr (RA),C
1487,Pinpoint the very first convert to Islam among the following pious personalities:,Hazrat Abu Bakr (May Allah Bless Him),Hazrat Ali (May Allah Bless Him),Hazrat Khadija (May Allah Bless Him),Hazrat Zaid Bin Harith (May Allah Bless Him),C
1488,The murder of Urwah bin Huzrah became the reason for which battle?,Battle of Badr,Battle of Uhud,Battle of Mu'tah,Battle of Hunayn,A
1489,For how many years did Uthman (RA) remain Caliph?,10 years,11 years,12 years,13 years,C
1490,What is the primary emphasis of the Qur'an upon?,The Prophethood of Prophets,The Doctrine of Tauheed,The Hereafter Life,None of them,B
1491,"The Battle of Ain Jalut in 1260, where the Mamluks defeated the Mongols, took place in which modern-day country?",Jordan,Syria,Palestine,Egypt,C
1492,"The ""Gulistan"" and ""Bustan"" are famous works of poetry and prose written by the Persian poet:",Rumi,Hafiz,Ferdowsi,Saadi Shirazi,D
1493,"Which companion was known as the ""Custodian of the Prophet's sandals""?",Bilal ibn Rabah,Anas ibn Malik,Abdullah ibn Mas'ud,Abu Hurairah,C
1494,Prophet Idris (Enoch) is praised in the Quran for being a man of truth and being raised to a:,High station,Royal throne,Mountain top,Distant land,A
1495,"The story of Harut and Marut, two angels sent as a trial, is mentioned in which Surah?",Al-Baqarah,Al-Ma'idah,Al-An'am,Al-A'raf,A
1496,"What does ""Taraweeh"" mean?",To stand,To sit,To rest,To pray,C
1497,Analogy is a synonym of ______.,Ijtihad,Qiyas,Ijma,Sunnah,B
1498,The event where the moon was split in two is mentioned in which Surah?,Al-Qamar,Al-Isra,Al-Najm,Al-Haqqah,A
1499,Hazrat Bilal (RA) was the slave of whom?,Umayyah bin Khalaf,Abu Sufyan,Abu Jahl,None of these,A
1500,Through whom was the Qur'an revealed?,Angel Jibra'il,Angel Israfil,Angel Mika'il,None of these,A
1501,"Which Prophet is known in Islam as ""Dhu al-Nun"" (The Man of the Fish)?",Prophet Khidr (AS),Prophet Musa (AS),Prophet Yunus (AS),Prophet Yusuf (AS),C
1502,How many Muhajireen participated in Ghazwa Badr?,82,76,68,None of these,A
1503,"What is the meaning of ""Israel"", the title of Hazrat Yaqoob?",God's Friend,God Blessed,One who strives with God,God's Son,C
1504,What is Sunnah?,Saying of Hazrat Muhammad (SAW),Interpretation of Qur'an,Actions of Hazrat Muhammad (SAW),Path to be followed,C
1505,What is meant by Sahih Sitta? (How many books?),Six,Seven,Six,None of these,A
1506,How much army was brought by Abraha to demolish Kaabah?,60 thousand,50 thousand,40 thousand,30 thousand,A
1507,When did Muhammad (PBUH) make his second business trip to Syria?,12th year of the Elephant,15th year of the Elephant,20th year of the Elephant,24th year of the Elephant,D
1508,What is the meaning of Shawt in Islam?,One circuit around the Kaaba,Two tawaf of Kaaba,Three tawaf of Kaaba,Four tawaf of Kaaba,A
1509,"How many Farz Raka'at does a Muslim offer on a journey instead of the four of Zuhr, Asr, and Isha prayers?",3,2,5,6,B
1510,What do you understand by 'Al-Fay'?,Lands cultivated by Muslims,"Lands conquered by Muslims, which became the property of the Islamic state",Lands cultivated by non-Muslims,All of the above,B
1511,When did Hajj become obligatory?,on 10 Zil Hajj,in 9th Hijri,in 10th Hijri,None of these,B
1512,Who advised digging a trench to defend Madinah?,Abu Bakr (RA),Salman al-Farsi (RA),Umar (RA),Uthman (RA),B
1513,Mention the month of 1 A.H. when Aishah (R.A.) came to the house of the Holy Prophet (PBUH).,Ramadan,Shawwal,Muharram,Zil-Hajj,B
1514,What was the age of Prophet Nuh (AS)?,900 years,925 years,950 years,975 years,C
1515,How long did Hazrat Yunus (AS) remain in the abdomen of the fish?,20 days,40 days,45 days,50 days,B
1516,Who was the writer of Asar-us-Sanadid?,Sir Syed Ahmad Khan,Abul Kalam Azad,Choudhry Rahmat Ali,Allama Iqbal,A
1517,The only Sahabi mentioned by name in the Holy Quran is:,Hazrat Abu Bakr (RA),Hazrat Zayd ibn Thabit (RA),Hazrat Zayd ibn Harithah (RA),Hazrat Uthman Ghani (RA),C
1518,The conquest of Transoxiana (Mawarannahr) was largely achieved by the Umayyad general:,Musa ibn Nusayr,Muhammad ibn Qasim,Qutayba ibn Muslim,Uqba ibn Nafi,C
1519,Who was the maternal grandfather of Umar (RA)?,Hisham ibn al-Mughirah,Utbah ibn Rabi'ah,Hashim ibn al-Mughirah,Walid ibn al-Mughirah,C
1520,Who is called Jami-ul-Quran?,Hazrat Ali (R.A.),Hazrat Saad (R.A.),Hazrat Usman (R.A.),None of these,C
1521,Uzza was the name of:,A prominent goddess of the Quraysh,Honor and respect,A type of tree,A mythical snake,A
1522,Iraq was conquered in the period of,Abu Bakr (R.A.),Umar (R.A.),Usman (R.A.),None of the above,B
1523,Who had the longest tenure as a Caliph among the Khulafa-e-Rashidin?,Abu Bakr (RA),Uthman (RA),Umar (RA),Ali (RA),B
1524,"The ""Maliki"" school of law is unique in its acceptance of ""'Amal ahl al-Madina"" (the practice of the people of Madinah) as a source of law.",Only in some cases,Wrong,Right,It is rejected,C
1525,What was the age of Hazrat Ibrahim (A.S.) when Hazrat Ismaeel (A.S.) was born?,86 years,88 years,90 years,None of these,A
1526,The stone mentioned in the Holy Quran is:,Coral,Sapphire,Diamond,All of the above,A
1527,How many mosques are named in the Holy Quran?,2 mosques,3 mosques,4 mosques,5 mosques,D
1528,What are Sahihain:,Mishkat,Bukhari,Bukhari and Muslim,Ibne Majah,C
1529,"In the Battle of Khyber, the Jewish warrior Marhab was killed by:",Hazrat Ali (R.A.),Hazrat Abdullah Ansari (R.A.),Hazrat Muhammad ibn Maslamah (R.A.),Hazrat Ja'far ibn Abi Talib (R.A.),A
1530,The Fifth Caliph of Islam was:,Hazrat Abdur Rahman,Hazrat Umar ibn Abd al-Aziz,Hazrat Anas ibn Malik,None of these,B
1531,The Nisab of Zakat is ________.,52 and 1 by 2 tolas silver or 7 and 1 by 2 tolas gold,53 and 1 by 2 tolas silver or 10 tolas gold,52 and 1 by 2 tolas silver or 7 tolas gold,None of these,A
1532,Which prophetic agreement is called the world's first written constitution?,Misaq-e-Madina,Mawakhat-e-Madina,Sulah-e-Hudaybiyyah,None of these,A
1533,Which is known as Land of Prophets?,Saudi Arabia,Palestine,Syria,None of above,B
1534,Maseeh-ul-Islam is the title of:,Hazrat Abuzar Ghaffari (RA),Hazrat Ali (RA),Hazrat Usman (RA),None of these,A
1535,How many Surahs of Holy Quran start with Haroof-e-Muqataat?,29,31,23,27,A
1536,Fiqh al-Akbar is a book on Islamic theology (Aqidah) attributed to:,Imam Shafi'i,Imam Abu Hanifa,Imam Malik,Imam Ghazali,B
1537,The last Caliph of the Ottoman Dynasty was:,Abdul Majeed II,Abdul Hamid,Abdul Nasser,None of these,A
1538,The Islamic calendar starts from:,Ghazwa-e-Badr,Ghazwa-e-Tabook,Hijrat-e-Madina,Sulah Hudaibiya,C
1539,"The practice of ""I'tikaf"" is most commonly performed during the last ten days of which month?",Muharram,Dhul-Hijjah,Ramadan,Rajab,C
1540,Hajj is not completed unless you go to:,Makkah,Madinah,Mina,Arafat,D
1541,He would have been a prophet if I were not the last one. The Prophet (PBUH) said this about:,Hazrat Abu Bakr (RA),Hazrat Umar (RA),Hazrat Uthman (RA),Hazrat Ali (RA),B
1542,Which companion offered to donate one thousand camels and seventy horses for the Tabuk expedition?,Uthman (RA),Abu Bakr (RA),Umar (RA),Ali (RA),A
1543,Whose nation was exterminated through the scourge of floods?,Hazrat Lut (AS),Hazrat Nuh (AS),Hazrat Yaqub (AS),Hazrat Salih (AS),B
1544,Mina lies between ________.,Arafat and Makkah,Arafat and Madina,Jeddah and Ta'if,Makkah and Jeddah,A
1545,Who was the compiler of Al-Muwatta?,Imam Ja'far al-Sadiq,Imam Shafi'i,Imam Malik ibn Anas,Imam Abu Hanifa,C
1546,Which title was given to Uthman (RA) due to his generosity?,Al-Farooq,Al-Ghani,Al-Siddiq,Al-Amin,B
1547,Sulh Hudaybiyyah ke moqa par konsi bayat li gayi?,Bayat Furqan,Bayat Sulaiman,Bayat Rizwan,In mein se koi nahi,C
1548,How many Ahadith are narrated by Hazrat Ayesha?,2210,3200,4000,None of these,A
1549,Which book was written by Imam Ghazali?,Al Fawz ul Kabeer,Ahya al Uloom,Hujjatullahil Baligha,None of these,B
1550,Where did the Roman army encamp to fight with the Muslims?,Jerusalem,Emesa,Yarmuk,None of these,C
1551,"The ""Isma'ili"" branch of Shia Islam believes in a continuous line of Imams descended from Isma'il ibn Ja'far, who was the eldest son of:",Ali ibn Abi Talib (RA),Hasan ibn Ali (RA),Husayn ibn Ali (RA),Imam Ja'far al-Sadiq,D
1552,What is the meaning of Iman-e-Mufassal?,The belief in brief,The belief in detail,The belief in all things,The belief in uncertain things,B
1553,Why was the Holy Kaaba first built?,"For the exclusive worship of the One God, Allah",For business purposes,As Allah's residence,To be a community center,A
1554,Which of the following was/were conquered during the reign of Hazrat Umar (R.A.)?,Qisarya,Egypt,Iskandariya,All of these,D
1555,Who built a dam to protect Madinah from floods?,Abd al-Rahman ibn Awf (RA),Uthman (RA),Ali (RA),Umar (RA),B
1556,How many major forts were there in Khyber according to most historical accounts?,10,Seven or eight,Five,Twelve,B
1557,Name the second Kalimah.,Kalimah-e-Tamjeed,Kalimah-e-Tauba,Kalimah-e-Shahadat,Kalimah-e-Tayyaba,C
1558,Who was the last Commander-in-Chief for Ghazwa-e-Mu'tah?,Hazrat Khalid ibn al-Walid (R.A.),Abdur Rahman ibn Awf (R.A.),Abdullah ibn Rawaha (R.A.),None of these,A
1559,Hazrat Aminah (R.A.) suggested the name 'Ahmad' for Muhammad (PBUH). What does Ahmad mean?,Appreciated,Loved,Who appreciates,Who loved,C
1560,Who were the Ashaab-e-Suffah?,Ansar (RA) who stayed near the Masjid-e-Nabawi.,Muhajireen (RA) who stayed near the Masjid-e-Nabawi.,Muhajireen (RA) who stayed near the Masjid-e-Quba.,Ansar (RA) who stayed near the Masjid-e-Quba.,B
1561,Where is Masjid al-Aqsa located?,Makkah al-Mukarramah,Madinah al-Munawwarah,Palestine,None of these,C
1562,How many years did it take for the complete revelation of the Qur'an?,"23 years, 5 months, and 14 days","24 years, 5 months, and 14 days","22 years, 5 months, and 14 days","21 years, 5 months, and 14 days",C
