Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
562,Girez sanf ka taalluq hai:,Tashbeeb,Marsiye,Qasida,In mein se koi nahi,C
563,Bahauddin Zakariya University kahan hai?,Islamabad,Lahore,Multan,In mein se koi nahi,C
564,"""Jail ke din jail ki raatein"" kis ne likhi?",Faiz Ahmed Faiz,Habib Jalib,Kaleem Ahmed,Ibrahim Jalees,D
565,"Aisa jumla ya alfaaz ka majmua jis mein aik bama'ani lafz ke sath be-maani ya ghair zaroori lafz istemaal kiya jaye, kya kehlata hai?",Tabe mehmal,Murakkab Ishari,Murakkab Tabe Mehmal,Tabe Mauzoo,A
566,"Is zulf pe phabti shab-e-dijoor ki soojhi, andhe ko andheray mein badi door ki soojhi yeh mashhoor sher kis shair ka hai?",Faiz Ahmed,Josh,Ahmad Faraz,Insha,D
567,Darj zail mein se kaun si shakhsiyat Iqbal shanas shair thi?,Niaz Fatehpuri,Nisar Ahmed Farooqi,Rafiuddin Hashmi,Wazir Agha,C
568,Zaiq mein parna se murad hai,Adawat rakhna,Lalach mein aana,Waqt mein parna,In mein se koi nahi,C
569,"Professor Sohail, Qayoom aur Semi kis novel ke kirdar hain?",Raja Gidh,Purana zamana,Gadariya,In mein se koi nahi,A
570,"""Boo-e-gul le gayi bairun-e-chaman raaz-e-chaman, kya qayamat hai ke khud phool hain ghamaaz-e-chaman""",Tashbeeh,Isti'ara,Majaz Mursal,Kinaya,B
571,"Tere azad bandon ki na yeh duniya, na woh duniya, yahan marne ki pabandi wahan jeene ki pabandi, Allama Iqbal ke is sher mein sanat-e-tazad kitni bar aayi hai?",Aik baar,Do baar,Teen baar,In mein se koi nahi,C
572,Lafz 'ghair zaroori' mein 'ghair' kya hai?,Sabiqa,Lahqa,Huroof,In mein se koi nahi,A
573,"Din ko bhi yahan shab ki siyahi ka samaan hai, kehte hain yeh aaram gah-e-Noor Jahan hai. Yeh sher kis ka hai?",Talok Chand Mehroom,Insha Allah Khan Insha,Haider Ali Atish,In mein se koi nahi,A
574,Sheikh Ali Wajoodi Kazim Junoobi kis novel ke kirdar hain?,Aag ka Darya,Aangan,Firdos-e-Bareen,In mein se koi nahi,C
575,Khujasta Gaam se kya murad hai?,Namubarak qadam,Manhoos qadam,Mubarak qadam,In mein se koi nahi,A
576,"Urdu shayari mein ""Khuda-e-Sukhan"" kin ko kaha jata hai?",Allama Iqbal,Mir Dard,Mir Anees,Mir Taqi Mir,D
577,Khuda ganjay ko nakhoon na de is zarb-ul-misl se kya murad hai?,Sataay huay ko ikhtiyar na de,Khuda zalim ko ikhtiyar na de,Pagal apna hi nuqsan karta hai,In mein se koi nahi,B
578,Istiara ke lughwi maani kya hain?,Tashbeeh dena,Udhar lena,Qarz dena,Khushk paida karna,B
579,Urdu ke pehle novel nigar kaun thay?,Meer Aman Dehlvi,Muhammad Ali Tayyib,Nazir Ahmad,Rashid Khairi,C
580,"Aisa fail jis mein mojood zamane ke mutaliq bataya jaye aur aindah mustaqbil ka hona maloom ho, kya kehlata hai?",Fail-e-Maazi,Fail-e-Muzaare,Fail-e-Haal,Fail-e-Amr,B
581,"""Syed-ul-Umra"" kis ka laqab hai?",Zafar Ali Khan,Hasan Sahib,Hasrat Mohani,Nasir Kazmi,C
582,"""All and Sundry"" se murad:",Har aik,Chhotay baray sabhi,Bohat se,In mein se koi nahi,B
583,"""Chand hum asar"" kis ki khaaka nigari ki tasneef hai?",Mirza Ghalib,Maulvi Abdul Haq,Meer Taqi Meer,In mein se koi nahi,B
584,Aisi nazm jis mein kisi ki tareef ki jaye use kehte hain?,Qata,Qasida,Hajv,In mein se koi nahi,B
585,To carry coal to Newcastle ke durust matlab ka intikhab kijiye?,Buray ko us ke ghar tak pohanchana,Mushkil tareen kaam karna,Billi ka ghar wapas aana,Ulta Baans Bareli ko,D
586,"Gandhi az Gujrat, Bhave az Dakkan, nange paon, nange sar, nange badan, is maroof parody ke khaliq kaun hain?",Chiragh Hasan Hasrat,Syed Muhammad Jafri,Majeed Lahori,Zafar Ali Khan,D
587,Zarb-ul-misl mukammal karein: Okhli mein ____ dena,Dhar,Sar,Dar,Zar,B
588,Durust muhawara batain?,Jis ka yaar kotwal us ka chor,Jis ka yaar kotwal use kis baat ka dar,Jis ka yaar kotwal use kahe ka dar,In mein se koi nahi,C
589,Allama Iqbal ka pehla shairi majmua kaun sa tha?,Armaghan e Hijaz,Israr Khudi,Bang e Dara,In mein se koi nahi,B
590,Shair-e-Inqilab kis shair ko kaha jata hai?,Ehsan Danish,Josh Malihabadi,Agha Hashar Kashmiri,Meer Taqi Meer,B
591,"Mazahiya kirdar ""Khoji"" kis ka takhleeq kardah hai?",Ratan Nath Sarshar,Deputy Nazir Ahmad,Munshi Sajjad Hussain,In mein se koi nahi,A
592,Hayat-e-Saadi ki sanf kya hai?,Nazm,Novel,Afsana,Sawaneh Umari,D
593,Behr-e-Zulmaat kehte hain?,Behr-e-Munjamid Shumali ko,Behr-e-Munjamid Junubi ko,Behr-ul-Kaahil ko,Behr-e-Oqiyanus ko,D
594,Urdu ki kaun si tehreek ke baad Islaah-e-Urdu ki tehreek chali?,Iham goi,Romaniyat,Jadeediyat,In mein se koi nahi,A
595,"""Ghatar bood"" qawaid ki ro se kya hai?",Muhawara hai,Rozmarra hai,"Na muhawara hai, na rozmarra","Muhawara bhi hai, rozmarra bhi hai",D
596,Shairi meri ijaad hai yeh kis ka jumla hai?,Afzal Hussain,Ilahi Bakhsh,Mirza Ghalib,In mein se koi nahi,A
597,Istejabiya jumle ki nishandahi karein.,Woh kal Lahore jaega,Wah! Kya khoobsurat mausam hai,Us ki bili gum ho gayi,In mein se koi nahi,B
598,Seer-e-Kohsar kis ki tasneef hai?,Agha Hashar,Munshi Prem Chand,Ratan Nath Sarshar,In mein se koi nahi,C
599,Durust jumlay ka intikhab karein.,Ilaj se marz barhti gayi.,Ilaj se marz barh gayi.,Ilaj se marz barhta gaya.,Ilaj se marz barhti rahi.,C
600,Mazah nigari ke hawalay se kaun se shair mashhoor hain?,Pitras Bukhari,Akbar Allahabadi,Shafiq ur Rehman,Ibn-e-Insha,B
601,"Khawaja Hassan Nizami ki tasneef ""Sipara Dil"" ke mazameen ki bunyadi khususiyat kya hai?",Har mazmoon mein tasawwuf zaroor hai.,Tamam mazameen tarjuma shuda hain.,Bazurgan-e-Deen ka zikr hai.,Jang-e-Azadi ke bare mein hai.,A
602,Zindagi ke talkh haqaiq ko hamdardana bayan karna kehlata hai?,Zarafat Nigari,Mazah Nigari,Tanqeed Nigari,In mein se koi nahi,B
603,"""Hope against hope"" ke kya maani hain?",Ghair mozoon,Naumeedi,Intihai kam umeed,Khilaf umeed,C
604,"Us diary ya notebook ko jis mein shair apna takhallus ya muntakhib ashaar bayan karta hai, kehte hain?",Bayaz,Diwan,Kulliyat,In mein se koi nahi,A
605,"Din, raat, saal grammar ki ro se kehlatay hain?",Zarf-e-Makan,Zarf-e-Zaman,Ism-e-Mukabbir,In mein se koi nahi,B
606,Is sher mein ilm-e-bayan ki kaunsi soorat bayan hui hai? Shaam hi se bujha sa rehta hoon dil hua hai charagh-e-muflis ka,Tashbeeh,Isti'ara,Talmeeh,Kinaya,A
607,Hazara University kahan waqia hai?,Mansehra,Abbottabad,Swat,In mein se koi nahi,A
608,Girez kis sanf ka juz hai?,Masnavi,Marsiya,Qasida,Nazm,C
609,Raat din aik karna se kya murad hai?,Sakht mehnat karna,Raat ko ghar mein zyada roshni rakhna,Din ko sote rehna,Raat ko jagte rehna,A
610,"""Aawaz Dost"" kis ki tasneef hai?",Bano Qudsia,Qudratullah Shahab,Ashfaq Ahmed,Mukhtar Masood,D
611,Mundarja zail mein se kaun si zarb-ul-masl hai?,Turki ba turki jawab dena,Andhon mein kana raja,Jutiyon mein daal batana,Khafif hona,B
612,Jadeed Ghazal ka bani kis ko samjha jata hai?,Allama Iqbal,Momin Khan Momin,Molana Hasrat Mohani,Faiz Ahmed Faiz,C
613,Ye sher kis ka hai:\nMain ne jab likhna seekha tha pehle tera naam likha tha,Ghalib,Mohsin Bhopali,Nasir Kazmi,In mein se koi nahi,C
614,Qabil-e-deed se kya murad hai?,Qabil hona,Na laiq hona,Dekhne wali aankhen,Dekhne ke qabil,D
615,Chaand ka mutaradif kya hai?,Suraj,Mehtab,Sitara,In mein se koi nahi,B
616,Qawaid ki is shaakh ko kya kehte hain jis mein lafz aur us ki sakht par behas ki jati hai?,Nahv,Sirf,Murakkab,Qawaid,B
617,Sir Syed ne Aligarh se kaunsa risaala jari kiya?,Hamdard,Comrade,Tahzeeb-ul-Akhlaq,Tahzeeb-un-Niswaan,C
618,"""Chand Hum Asar"" khakon par mabni maroof kitaab hai. Is ke musannif kaun hain?",Rasheed Ahmed Siddiqui,Mirza Rehmatullah Baig,Maulvi Abdul Haq,Molana Abdul Majeed Salik,C
619,Lahqay ki nishandahi karein:,Ghair mamooli,Aaram,Tarbiat yafta,In mein se koi nahi,C
620,Zaban ka irtiqa kis ki tasneef hai?,Shafiq Ur Rehman,Khalil Siddiqi,Akhtar Shirani,In mein se koi nahi,B
621,Hazara University kahan waqia hai?,Abbottabad,Mansehra,Swat,In mein se koi nahi,B
622,Bint-ul-naab se kya murad hai?,Badshah ki beti,Angoor ki beti (sharab),Laeeb ki beti,In mein se koi nahi,B
623,Deeda-e-beena ka kya matlab hai?,Dekhne wali aankh,Saahib-e-baseerat aankh,Deedawar,Ye tamam,D
624,Urdu shairi ke ilawa islaah-e-Urdu ka kaam kis shair ne kiya?,Ibn e Insha,Insha Allah Khan,Ghalib,Meer Taqi Meer,B
625,"Allama Iqbal ne ""Shair-e-Kashmir"" aur ""Mujaddid-e-Kashmir"" ke alqabat kis shair ko diye the?",Chaudhry Khushi Muhammad Nazir,Molana Zafar Ali Khan,Muhammad Deen Fauq,Agha Hashar Kashmiri,C
626,"Darj zail sher kis ka hai? ""Nisar main teri galiyon ke aye watan ke jahan chali hai rasm ke koi na sar utha ke chale""",Allama Iqbal,Ahmad Faraz,Faiz Ahmed Faiz,Habib Jalib,C
627,'Mandarjah zail mein se kaun marsiya go shair hai?,Meer Taqi Meer,Meer Anis,____,____,B
628,Shair-e-Inqilab kis shair ko kehte hain?,Meer Taqi Meer,Josh Malihabadi,Agha Hashar Kashmiri,Ehsan Danish,B
629,"Idiom: ""Through Thick and Thin"" ka darust matlab:",Har Mushkil Mein,Achy Bury Waqat Mein,Har Haal Mein,Choti Barhi Baatein,B
630,"""Swadeshi Rail"" kis ka mazahiya mazmoon hai?",Shaukat Thanvi,Majeed Lahori,Pitras Bukhari,Mushtaq Ahmed Yousufi,A
631,Udas Naslain kis ki takhleeq hai?,Mumtaz Mufti,Raziya Butt,Abdullah Hussain,Jameela Hashmi,C
632,"Novel ""Aangan"" ki heroine kaun thi?",Chhi,Aaliya,Tahmina,Najma,B
