Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
4168,What is the harm from the depletion of Earth's Ozone Layer?,The average operation of the Earth's surface will increase gradually.,The oxygen content of the atmosphere will decrease.,Increased amount of UV rays will reach Earth's surface.,Sea levels will rise as the polar ice caps will gradually melt.,C
4169,A dinosaur was a:,Reptile,Mammal,Both A & B,None of these,A
4170,Milk is pasteurized in order to:,Raise its temperature,Kill harmful bacteria,Both A and B,None of these,C
4171,Which of the following diseases is hereditary?,Dysentery,Tuberculosis,Haemophilia,Cancer,C
4172,"Among the planets of the Solar System, the position of the Earth from the Sun is:",Second,Fourth,Sixth,Third,D
4173,In a DNA molecule:,Adenine always binds with thymine,Thymine always binds with guanine,Cytosine always binds with thymine,Guanine always binds with adenine,A
4174,Most of the rainfall received in Pakistan is from:,Westerlies,Mountain and Valley winds,Monsoon winds,None of these,C
4175,The blood glucose level is raised by all of the following except:,Carbohydrates,Cholesterol,Insulin,Epinephrine,C
4176,"When water boils, its temperature:",Begins to increase,Begins to decrease,Remains constant,Fluctuates around a value,C
4177,The unit of electric conductance is the:,Siemens,Ampere,Volt,Joule,A
4178,One mole of hemoglobin in the blood carries how much oxygen?,16 ml,18 ml,20 ml,22 ml,C
4179,______ is an example of mechanical digestion.,Glycolysis,Hydrolysis,Mastication,Defecation,C
4180,Plant ____ control responses to environmental stimuli.,Hormones,Vitamins,Both A and B,None of these,A
4181,Marsh gas mainly contains:,C2H2,CO,CH4,H2S,C
4182,Which of the following cannot travel through a vacuum?,Light,Radiation,Heat,Sound,D
4183,The optical power of a lens or a curved mirror has which unit?,Dioptre,Watt,Joule,Meter,A
4184,How long does the Earth take to cover 1° of longitude?,2 minutes,3 minutes,4 minutes,5 minutes,C
4185,Phosphorus helps the plants growth of:,Leaves,Seeds (mainly),Roots,None of these,B
4186,Dr. Abdus Salam of Pakistan was one of the contributors to the unification of the ____.,Electromagnetic force and weak nuclear force,Gravitational force and weak nuclear force,Weak nuclear force and strong nuclear force,None of these,A
4187,Compressed Natural Gas (CNG) has the same chemical composition as that of:,LPG,Sui gas,tear gas,poison gas,B
4188,Plutonium is used as:,Fuel for nuclear fission,Fuel for nuclear fusion,A source of chemical energy,A source of light energy,A
4189,The Big Bang theory explains the:,Origin of the Sun,Origin of the Universe,Laws of physics,None of these,B
4190,The number of babies produced per 1000 population is called:,Dispersion,Natality,Mortality Rate,Population Growth Rate,B
4191,Smoke is an example of:,Solid in solid,Solid in liquid,Solid in gas,Gas in gas,C
4192,"On another planet, the local words for earth, water, light, air, and sky are sky, air, water, earth, and light, respectively. If someone is thirsty there, what would they drink?",Sky,Water,Air,Light,C
4193,The twinkling of stars is caused by:,Refraction of light,Polarization of light,Reflection of light,Interference of light,A
4194,A lactometer is a type of hydrometer which is used to measure the specific gravity of:,Olive oil,Milk,Water,None of these,B
4195,Heat rollers make the copy by:,Heating it,Melting the toner,Drying it,All of the above,B
4196,A common skin condition that causes skin redness and irritation is known as ______.,hypermetropia,psoriasis,diphtheria,None of the above,B
4197,"Muscles, tissues, and blood are all primarily made up of ______.",carbohydrates,proteins,vitamins,fats,B
4198,At what temperature are the Celsius and Fahrenheit scales equal?,10 degrees,-40 degrees,40 degrees,None of the above,B
4199,Some celestial bodies that do not have their heat and light are known as:,Stars,Planets,The Sun,None of these,B
4200,"In order to make Nitrogen available to primary producers like plants, in the ecosystem it is converted into:",Nitrates,Nitrites,Ammonia,Nitric Acid,A
4201,The virus name for the disease Covid-19 by the World Health Organization is:,SARS Cov-1,SARS Cov-2,SARS Cov-3,None of these,B
4202,Which of the following protects our body against disease?,White blood cells,Red blood cells,Platelets,None of these,A
4203,A Wheatstone bridge is a type of electrical circuit.,Right,Wrong,Ambiguous,No idea,A
4204,The large plates of solar panels are painted:,Red,White,Yellow,Black,D
4205,The structure of DNA was elaborated by Watson and Crick in:,in 1909,in 1923,in 1945,in 1953,D
4206,Gerontology is the study of:,The process of aging,The growth of cells,Birds,Vegetables,A
4207,Which one of the following sets of colour combinations is added in colour vision in TV?,"Red, green and blue","Orange, black and violet","White, red and yellow","Yellow, green and blue",A
4208,Domestic electrical wiring is basically a ______.,series connection,parallel connection,combination of series and parallel connections,series connection within each room and parallel connection elsewhere,B
4209,Dry ice is ____.,Liquid nitrogen,Solid carbon dioxide,Frozen water,None of these,B
4210,Deuterium differs from Hydrogen in having:,A different atomic number but the same atomic weight,A different atomic number and a different atomic weight,The same atomic number and a different atomic weight,None of these,C
4211,The value of one Astronomical Unit (AU) is approximately:,149 million km,160 million km,179 million km,200 million km,A
4212,The Earth's axis is tilted by:,21°,21.5°,23°,23.5°,D
4213,An echo (reflected sound) will be distinctly heard if the distance of the reflecting surface from the source is at least ______.,1120 ft,112 ft,56 ft,17 ft,C
4214,"In a hydrogen bomb, hydrogen is converted into:",Barium,Uranium,Uranium-238,Helium,D
4215,The study of geographical areas and plant and animal distribution is called:,Chorology,Mycology,Cosmetology,Osteology,A
4216,The main constituent of biogas is:,Hydrogen,Methane,Oxygen,Carbon dioxide,B
4217,The main constituent of hemoglobin is ____.,Iron,Calcium,Chlorine,Magnesium,A
4218,The most abundant element in the Earth's crust is ____.,Oxygen,Nitrogen,Both A and B,None of these,A
4219,Bronchitis is a disease of which of the following organs?,Blood,Bladder,Liver,Respiratory tract,D
4220,Pyorrhea is a disease of the ______.,nose,gums,heart,lungs,B
4221,On which disease did Robert Koch work?,Diabetes,Malaria,Tuberculosis,None of the above,C
4222,Deficiency of ______ causes scurvy.,Vitamin D,Vitamin E,Vitamin C,None of these,C
4223,One of these scientists formulated basic laws of geometry:,Archimedes,Pythagoras,Aristotle,None of these,B
4224,Hepatitis A is transmitted to different individuals primarily by:,Contaminated water or food,Sneezing,Spit,Feces,A
4225,"The protein Importin-11, which was recently identified by scientists, is linked with causing which type of cancer?",Colorectal cancer,Prostate cancer,Blood cancer,Lung cancer,A
4226,The protein content of the edible portion of an egg is:,0.15,0.133,0.103,0.05,B
4227,"During winter in cold countries, ____ is mixed to melt the ice on the icy roads.",Salt,Chlorine,Carbon dioxide,Water,A
4228,The number of electrons in a neutral atom is automatically known if one knows the:,Atomic number,Atomic weight,Number of orbitals,None of the above,A
4229,How do fixed resistors usually fail?,Slowly over time,By increasing their value,By becoming an open circuit,By increasing their value and then becoming an open circuit,C
4230,Cyclones are formed in areas of:,High heat,Low pressure,High humidity,All of these,D
4231,The 'stone' formed in a human kidney consists mostly of:,Magnesium sulfate,Calcium,Sodium acetate,Calcium oxalate,D
4232,Night vision is possible with the help of:,Ultraviolet light,Infrared rays,Violet light,None of these,B
4233,How many times can a newspaper be recycled?,5 to 7 times,10 times,12 times,15 times,A
4234,An archipelago is a:,Group of islands,Group of seas,Group of students,Group of armies,A
4235,An antigen is a substance which:,Stimulates the formation of an antibody,Destroys harmful bacteria,Is used to treat poisoning,Lowers body temperature,A
4236,The AIDS virus is called:,HPV,HIV,H5N1,HPS,B
4237,What is the main constituent of hemoglobin?,Iron,Protein,Carbohydrates,Lipids,B
4238,"Which scientist first coined the electrical terms ""positive"" and ""negative""?",Michael Faraday,Georges Claude,Anders Celsius,Benjamin Franklin,D
4239,"The phenomenon of Aurora Borealis, the display of lights in the Northern Hemisphere, is due to radiation interacting with the:",Ionosphere,Troposphere,Mesosphere,Stratosphere,A
4240,On which dates are day and night approximately equal in length?,on January 14 and June 22,on March 20 and September 23,on January 14 and September 23,on March 21 and December 24,B
4241,Which finest filament grows from the skin?,Nails,Retina,Cochlea,Hair,D
4242,What is the fundamental particle with no charge that makes up an atom's nucleus?,Neutron,Proton,Electron,None of the above,A
4243,Who invented the typewriter?,Dalton,Pascal,Sholes,Waterman,C
4244,The main constituent of Sui gas is ____.,Methane,Ethane,Ethene,None of these,A
4245,Which of the statements about the troposphere is not Right?,It is the zone which exhibits changes in weather conditions,It is about 350 km thick,It contains nearly all the water vapor and oxygen of the atmosphere,It contains 85-90 percent of the atmosphere's mass,B
4246,Water vapor exits and CO2 enters a leaf through the:,Stomata,Grana,Porphyrin rings,Photons,A
4247,Salinization is the:,Accumulation of salts in animals,Accumulation of salts in the body,Accumulation of salts in water,Accumulation of salts in soil,D
4248,The telephone was invented by ______.,Thomas Edison,Alexander Graham Bell,Charles Babbage,Vint Cerf,B
4249,The coulomb is the SI unit used to measure:,Velocity,Temperature,Mass,Electric charge,D
4250,Which of the following may be considered a factor that influences intelligence?,Heredity,Dressing,Smiling,None of these,A
4251,A substance which increases the efficiency of a catalyst is termed a:,Super catalyst,Promoter,Retarder,Activator,B
4252,Which of the following layers makes long-distance radio transmission possible?,Troposphere,Ionosphere,Mesosphere,Stratosphere,B
4253,Which gland produces bile?,Liver,Pancreas,Kidney,None of these,A
4254,Which of the following is a common medicine used to treat malaria,Villeurbanne,Chloroquine,Torun,None of these,B
4255,"For the generation of biogas, the material most commonly used is ______.",aquatic plants,animal wastes,forest residues,None of these,B
4256,Blood glucose is raised by all of the following except:,Glycogenolysis,Insulin,Cortisol,Epinephrine,B
4257,The study of weather is called ______.,geology,meteorology,weatherology,None of the above,B
4258,The greatest mass of ice on the Earth is found in:,Canada,Siberia,Antarctica,Greenland,C
4259,High-energy UV light falls into the category of:,Ionizing radiation,Non-ionizing radiation,Visible light,None of the above,A
4260,The two planets between the Earth and the Sun are:,Mercury and Saturn,Mars and Jupiter,Mercury and Venus,Venus and Jupiter,C
4261,"The principle used in radar is the same as that of Sonar. In radar, we use radio waves, whereas in sonar we use:",Red waves,Infrared waves,Ultrasonic waves,Supersonic waves,C
4262,COVID-19 is caused by a:,Bacterium,Virus,Injection,None of these,B
4263,Which of the following best explains why a total solar eclipse is a rare event at any given location?,The size of the Earth in relation to the Moon,The tilt of the Moon's orbit relative to the Earth's orbit,The direction of rotation of the Earth around the Sun,The area of the Sun covered by the Moon,B
4264,Man belongs to the family ______.,Felidae,Hominidae,Mammalia,Primataceae,B
4265,"The total pressure exerted by the air on an average-sized person is about 14.7 psi, but the person feels comfortable. This is because ______.",the Earth pulls the person upward,the pressure inside the body is equal to the external pressure,of gravity,None of the above,B
4266,The time taken for sunlight to reach the Earth is:,700 sec,8 hr 20 min,8 min 20 sec,8 min,C
4267,"In a dot distribution map, after giving the appropriate number of dots, the boundaries of countries are:",Usually rubbed out,Not rubbed out,Brightly marked,None of these,A
4268,What is the average distance from the Earth to the Moon?,"384,500 km","384,400 km","380,200 km","350,000 km",B
4269,Organic compounds poured directly into the blood and transported to targeted tissue are:,Spleen,Pancreas,Hormones,None of these,C
4270,Which one of the following hormones contains iodine?,Thyroxine,Testosterone,Insulin,Adrenaline,A
4271,An autopsy is connected with:,Post-mortem examination,Study of living cells,Cancer,None of these,A
4272,Ammonium nitrate is not the recommended fertilizer for which crop:,Paddy Rice,Wheat,Sugarcane,Cotton,A
4273,The type of alcohol found in alcoholic beverages is known by what chemical name?,Trichloromethane,Ethyl Alcohol,Acetic Acid,Nitrous Oxide,B
4274,Gigantic clouds containing dust and gas in space are called:,Comet,Galaxy,Milky Way,None of these,D
4275,Lines joining places having an equal degree of salinity are called ______.,isobars,isohalines,isohyets,None of these,B
4276,What is the Hubble Classification scheme used for?,Classification of galaxies,Classification of stars,Classification of dwarfs,Classification of satellites,A
4277,The third most abundant element is:,Oxygen,Silicon,Aluminum,None of these,C
4278,Who discovered the blood groups of man?,Robert Koch,Karl Landsteiner,James Watt,William Ramsay,B
4279,The Winter Solstice marks the ______.,smallest night,longest night,Both A & B,None of the above,B
4280,Soap and detergents remove dirt from clothes due to ______.,diffusion,the lowering of interfacial tension,capillary action,osmosis,B
4281,"Diamond, an expensive ornament, is composed of which single element?",Platinum,Carbon,Gold,Silver,B
4282,Dry ice is also called:,Hydrogen,Carbon dioxide,Sulfur,None of these,B
4283,The temperature of a dead body is the:,Room temperature,Temperature of the place where it is kept,Both A and B,None of these,B
4284,"After passing light through a prism, light disperses into:",5 Colors,6 Colors,7 Colors,8 Colors,C
4285,The matter of our Sun is in which state?,Solid,Plasma,Gas,Liquid,B
4286,Which one of the following planets orbits around the sun in a clockwise direction?,Earth,Mercury,Venus,Jupiter,C
4287,"In the BTU system, one BTU is equal to:",2055 joules,1155 joules,2155 joules,1055 joules,D
4288,Overcooking of food should be avoided because overcooking:,Makes the food difficult to digest,Makes the food toxic,Increases the nutritive value of food,Reduces the nutritive value of food,D
4289,An anemometer is an instrument for the measurement of:,Velocity of wind,Magnetic power,Electricity,A graph,A
4290,"When a vehicle passes, TV reception gets distorted. This is because:",Metal reflects radio waves,The spark plug creates electromagnetic disturbances,A passing vehicle affects the sophisticated TV components,Modern vehicles use an electronic ignition system,B
4291,An active asteroid was discovered near the orbit of ______ for the first time.,Neptune,Jupiter,Mars,Saturn,B
4292,What are examples of primary producers?,Omnivores,Atmosphere,Carnivores,Green Plants and Algae,D
4293,The biggest species of the cat family is the:,Tiger,Lion,Leopard,None of the above,A
4294,The change in frequency of a wave for an observer moving relative to its source is called the:,Greenhouse effect,Doppler effect,Tyndall effect,None of these,B
4295,Cyclones are formed in areas of:,High heat,Low pressure,High humidity,All of these,D
4296,Igor Sikorsky is famous for the invention of the:,Jet engine airplane,Hydroplane,Helicopter,Glider,C
4297,Amnesia is related to ______.,loss of hearing,loss of memory,loss of sight,sleeping sickness,B
4298,Dead red blood corpuscles are stored and recycled in the:,Spleen,Kidney,Heart,Liver,A
4299,"There are three main types of plate boundaries: Divergent, Convergent, and ____.",Transform,Complex,Plain,Normal,A
4300,The International Date Line passes through which strait?,Malacca Strait,Adam's Strait,Java Strait,Bering Strait,D
4301,How many calories are in one gram of carbohydrate?,2,4,3,1,B
4302,"Ribosomes, the sites of protein synthesis, are found:",In the cytoplasm,Attached to the rough endoplasmic reticulum,Both A and B,None of these,C
4303,Red blood corpuscles are formed in the ____.,Bone marrow,Liver,Kidney,Heart,A
4304,Amino acids are a product of the digestion of:,Carbohydrates,Fats,Proteins,Vitamins,C
4305,Parasites that live outside the body of the host are called:,Mutualistic,Symbiotic,Ectoparasites,Endoparasites,C
4306,The production of which one of the following is a function of the liver?,Lipase,Urea,Mucus,Hydrochloric acid,B
4307,Heightened emotion is caused by the:,Pituitary glands,Thyroid glands,Adrenal glands,Salivary glands,C
4308,"According to the Big Bang Theory, the Universe began about ______ billion years ago.",22,20,13.8,15.8,C
4309,The solar system has ______ planets.,5,6,7,8,D
4310,Vitamin A is found in the,White vegetables,Green vegetables,Yellow vegetables,Red vegetables,B
4311,Which organ in the body purifies blood?,Kidney,Spleen,Liver,Lungs,A
4312,The planet that is easily visible from the Earth is:,Jupiter,Mars,Venus,Mercury,C
4313,The instrument which measures very high temperature is the:,Chronometer,Pyrometer,Thermostat,None of these,B
4314,Tooth decay is due to which of the following causes?,Fluoride,Calcium,Weakness,None of these,D
4315,Where do most earthquakes occur?,Along dikes,Along faults,Along folds,Along unconformities,B
4316,Ice blocks are covered with sawdust:,To prevent dust from collecting on the ice,"Because ice, being cold, cannot be lifted with bare hands",To provide necessary insulation from heat,None of the above,C
4317,Approximately how many species of vascular plants are known in the world?,"150,000","250,000","340,000","390,000",C
4318,The study of current and past landscape formation is known as:,Morphology,Aerology,Geomorphology,Biology,C
4319,The quality of gasoline is checked by its octane number.,Right,Wrong,Ambiguous,No idea,A
4320,Epsom salt is chemically known as ______.,ferrous sulfate,magnesium sulfate,copper sulfate,None of the above,B
4321,The gases used in different types of welding would include:,Oxygen and hydrogen,"Oxygen, hydrogen, acetylene and nitrogen","Oxygen, acetylene, and argon",Oxygen and acetylene,C
4322,Why is the light of an ordinary lamp hotter than that of a tube-light?,It is due to incandescence,It is due to ionization of gases,It has more surface for distribution of energy,It gives white light,A
4323,The biological death of a patient means the irreversible death of tissues of the:,Kidney,Heart,Lungs,Brain,D
4324,Brass gets discolored in the air because of the presence of which of the following gases?,Hydrogen sulfide,Carbon dioxide,Nitrogen,Oxygen,A
4325,He was the first scientist to describe the laws of planetary motion around the Sun:,Archimedes,Galileo Galilei,Johannes Kepler,None of them,C
4326,Growth is primarily provided by:,Protein,Minerals,Vitamins,Carbohydrates,A
4327,What is the molecular formula for nitric acid?,HNO3,H2NO4,HNO2,HN2O2,A
4328,The property by virtue of which metals can be beaten into thin sheets is known as:,Ductility,Malleability,Conductivity,Density,B
4329,The 4G technology is ____ times faster than 3G:,Seven,Ten,Fifteen,None of these,B
4330,The number of electrons in a neutral atom is automatically known if one knows the:,Atomic number,Atomic weight,Number of orbitals,None of the above,A
4331,Scalding with steam is more severe than scalding by boiling water because:,Steam can penetrate the skin,Steam is at a higher temperature,Steam contains more energy than boiling water,Steam is at a higher pressure,C
4332,An oasis is associated with a:,Glacier,Desert,Island,Volcano,B
4333,The disease myopia is connected with the:,Teeth,Eye,Joints,Ear,B
4334,Wind always blows from an area of ______.,low pressure to high pressure,high pressure to low pressure,only low pressure,only high pressure,B
4335,Which of the following diseases is not caused by a virus?,Chickenpox,Cholera,Hepatitis,Measles,B
4336,The average acceleration caused by gravity per second is:,32 ft/s²,52 ft/s²,42 ft/s²,22 ft/s²,A
4337,The post-mortem examination of a body is called an:,Autopsy,Anatomy,Etymology,None of the above,A
4338,Rickets in childhood occurs due to the lack of,Vitamin B,Vitamin A,Vitamin C,Vitamin D,D
4339,The yellow color of urine is due to the presence of:,Urochrome,Blood,Cholesterol,Bile,A
4340,The greatest mass of ice on the Earth is found in:,Canada,Siberia,Antarctica,Greenland,C
4341,How many permanent teeth are there in a full adult set?,32,33,35,34,A
4342,The following processes take place during the launching of a rocket: I. Rocket fuel is burnt. II. Gases are produced. III. The rocket moves in the forward direction. IV. Gases come out with momentum in the backward direction. The correct sequential order in,"I, II, III, IV","I, III, II, IV","I, II, IV, III","I, III, IV, II",C
4343,You have discovered a new celestial body with a thick atmosphere that obscures it and produces powerful cosmic winds. You have determined it is this type of star:,Red supergiant,Wolf-Rayet star,Pulsar,Stellar storm,B
4344,What is the chemical formula for sodium carbonate?,Na3CO3,Na2CO3,CNa2O3,Na3CO2,B
4345,An accessory gland of the digestive system located close to the duodenum is the:,Liver,Pancreas,Stomach,Kidney,B
4346,Which of the following noble gases is most abundant in the air?,Methane,Argon,Helium,Neon,B
4347,"Generally, in a given period of the periodic table, as we move from left to right, the electropositive character of the elements ______.",increases,decreases,neither increases nor decreases,decreases then increases,B
4348,"When a ray of sunlight enters a dark room, its straight path becomes visible because of dust particles hanging in the air. This is because light is ______.",Scattered,Opaque,Visible,None of these,A
4349,"Fruits without seeds, like bananas, are called:",Seedless fruits,Parthenogenesis fruits,Parthenocarpic fruits,Placental fruits,C
4350,Which planet is nearest to Earth?,Venus,Jupiter,Pluto,Neptune,A
4351,"Who is considered the ""Father of Botany""?",Carolus Linnaeus,Gregor Mendel,Aristotle,Theophrastus,D
4352,"A famous book on physics, 'The First Three Minutes,' was written by:",Dr. Abdus Salam,Salimuzzaman Siddiqui,Raziuddin Siddiqui,Steven Weinberg,D
4353,Glycolysis is a process of:,Photosynthesis,Reproduction,Cellular Respiration,Transpiration,C
4354,"In medicine, what is the most widespread parasitic infection?",Pneumonia,Malaria,Diabetes,Typhoid,B
4355,Laughing gas is a chemical compound of which two elements?,Nitrogen and Hydrogen,Nitrogen and Carbon,Nitrogen and Oxygen,Oxygen and Carbon,C
4356,Which substance is present on the striking surface of a matchbox?,Sulfur,Zinc,Phosphorus,Nitric Acid,C
4357,Which of the following statements describes Newton's Third Law of Motion?,The volume of a given mass of gas increases or decreases with temperature.,"For every action, there is an equal and opposite reaction.","At a constant temperature, the volume of a given mass of gas varies inversely with pressure.",There is an attraction or repulsion between two electric charges.,B
4358,The average decrease of temperature per 1000 meter ascent is:,6.8°C,6.5°C,5.6°C,4.5°C,B
4359,The protein content in wheat is approximately:,13 percent,17 percent,5 percent,6 percent,A
4360,Saliva contains the enzyme ______.,trypsin,amylase,bile,None of the above,B
4361,What is the outermost boundary of plant cells?,Cell membrane,Cytoplasm,Nucleus,Cell wall,D
4362,Dead red blood corpuscles are stored in the:,Liver,Kidney,Spleen,Heart,C
4363,What natural phenomena are measured by the Richter Scale?,Typhoons,Earthquakes,Tsunamis,Volcanoes,B
4364,Which one of the following is produced by hybridization and selective breeding?,Neeli-Ravi Buffalo,Rahu-Thaila hybrid,Sahiwal Ox,All of these,A
4365,Which chamber of the human heart pumps oxygenated blood to the rest of the body?,Right Atrium,Right Ventricle,Left Atrium,Left Ventricle,D
4366,A light-year is a unit of:,Distance,Time period,Light intensity,Time,A
4367,The nearest planet to the Earth is ____.,Venus,Mercury,Mars,Moon,A
4368,Which of the following is used as a food preservative?,Sodium benzoate,Sodium perborate,Citric acid,None of the above,A
4369,"The atmosphere exerts enormous pressure on us, but we do not feel it because:",We are used to it,Our bones are very strong and can withstand this pressure,The surface area of our head is very small,Our blood exerts a pressure slightly more than that of the atmosphere,D
4370,A safety fuse should have:,Low resistance and a high melting point,Low resistance and a low melting point,High resistance and a low melting point,High resistance and a high melting point,C
4371,An electric current can produce a:,Chemical effect,Magnetic effect,Heating effect,All of these,D
4372,Galileo was persecuted for his belief that the:,Earth revolves around the Sun,Center of the universe is the Earth,All heavenly bodies revolve around the Earth,None of these,A
4373,A ball bounces higher at high altitudes than in the plains. This is because:,Pressure at higher altitudes is lower than in the plains,Downward pull due to gravity is less,Rarefied air offers less resistance to the ball,None of these,C
4374,The unit of torque in the International System of Units is the:,Kilogram,Meter,Newton-meter,Meter,C
4375,The telescope is used for viewing:,Distant objects,Near objects,Small objects,Living cells,A
4376,Who was the first person to televise pictures of moving objects?,John Logie Baird,George Carey,C.F. Jenkins,Paul Nipkow,A
4377,Through which organ does a fish respire?,Fins,Gills,Lungs,Nose,B
4378,"In radiation, which of the following has the most energetic photons?",Gamma rays,Electromagnetic waves,X-rays,Microwaves,A
4379,Which of the following is used in optical fiber?,Glass thread,Glass particles,Tiny particles,None of these,A
4380,The measurement of rainfall is made by an instrument known as a:,Hydrometer,Barometer,Rain gauge,Pedometer,C
4381,Which of the following are considered to be the simplest living organisms with the ability to manufacture their own food by photosynthesis?,Diatoms,Bacteria,Green plants,Blue-green algae,D
4382,Sedimentary rocks are often:,Porous,Hard,Rough,Brittle,A
4383,Vitamin D is:,Fat-soluble,Water-soluble,Both A and B,None of these,A
4384,Where do most asteroids lie?,In the asteroid belt between the orbits of Mars and Jupiter,In an asteroid belt between the orbits of Mars and Venus,In an asteroid belt between the orbits of Jupiter and Venus,Everywhere in the sky,A
4385,Which of the following gives the correct descending order of elasticity in the substances?,"Rubber, silver, glass","Silver, rubber, steel","Steel, silver, rubber",All have equal elasticity,C
4386,A fuse wire is used:,To make the electrical circuit strong,To convert AC into DC,To convert DC into AC,To prevent an unduly high electric current from passing through a circuit,D
4387,The second most abundant metal found in the Earth's crust is:,Iron,Aluminium,Calcium,Sodium,A
4388,"Ibn Zuhr, writer of 'Al-Taisir', was famous for his contribution to:",Surgery,Calculus,Astronomy,None of these,A
4389,The carbon dioxide content in the air that we exhale is about:,9 percent,8 percent,4 percent,1 percent,C
4390,Which amongst the following is known as the 'brain of a computer'?,Memory unit,Arithmetic and logic unit,Control unit,None of these,C
4391,The electrical device which converts sound energy into electrical energy is a ______.,microwave,microphone,speaker,None of these,B
4392,LPG consists mainly of:,"Methane, Butane, and Propane","Methane, Hexane, and Nonane","Ethane, Hexane, and Nonane","Methane, Ethane, and Hexane",A
4393,Sound of a frequency below 20 Hz is:,Infrasonic,Supersonic,Ultrasonic,Audiosonic,A
4394,Diphtheria is a disease that affects the:,Throat,Ears,Lungs,Liver,A
4395,How many hearts does an octopus have?,3,4,2,1,A
4396,Why do some nebulae shine?,Because they produce their own light,Because they reflect light from nearby stars,Both A and B,None of these,C
4397,Frozen dew is also known as:,Black ice,Frozen ice,Black hail,Frost,D
4398,The scientific study of teeth is called:,Ornithology,Odontology,Pedagogy,Orthoepy,B
4399,Which of the following is not a planet?,Earth,Venus,Moon,None of these,C
4400,What is the most abundant element in the atmosphere?,Nitrogen,Oxygen,Carbon Dioxide,Silicon,A
4401,In which part of the plant does most photosynthesis take place?,Stem,Leaves,Roots,None of the above,B
4402,Leukemia is a cancer of the ____.,Blood-forming tissues,Skin,Nerves,Lungs,A
4403,Which instrument is used to split light into its spectrum?,Split meter,Spectroscope,Spectrograph,Electrometer,B
4404,Phosphorus is an essential component of which of the following biological molecules?,Nucleic acids,Carbohydrates,Amino acids,Lipids,A
4405,"When ants bite, they inject:",Glacial acetic acid,Methanol,Formic acid,Stearic acid,C
4406,"____ is a solution of salt in water, usually sodium chloride in water.",Brine,Milk of magnesia,Washing soda,Baking soda,A
4407,A father transfers the Y chromosome to his:,Son,Daughter,Both of these,None of these,A
4408,"In a colorful diamond, different colors are present due to:",Impurities,Angular bonds between the carbon atoms,Different patterns of carbon chains,None of the above,A
4409,Penicillin was discovered by:,Lister,Alexander Fleming,Paul Ehrlich,None of these,B
4410,What is the main component of bones and teeth?,Calcium sulphate,Calcium nitrate,Calcium phosphate,Calcium carbonate,C
4411,"The famous book ""Al-Qanun"" was written by the Muslim scientist ______.",Al-Biruni,Jabir ibn Hayyan,Ibn Sina,None of these,C
4412,Human blood is divided into how many main groups (ABO system)?,4,2,3,5,A
4413,When table salt (NaCl) is added to water:,A covalent bond is broken,An acidic solution is formed,Sodium and chlorine ions are separated,Sodium is attracted to the hydrogen atoms of water,C
4414,Which of the following is a form of marble?,Onyx,Carrara,Calacatta,All of these,D
4415,A glass chimney stops an oil lamp from smoking because:,The heat produced ensures complete combustion,It increases the supply of oxygen to the flame by convection,Neither of these,Both A and B,D
4416,What is the composition of stainless steel?,"Chromium, iron, and carbon","Iron, graphite, and carbon","Niobium, titanium, and iron","Carbon, cotton, and ilmenite",A
4417,"The chemical used as a ""fixer"" in photography is ______.",ammonium sulfate,sodium thiosulfate,sodium sulfate,borax,B
4418,The average salinity or ratio of salt per kilogram of ocean water is:,32 grams,35 grams,42 grams,55 grams,B
4419,How many times does a person breathe in a minute?,25 to 35 times,21 to 26 times,20 to 25 times,17 to 18 times,D
4420,The most abundant element in the universe is:,Iron,Hydrogen,Oxygen,Nitrogen,B
4421,Deficiency of vitamin C in the human body causes a disease called:,Beri Beri,Night blindness,Rickets,Scurvy,D
4422,The catalyst used to convert vegetable oil into ghee (hydrogenation) is:,Nickel,Aluminum isopropoxide,Phosphonium borate,None of these,A
4423,Which of the following is not a human organ system?,Integumentary,Muscular,Epithelial,None of these,C
4424,A nerve cell is called a:,Nerve,Dendrite,Neuron,Reflex,C
4425,"As ice at 0°C melts into water at 0°C, its density ______.",increases up to 10°C,increases,remains constant,None of the above,B
4426,Vitamin A precursors (carotenoids) are abundantly found in:,Green and Yellow vegetables,Red vegetables,White vegetables,Purple vegetables,A
4427,The gas commonly used in a refrigerator to cool water is a refrigerant like:,Tetrafluoroethane,Carbon dioxide,Methane,Nitrogen,A
4428,Air contains approximately what volume of carbon dioxide?,0.30 percent,0.03 percent,3 percent,0.20 percent,B
4429,Copper can be converted into gold by:,Heating,Artificial radioactivity,Electroplating,Chemical reaction,B
4430,Vessels that carry blood away from the heart:,Artery,Capillary,Both A and B,Vein,A
4431,CV is a word derived from which language?,French,Greek,Latin,English,C
4432,The Earth's ____ is divided into 15 major plates of various sizes.,Stratosphere,Lithosphere,Mesosphere,None of these,B
4433,The orbital period of the planet Mercury around the Sun is:,88 days,356 days,2 years,98 days,A
4434,Which of the following is not a disease of the immune system?,HIV/AIDS,Leukemia,Sickle-cell anemia,None of these,C
4435,Dr. Abdus Salam of Pakistan was one of the contributors to the unification of the:,Electromagnetic force and gravitational force,Electromagnetic force and weak nuclear force,Gravitational force and weak nuclear force,Weak nuclear force and strong nuclear force,B
