Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
3481,Omar Khayyam was a Persian:,Mathematician,Physician,Chemist,None of these,A
3482,Gulf Cooperation Council was established in___________?,In 1981,In 1983,In 1980,In 1982,A
3483,"""INTERPOL"" Headquarters is in:",Germany,France,Canada,Austria,B
3484,"Which cricket team is called ""The Blues"" ________?",Pakistan,Sri Lanka,New Zealand,India,D
3485,"A marathon, a long-distance foot race, has an official distance of",22.2 mi,28.3 mi,30.4 mi,26.2 mi,D
3486,Globalization has improved the living structure of:,Workers in developing countries,People in developed countries,Both A & B,None of these,C
3487,Steve Jobs was an American entrepreneur and the founder of,Oracle,Apple,Google,Yahoo,B
3488,Alung Gangri mountain is situated in ________.,India,Nepal,China,Pakistan,C
3489,Which country has the oldest written constitution still in existence:,US,UK,Greece,Sweden,A
3490,Ismoil Somoni Peak (formerly Communism Peak) is in which mountain range?,Tien Shan,Pamirs,Kunlun,Himalayas,B
3491,The Simpson Desert is present in _________.,USA,UK,Morocco,Australia,D
3492,What is the largest iron ore exporting part of USA?,Duluth,Zanzibar,New Castle,Detroit,A
3493,Which of the following is the currency of Bahrain?,Dollar,Dirham,Dinar,Rial,C
3494,"In 1999, who imposed martial law?",Ayub Khan,Yahya Khan,Pervez Musharraf,None of these,C
3495,The Treaty of Nice set the maximum number of Members of the European Parliament (MEPs) at:,700,712,732,764,C
3496,Charles de Gaulle airport is situated in:,New York,Paris,London,Switzerland,B
3497,The Parliament of Iceland is called ___________.,National Congress,National Assembly,Bundesrat,Althing,D
3498,The Zifeng Tower (Nanjing Greenland Financial Center) is a skyscraper situated in,Hong Kong,Nanjing,Shenzhen,Chicago,B
3499,"Donald Trump sworn in as __________th US president on January 20, 2017 .",48th,47th,45th,46th,C
3500,The Battle of Waterloo was fought in ___________.,1805,1809,1813,1815,D
3501,RAW is the secret agency of ___________.,India,Italy,Russia,Israel,A
3502,"World's longest Sea Bridge connected Hongkong, Macau and China is_____________.",Duge Bridge,Baling River Bridge,Hong Kong-Zhuhai-Macau Bridge,Zhangjiajie Glass Bridge,C
3503,Angkor Wat is a:,Temple complex,Plains,Valley,None of these,A
3504,Which city is the site of the Chinese nuclear test explosion?,Cuba,Australia,Lop Nor,Brazil,C
3505,The Line of Actual Control (LAC) is a disputed border line between:,China-India,China-Pakistan,India-Pakistan,None of these,A
3506,McMahon Line is drawn between:,India and Nepal,India and China,Germany and Finland,None of the above,B
3507,RAW stands for _______.,Research and Analysis Wing,Repertoire of Administrative Workload,Real Action Work,Reduction of American Warrior,A
3508,The Commonwealth Secretariat was formed in which year?,in 1967,in 1965,in 1959,in 1963,B
3509,"Who wrote the book, 'The Principles of Public Administration?",W.F. Willoughby,Herman Finer,F.W. Taylor,Albert Lepawsky,A
3510,"Which city is home to the ""Temple of the Tooth""?",Geneva,Haifa,Kandy,Dover,C
3511,The headquarters of the OLX Group is located in,"New York, United States","Islamabad, Pakistan","Dubai, UAE","Hoofddorp, Netherlands",D
3512,Rural area people are usually associated with:,Agriculture,Industries,Professions,None of these,A
3513,"In 1901, which place of communication equipment invented by Guglielmo Marconi?",Radio,Television,Fax,Telephone,A
3514,"""Fez"" is a famous city located in:",Canada,Morocco,France,Brazil,B
3515,Who invented bulb?,Edison,Robert,Philips,William,A
3516,Which is the deepest lake in the world?,Titicaca,Victoria,Baikal,Superior,C
3517,The fall of Constantinople occurred on,"on May 29, 1353","on May 29, 1453","on April 22, 1353","on April 22, 1453",B
3518,"SIPRI is an independent international institute dedicated to research into conflicts, armaments, and arms control, founded in",in 1963,in 1964,in 1965,in 1966,D
3519,Shahnama-i-Islam was written by ___________.,Firdausi,Sir Syed Ahmad Khan,Hafeez Jullundhri,Abul Ala Maududi,C
3520,"Name the author of ""Anna Karenina.""",D.H. Lawrence,Owen Wister,Emily Bronte,Leo Tolstoy,D
3521,Nagoya is the seaport of:,China,Japan,North Korea,None of the above,B
3522,Currency of Brazil is _______.,Real,Dollar,Rial,Rupee,A
3523,Almaty is a city of:,Afghanistan,Kazakhstan,Turkmenistan,None of these,B
3524,Where are the Pyramids of Giza situated?,Egypt,Sudan,Congo,South Africa,A
3525,The original Olympic motto is made up of three Latin words:,Citius - Altius - Fortius,Altius - Fortius - Citius,Citius - Fortius - Altius,None of these,A
3526,Ulster city is located in ___________.,Canada,India,Japan,Ireland,D
3527,"The writer of Al-Kafi, Muhammad bin Yaqub al-Kulayni, died in:",235 Hijri,240 Hijri,250 Hijri,None of these,D
3528,"In which range is ""Gasherbrum"" mountain situated?",Himalaya,Hindukush,Karakoram,Kunlun,C
3529,________ dimension of transformational leadership deals with the focus on each member of the organization.,Idealized influence,Inspirational motivation,Individualized consideration,None of the above,C
3530,A culture within a culture is called:,Mini-Culture,Sub-Culture,Society,Sub-Sub Culture,D
3531,The permanent Secretariat of SAARC is located in __________.,"Colombo, Sri Lanka","Islamabad, Pakistan","Kathmandu, Nepal","New Delhi, India",C
3532,Which is the biggest freshwater lake in the world?,Chilka Lake,Caspian Lake,Dal Lake,Lake Superior,D
3533,"Which is the biggest Canadian port in terms of exports and exports wheat, textiles, leather goods, and engineering products?",Accra,Lisbon,Montreal,Le Havre,C
3534,Doha is the seaport of _______.,Libya,Chile,UAE,Qatar,D
3535,In which city diamond is mined?,Kimberley,Havana,Essen,Genoa,A
3536,National Day is observed in which Islamic country on January 1?,Nigeria,Maldives,Indonesia,Sudan,D
3537,What is the height of Della Falls?,440 m,300 m,380 m,373 m,A
3538,In which country is the port of Lisbon situated?,France,Portugal,Sudan,Kenya,B
3539,What is the height of Sutherland Falls?,561 m,580 m,600 m,661 m,B
3540,When was the United Nations (U.N.O.) established?,on 24-Jul-45,on 24-Aug-45,on 24-Sep-45,on 24-Oct-45,D
3541,A study conducted to collect data from different groups of a population at the same time is called:,Ecological studies,Clinical trials,Cross-sectional study,Sampling strategies,C
3542,Which cricket team is called The chevrons ___________?,Ireland,West Indies,Zimbabwe,New Zealand,C
3543,Tashkent city is located in ___________.,Uzbekistan,Canda,China,Russia,A
3544,"Sports such as Netball, Hockey, and Football involve which type of skill?",Open Skills,Fine skills,Close skills,Gross skills,A
3545,Dutch is the official language of Netherlands. Name the capital.,Amsterdam,London,Mexico,Masco,A
3546,Name the person who first discovered Australia in 1606.,Henry Hudson,Willem Janszoon,Sebastian Cabot,Capt. James Cook,B
3547,The capital of the Republic of Armenia is,Windhoek,Yerevan,Tanga,Lome,B
3548,Ashgabat is the capital of ___________.,Turkmenistan,Armenia,Azerbaijan,Bosnia,A
3549,Pontus mountains are present in ________.,Turkey,China,Russia,Burma,A
3550,In which country is the port of Vancouver situated?,France,Canada,Kenya,Iran,B
3551,First Saturday of July is observed as the ___________.,International day of cooperation,International day of heat,International mountain day,None of these,A
3552,Which tower is famous for its lean:,Pisa tower,Capital Gate tower,Blackpool tower,Kyiv TV tower,A
3553,The Headquarters of OIC is located in:,Makkah,Madina,Jeddah,Riyadh,C
3554,Which is the highest mountain peak of the world?,Mount Everest,K2,Nanga Parbat,None of these,A
3555,"The ____ is the rate of interest an investor, saver, or lender receives (or expects to receive) after allowing for inflation.",Prime interest rate,Real interest rate,Variable interest rate,None of these,B
3556,Macroeconomics is the subject matter of:,Factory pricing,Growth theory,Production theory,Market structures,B
3557,A cyclone is basically a:,Violently rotating column of air,Large system of winds,Pertinent between layer,None of these,A
3558,The headquarters of the ICC is located in:,London,Melbourne,Dubai,Paris,C
3559,Norway's capital is ________.,Oslo,Lagos,Norway City,None of them,A
3560,Jerusalem is a sacred place for ___________.,Christians,Jews,Muslims,All of them,D
3561,The Rose Tower is a building located in,Hong Kong,Dubai,Houston,New York City,B
3562,"Taiwan is located in East Asia, Which of the following is the capital of Taiwan?",Taipei,Beijing,Famusa,None of them,A
3563,Who was the first black woman elected to the U.S. Congress?,Kamala Harris,Shirley Chisholm,Louis Bleriot,None of these,B
3564,The FIFA Men's World Cup was commenced in_________.,In 1930,In 1924,In 1936,In 1942,A
3565,"The Pena Palace, a UNESCO World Heritage Site, is located in____________.",Egypt,Turkey,Portugal,Switzerland,C
3566,Which modern country erstwhile Sassanid empire:,Pakistan,Iran,China,India,B
3567,King Saud bin Abdulaziz came to India on a state visit for 17 days in:,1954,1955,1956,1957,B
3568,Distaghil Sar mountain is situated in,Bhutan-China,Kashmir,Pakistan,Tajikistan,B
3569,What is the average depth of the Gulf of St. Lawrence?,4377 m,2243 m,120 m,810 m,C
3570,In which year was Two International Finance Centre built?,in 2009,in 1996,in 1974,in 2003,D
3571,"After Iran, which is the largest manufacturer of carpets:",Afghanistan,Pakistan,India,Türkiye,D
3572,What happens when the sun's rays are vertical on the equator?,Days are longer than nights,Days and nights are of equal duration,Days are shorter than nights,None of these,B
3573,Who among the following is regarded for efficient administration and administrative reform in medieval India?,Akbar,Sher Shah Suri,Balban,Shah Jahan,B
3574,The Golan Heights has officially been recognized as part of _____ since the country won independence in 1944.,Syria,Lebanon,Yemen,Israel,A
3575,Name the Parliament of Bulgaria.,Majlis,National Assembly,Shora,Storting,B
3576,The Spanish Civil War was fought from,from 1944 to 1951,from 1936 to 1939,from 1944 to 1956,from 1940 to 1943,B
3577,The capital of Morocco is Rabat. The currency of Morocco is the,Pound,Dollar,Rial,Dirham,D
3578,D.R.C shares its shoreline with which lake?,Tanganyika Lake,Titicaca Lake,Taymyr Lake,Onega Lake,A
3579,Which country is the most popular destination for foreign tourists?,Switzerland,Australia,Germany,France,D
3580,Herzberg's Motivation two-factor theory covers factors named ________ and ________.,Hygiene and motivator factors,Hygiene and esteem factors,Motivators and esteem factors,None of these,A
3581,"At the time of retirement of a partner, the existing partners decided to revalue Stock from Rs. 10,000 to Rs. 12,500, Building from Rs. 50,000 to Rs. 52,500, and Sundry Creditors from Rs. 12,000 to Rs. 13,000, and also agreed to take on record an unrecorded liability of","Rs. 2,000 profit","Rs. 2,000 loss","Rs. 3,500 profit","Rs. 3,500 loss",A
3582,SAPTA is a trade agreement by:,ASEAN Nations,APEC Nations,SAARC Nations,EU Nations,C
3583,Who is the author of the book Principia Mathematica?,Isaac Newton,Albert Einstein,Copernicus,Galileo,A
3584,____ is the capital of Fiji:,Lima,Suva,Vientiane,None of these,B
3585,What is the source of the Congo River?,Valdai Hills,Northern Colorado,Canada,Chambeshi River,D
3586,Which city is built on 118 islands?,Rome,Venice,Turin,None of these,B
3587,FIA is the investigation agency of __________.,Pakistan,America,India,Italy,A
3588,The slogan of the French Revolution was _______.,"One nation, one leader, and one flag","Government of the people, by the people, and for the people","Liberty, equality and fraternity",Workers of the world unite,C
3589,Selling expenses include:,Advertising cost,Labour cost,Material cost,Factory cost,A
3590,Which of following plays is not written by Shakespeare:,As You Like It,Macbeth,Arms and the Man,King Lear,C
3591,Christmas is celebrated by the Christian community throughout the world on ___________.,on December 31,on January 1,on December 25,on July 21,C
3592,The standard time duration of a micro-teaching cycle is:,12 minutes,24 minutes,36 minutes,60 minutes,C
3593,Which of these major Southern Hemisphere cities is the capital of Argentina?,Cologne,Buenos Aires,Karachi,Bangkok,B
3594,The International Day for the Eradication of Poverty is observed on,on October 16,on October 17,on October 19,on October 18,B
3595,What is the currency of Sri Lanka?,Dollar,Takka,Rupee,Lira,C
3596,"What is the range of ""Jongsong Peak"" mountain?",Karakoram,Hindukush,Himalayas,Kunlun,C
3597,The currency of Republic of South Sudan is:,South Sudan Pound,Dirham,Dollar,Lira,A
3598,Where was Judaism founded?,Israel,United States,China,Both a & b,D
3599,The number of players on each side in Water Polo is,6,7,8,9,B
3600,Which of the following country was the runner-up of the World Cup Hockey Tournament of 1975?,England,Pakistan,India,Canada,B
3601,"In which country is ""Halifax Port"" situated?",Ireland,Kenya,Canada,North America,C
3602,A lesson starts from:,Previous knowledge,Forwarding knowledge,Current knowledge,None of these,A
3603,Which food item takes its name from the French for twice cooked?,Biscuit,Burger,Pizza,None of these,A
3604,The United Nations General Assembly has declared the decade 2021-30 as:,The decade on ecosystem restoration,The decade for the rehabilitation of refugees,The decade for environmental change,The decade for peace and stability,A
3605,The flag of Austria consists of which two Colors.?,Red/White,Blue/Yellow,Green/Blue,Purple/White,A
3606,Which regulator controls the Pakistan Stock Exchange?,State Bank of Pakistan,Securities and Exchange Commission of Pakistan,Ministry of Finance,None of these,B
3607,Microeconomic theory is also known as:,Price theory,Surety theory,Capital consumption theory,None of these,A
3608,The OIC was founded in __________ .,Saudi Arabia,Qatar,Morocco,Iraq,C
3609,Which item comes under financial activities in a cash flow statement?,Redemption of Preference Share,Issue of Preference Share,Interest paid,All of these,D
3610,Who designed Statue of Christ - The Redeemer?,Anna Levinson,Olena Shurkhno,Heitor de Silva Costa,Apostolos Vellios,C
3611,Hamid Karzai was chosen President of Afghanistan in____________.,In 2000,In 2001,In 2002,In 2003,C
3612,ATM stands for:,Advanced teller machine,Automatic teller machine,Automated transfer machine,Automated transaction machine,B
3613,"'Intelligence is a possession of an individual who has the right to exercise it,' was said by:",Stedman Graham,John Dewey,Ralph Nader,None of these,B
3614,"What is the height of ""Kanjut Sar"" mountain?",24750 ft (7544 m),24406 ft (7439 m),25461 ft (7761 m),23500 ft (7163 m),C
3615,What is the height of Utigard Falls?,850 m,774 m,779 m,800 m,D
3616,Sakhalin Island dispute involves which two countries?,Russia & Japan,Japan & North Korea,Russia & China,China & Vietnam,A
3617,Which of the following countries has Rial as its currency?,Oman,None of these,Saudi Arabia,Both Iran & Oman,D
3618,The method of forecasting having unlimited liabilities is:,Arithmetic mean,Geometric mean,Sample mean,None of these,A
3619,International Day for Families is observed on __________.,on July 10,on April 22,on May 15,on June 5,C
3620,The island of Java is located in the,Indian Ocean,South Pacific Ocean,Sea of Japan,Sea of China,A
3621,Cyril Radcliffe was a ________ by profession.,Doctor,Engineer,Writer,Lawyer,D
3622,2016 T20 World Cup Champion:,Sri Lanka,West Indies,England,India,B
3623,Who inaugurated 'World Teachers' Day?,UNESCO,SAARC,None,UN,A
3624,The second atom bomb was dropped on Nagasaki on,"on August 6, 1914","on August 9, 1945","on August 6, 1943","on August 9, 1943",B
3625,"What is the height of ""CITIC Plaza""?",374 m (1227 ft),367 m (1205 ft),391 m (1283 ft),366 m (1200 ft),C
3626,Plata-Parana river originates from______.,Brazil,Myanmar,Rocky Mountains,Lesotho,A
3627,"After the Cold War, a new cold war or Cold War 2 has arisen between:",Russia & US,Russia & China,China & US,None of these,C
3628,The Battle of Saragarhi in Afghanistan is named as:,Guerrilla battle,Street battle,Last-stand battle,None of these,C
3629,Which is the world's oldest religion?,Judaism,Islam,Christianity,Hinduism,D
3630,What is the range of Lhotse I mountain?,Karakoram,Himalayas,Kunlun,Tien Shan,B
3631,"Augustan Age, refers to the reign of the Emperor Augustus, 27 BC to 14 BC in:",Latin Literature,Atomic Age,Dark Ages,Bronze Age,A
3632,Name the scientist who first of all did some experiments with gravity. Laws of Gravitation came much later.,Newton,Cavendish,Galileo,none of these,C
3633,KYODO is the news agency of_________.,India,Pakistan,Japan,China,C
3634,A personality characteristic associated with a lower rate of stress-related illness is:,Type A,Type B,Type D,None of these,B
3635,May 22 is observed as ___________.,International Women's Day,World Telecommunication Day,International Day for Biological Diversity,Human Rights Day,C
3636,Kampala is the capital of Uganda. Which is the currency of Uganda?,Shilling,Dollar,Swahili,Pound,A
3637,Canadian University Pressis the news agency of __________.,Canada,Russia,UK,USA,A
3638,The Tomb of I'timād-ud-Daulah at Agra was built by:,Akbar,Jahangir,Nur Jahan,Shah Jahan,C
3639,CIA is the secret agency of ___________.,United States of America,United Kingdom,Canada,India,A
3640,Which is the main strait between the Atlantic and Pacific Oceans?,Davis Strait,Strait of Magellan,Sunda Strait,Johor Strait,B
3641,What type of lake is Reindeer Lake?,Saline,Freshwater,Both a & b,None,B
3642,The capital city of Brazil is:,Rio de Janeiro,Brasilia,Salvador,Recife,B
3643,"Who has written the famous book ""The Downing Street Years""?",Margaret Thatcher,John Major,Winston Churchill,Erich Mielke,A
3644,Which one of the following is not related to disarmament?,SALT,CTBT,NPT,NATO,D
3645,When did South Korea conduct its second nuclear test:,2006,2007,2009,None of these,D
3646,"Currently, about how much of the world's goods trade (by volume) is carried on ships?",20 percent,60 percent,70 percent,80 percent,D
3647,The world's first modern professional police force was established in,London,Paris,Brussels,None of these,B
3648,How many languages and dialects are spoken by people all over the world?,5000,6000,4000,9000,D
3649,Liquid ratio is equal to liquid assets divided by:,Current liabilities,Total liabilities,Contingent liabilities,None of these,A
3650,United Airlines is an airline of ___________.,USA,France,United Kingdom,Canada,A
3651,Helvetia is the old name of_________.,Indonesia,Vietnam,Italy,Switzerland,D
3652,The Headquarters of UNICEF is located at:,Geneva,San Francisco,New York,None of these,C
3653,The Microprocessor is invented by:,Robert Noyce and Gordon Moore,Georges Claude,Gregory Pincus,Michael deBakey,A
3654,What is the range of Masherbrum mountain?,Karakoram,Himalayas,Hindukush,Pamirs,A
3655,CHENNAI is the new Name of__________.,MADRAS,AGRA,ALA ABAD,MINTO PARK,A
3656,Madame Curie discovered,Radioactivity,Wireless,Aeroplane,Radium,D
3657,North Korea changes its time due to:,Unity with South Korea,Against South Korea,Climate change,None of these,A
3658,Pandas are feed almost entirely on__________.,Bamboo,Beech,European larch,Red pine,A
3659,Delta is the airline of ___________,Australia,Switzerland,Britain,America,D
3660,Egypt connects which of the following two continents?,South America and North America,Asia and Africa,Asia and Europe,Asia and Australia,B
3661,The General Assembly meets every year in regular sessions beginning every year in _________ .,October,December,September,November,C
3662,Ahmed Ben Bella was an Algerian _______?,Freedom Fighter,President,Prime Minister,Both A & B,D
3663,Which of the following straits separates India from Sri Lanka?,Davis Strait,Palk Strait,Sunda Strait,Johor Strait,B
3664,Which of the following continents has no desert?,Australia,North America,South America,Europe,D
3665,TA stands for _____________.,Territorial Army,Teaching Academy,Traveling Allowance,Both Territorial Army & Traveling Allowance,A
3666,Epsom city is situated in __________.,China,Iraq,Japan,London,D
3667,What is the source of the St. Lawrence River?,India,Russia,Canada,Lake Ontario,D
3668,How many floors does Chrysler Building have?,73,75,78,77,D
3669,MI6 is the name of the secret agency of _________.,Russia,America,Britain,Italy,C
3670,SANA is the news agency of _________.,Saudi Arabia,Jordan,Syria,Romania,C
3671,The Yenisei-Angara river empties into the,Atlantic Ocean,Arctic Ocean,Indian Ocean,Gulf of Mexico,B
3672,The parliament of the Maldives is called the,People's Assembly,People's Majlis,National Congress,Federal Assembly,B
3673,"What is the height of ""Jin Mao Tower""?",415 m (1362 ft),391 m (1283 ft),421 m (1380 ft),374 m (1227 ft),C
3674,Silicon Valley is situated in:,"New York, USA","California, USA","Boston, USA","Oxford, UK",B
3675,Lufthansa is the name of the airline of ___________.,Russia,USA,Malaysia,Germany,D
3676,What is the full form of ECL?,Exit Common List,Executive Crime List,Exit Cancellation List,Exit Control List,D
3677,Tiananmen Square is located in:,Singapore,Australia,China,Japan,C
3678,In which state of Myanmar were Rohingya Muslims persecuted?,Kayin State,Rakhine State,Chin State,None of these,B
3679,The currency of Estonia is the Euro. What is the capital of Estonia?,Peiking,Tallinn,Dushanbe,Baghdad,B
3680,Currency of France is____________.,Euro,Pound,Riyal,Dollar,A
3681,The Acropolis of Athens is in:,Rome,Greece,Olympia,Paris,B
3682,The city of Baku is located in,Libya,Azerbaijan,Germany,USA,B
3683,The study of the earth and its features is known as ________.,Geology,Crystallography,Geography,Petrology,C
3684,"Having some overall goal in mind, financial management is concerned with:",Financing of assets,Acquisition of assets,Management of assets,All of these,D
3685,Egypt lies in Northeastern Africa and Southwestern Asia. Which part of Egypt is in Asia?,Cairo,Sinai Peninsula,Both a and b,None of them,B
3686,The headquarters of the World Trade Organization is located in:,Vienna,Geneva,Brussels,London,B
3687,What is the shallowest sea of the world?,North Sea,Hudson Bay,Sea of Azov,Red Sea,C
3688,"Hazrat Shah Wali Ullah, a great religious scholar, was born during the reign of which Mughal emperor?",Akbar,Shahjahan,Aurangzeb,None of these,C
3689,What is the surface area of Lake Huron?,"9,900 mi² (25,700 km²)","7,000 mi² (18,130 km²)","3,232 mi² (8,372 km²)","2,300 mi² (59,600 km²)",D
3690,Gibson desert is present in ______.,Australia,USA,France,Ethiopia,A
3691,When did the Mexican Reform War begin?,in 1847,in 1857,in 1747,in 1757,B
3692,The currency of Nicaragua is the,Dollar,Córdoba Oro,Pound,Peso,B
3693,KLM is the airline of __________.,Netherlands,France,Germany,England,A
3694,A New History of Indo-Pakistan is written by ___________.,G.N. Chaudhry,Waheed Qureshi,K.K. Aziz,K. Ali,D
3695,Which is the currency of the Netherlands?,Pound,Dutch Dollar,Euro,None of them,C
3696,Name the Parliament of Somalia.,Aithing,Knesset,People's Assembly,Storting,C
3697,Who is known as the Poet of Nature?,William Wordsworth,William Shakespeare,William Butler Yeats,William Black,A
3698,Bolivia shares its shoreline with which lake?,Lake Onega,Lake Malawi,Lake Titicaca,Lake Taymyr,C
3699,What is the height of Shun Hing Square?,389 m (1260 ft),26660 ft (8126 m),438 m (1435 ft),442 m (1451 ft),A
3700,"The famous novel ""Mother"" was written by",Charles Dickens,Maxim Gorky,Josh Malihabadi,Mansoor A. Shah,B
3701,Which country discovered Cricket?,West Indies,Australia,South Africa,England,D
3702,The highest or supreme political authority within a territory is known as:,High Authority,Supreme Authority,Sovereignty,Ultimate Authority,C
3703,What is the capital of Jamaica?,Kingston,Brussels,Portugal,None of these,A
3704,Al-Hawi is the creation of ___________.,Al-Karaki,Al-Khazini,Al-Khwarizmi,Abu Bakr Ibn Zakariya al-Razi,D
3705,Activity in the management normally conducted in which form:,Single,Group,Both A & B,None of these,B
3706,Sharm el-Sheikh is located in?,Egypt,Syria,Qatar,Kuwait,A
3707,"In 1946, who called for the complete elimination of nuclear weapons?",UN General Assembly,US President,World Bank,European Court of Human Rights,A
3708,The capital of Georgia is,Georgia,Tbilisi,Latvia,None of these,B
3709,SAFTA signed on 6 January 2004 in_________.,12 SAARC summit,11 SAARC summit,13 SAARC summit,10 SAARC summit,A
3710,______ became only the second nation in history to land a rover on Mars after the US in May 2021.,Russia,China,India,Germany,B
3711,Leo Tolstoy was a:,Famous Russian General,Communist Leader,Great Novelist,Inventor,C
3712,In 1659 AD Aurangzeb finally defeated Dara Shikoh and became the Emperor of India.Name the battle.,Battle of Sobraon,Battle of Talikota,Battle of Samugarh,Battle of Panipat,C
3713,"What is the range of ""Saser Kangri"" mountain?",Hindukush,Himalayas,Karakoram,Kunlun,C
3714,Which of the following is the currency of Thailand?,Lira,Baht,Lek,Pound,B
3715,SAARCLAW was accorded recognition in which year?,1991,1992,1993,1994,D
3716,Former Secretary General Kofi Annan of United Nations belonged to which country?,Uganda,China,Egypt,None of these,D
3717,UFO stands for,Unidentified Famous Objects,Unidentified Flying Objects,Universal Flying Objects,Universal Famous Objects,B
3718,How many floors does Minsheng Bank Building have?,58,57,56,68,D
3719,Bonus shares are issued out of:,Capital reserve,Free reserve,Share premium,None of these,B
3720,Who founded All India National Congress?,Allan Octavian Hume,Quaid-e-Azam MA Jinnah,Gandhi,Nehru,A
3721,Jamia Al-Azhar is a university located in:,Jeddah,Riyadh,Damascus,Cairo,D
3722,Which is the capital of Peru?,Yerevan,Kingston,Lima,Tirana,C
3723,Why do we laugh?,to appreciate something,to welcome somebody,to express our feelings,to mock at someone,C
3724,What is the height of the Ryugyong Hotel?,"306 m (1,004 ft)","330 m (1,083 ft)","309 m (1,014 ft)","310 m (1,018 ft)",B
3725,Who is Oriana Fallaci?,Photographer,Actress,Journalist,None of these,C
3726,Aung San Suu Kyi won the Nobel Prize for Peace in:,1990,1991,1992,1993,B
3727,The currency of Qatar is.,Dirham,Dollar,Riyal,Dinar,C
3728,What is the height of Lascar mountain?,7084 m,5230 m,5641 m,5897 m,C
3729,The North Atlantic Treaty Organization was formed in:,1948,1949,1950,1951,B
3730,The currency of Sao Tome and Principe is:,Peso,Lira,Dobra,Dollar,C
3731,Where is the Empire State Building located?,New York,Rome,London,None of these,A
3732,Which Chief Justice of Pakistan died in office just nine days after taking the oath?,Iftikhar Muhammad Chaudhry,Mohammad Shahabuddin,Mohammad Haleem,Sir Abdul Rashid,B
3733,Who was the first President of Chinese Republic?,Kim il Jong,Mao Tse-Tung,Sun yat san,JUNKO Tabar,C
3734,The French Revolution gave rise to the theory of,Communism,Nationalism,Democracy,Socialism,D
3735,Bandar Bushehr is a seaport of _________.,Egypt,Syria,Iran,India,C
3736,Angela Merkel is the Chancellor of __________.,America,France,Belgium,Germany,D
3737,Suits to be instituted where the subject matter is situated are dealt with under section ___ CPC:,17,15,16,None of these,C
3738,Freedom of worship and religion is termed as:,Orthodoxy,Secularism,Conformity,None of these,B
3739,What type of lake is the Turkana Lake?,Saline,Freshwater,Both a & b,None,A
3740,The capital city of Malaysia is:,George Town,Kuala Lumpur,Ipoh,Malacca City,B
3741,What is the average depth of the North Sea?,51 m,43 m,95 m,75 m,C
3742,The Pyramids of Giza are located in?,Jordan,Syria,Egypt,Saudi Arabia,C
3743,"Which part exports tobacco, livestock cotton, timber and Oyster?",Baltimore,Ghana,Nigeria,France,A
3744,"Who is the writer of ""A Nation is Born""?",Syed Muhammad Hussain,I.H. Qureshi,G.Allana,None of these,A
3745,For how many years did Angela Merkel serve as the Chancellor of Germany:,8,10,14,16,D
3746,The currency of Iraq is the,Riyal,Dinar,Dirham,Dollar,B
3747,The Decline of the West was written by,Jules Verne,Spengler,Anna Sewell,Lewis Wallace,B
3748,Kingdom of Saudi Arabia's Vision 2030 includes:,Reduction of oil dependency,Health and Education,Recreation and Tourism,All of these,D
3749,The French Revolution began in the year __________.,in 1770,in 1788,in 1789,in 1750,C
3750,The village economy is based on:,Agriculture,Animals,Industry,None of these,A
3751,The reasoning that uses general principles to predict specific results is called:,Inductive,Deductive,Both A & B,None of these,B
3752,The five permanent members of the United Nations Security Council are:,"UK, US, China, France, Russia","UK, Germany, China, France, Russia","UK, US, China, France, Spain","UK, Italy, China, France, Russia",A
3753,The second President of the US was:,George Washington,Thomas Jefferson,John Adams,James Madison,C
3754,The headquarters of the World Meteorological Organization is in,"Washington, D.C., USA","Geneva, Switzerland","Berlin, Germany","Delhi, India",B
3755,Which is the solidarity day with Palestinians.,"on November 29, 2021","on November 21, 2021","on November 25, 2021",None of these,A
3756,The currency of Australia is:,Australian Dollar,Euro,Manat,France,A
3757,Which one is a famous city of T'ürkiye?,Moscow,Milan,Alexandria,Istanbul,D
3758,Statue of liberty was gifted to America by:,Egypt,Japan,Russia,France,D
3759,The River Skeena flows through ________.,Asia,Australia,North America,South America,C
3760,There are nearly ______ billion humans on planet Earth.,7,6.5,7.6,6,C
3761,The United Nations charter was signed in:,in May 1945,in June 1945,in July 1945,in August 1945,B
3762,Big Ben is a clock on which country's parliament?,Spain,UK,Germany,Luxemburg,B
3763,"Following the 2024 UK general election, how many Members of Parliament of Pakistani heritage were elected?",15,16,14,10,A
3764,Mirza Ghalib was born on,"on December 21, 1799","on December 27, 1797","on October 25, 1802","on December 20, 1790",B
3765,Fleet Street is situated in __________.,London,Karachi,New York,Mumbai,A
3766,Belize City is located in _________.,USA,Iraq,Central America,Spain,C
3767,Name the capital of Russia.,Rome,Moscow,Mexico,None of them,B
3768,Dinesh Chandimal is a cricketer from which country?,Australia,Sri Lanka,West Indies,India,B
3769,Pakistan is located in which continent?,Africa,Asia,Europe,None of these,B
3770,"What is the height of ""Guangzhou West Tower""?",391 m (1283 ft),384 m (1260 ft),438 m (1435 ft),374 m (1227 ft),C
3771,Composition of Alchemy was written by,Ibn al-Haytham,Jabir ibn Hayyan,Ibn Rushd,Nasir al-Din al-Tusi,B
3772,How many countries in the world have glaciers?,45,51,50,60,D
3773,"What was Napoleon's last battle, in which he was captured and exiled to St. Helena?",Battle of Trafalgar,Battle of Waterloo,Battle of Austerlitz,Battle of Leipzig,B
