Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
8142,Ohm is a unit of which quantity?,Length,Heat,Force,Resistance,D
8143,Which of the following is caused by bacterial infection?,Malaria,Tetanus,Cancer,Rabies,B
8144,Name the animal which can live its entire life without water.,Kangaroo rat,Cuttlefish,Camel,Desert lizard,A
8145,What is the name of the central part of the Earth?,Crust,Mantle,Core,None of these,C
8146,"In humans, which body part develops first?",Heart,Brain,Lungs,Kidneys,A
8147,"From an ecological point of view, human beings are considered:",Decomposers,Consumers,Producers,All of these,B
8148,"In a normal resting person, the rate of heartbeat is ______ beats per minute.",62,82,72,None of these,C
8149,The scientific study of algae is known as ______.,Trichology,Phycology,Pomology,Oneriology,B
8150,Which one of the following reactions happens on the Sun?,Nuclear fission of uranium and plutonium,Nuclear fission of hydrogen into helium,Nuclear fusion of hydrogen into helium,Nuclear fusion of helium into hydrogen,C
8151,The phases of the moon are caused by ______.,the rotation of the Earth,the rotation of the Moon,the revolution of the Earth,the revolution of the Moon,D
8152,The most suitable unit for expressing nuclear radius is the:,Fermi,Nanometer,Angstrom,Micron,A
8153,Tocopherol is the chemical name of which vitamin?,Vitamin A,Vitamin E,Vitamin C,Vitamin D,B
8154,Milk contains water:,70 percent,75 percent,87 percent,90 percent,C
8155,Myopia is a defect of the human eye. It can be corrected by using a:,Convex lens,Concave lens,Cylindrical lens,Plano-convex lens,B
8156,Wooden articles are painted to protect them from ______.,corrosion,the effects of weather,both corrosion and the effects of weather,None of these,C
8157,Light from the Sun travels a distance before it reaches the Earth of about:,50 million km,100 million km,150 million km,200 million km,C
8158,Which animal eats pebbles to help digestion by grinding up ingested food?,Ostrich,Owl,Hen,Pigeon,A
8159,A solid and a liquid can be separated by the process of:,Dehydration,Filtration,Evaporation,Neutralization,B
8160,Which of the following vitamins is also known as niacin?,Vitamin B1,Vitamin B3,Vitamin B12,Vitamin B6,B
8161,The speed of sound is:,300 meters per second,315 meters per second,343 meters per second,362 meters per second,C
8162,"Muscles, tissues, and blood are all primarily made up of ______.",carbohydrates,proteins,vitamins,fats,B
8163,Cosmological redshift is the result of the:,Expansion of the universe,Supermassive black holes,Galaxies speeding away from us,Tully-Fisher relation,A
8164,Ultra-microscopic viruses are the main cause of:,Mumps,Cholera,Measles,Malaria,A
8165,Which of the following gases is the most harmful to the ozone layer?,Chlorofluorocarbon,Nitrogen dioxide,Carbon dioxide,Sulphur dioxide,A
8166,Asthma is a chronic disease that affects the:,Lungs,Bronchial Muscles,Throat,Ears,B
8167,Photosynthesis involves:,Reduction of CO₂ and oxidation of water,Oxidation of H₂O and release of O₂,"Reduction of CO₂, oxidation of H₂O, and release of O₂","Reduction of H₂O, oxidation of H₂O, and release of O₂",C
8168,An example of an igneous rock that cools slowly beneath the Earth's surface is:,Granite,Marble,Sandstone,None of these,A
8169,746 watts are equivalent to:,1 HP (horsepower),1 poise,1 erg,1 Joule,A
8170,How many bones are there in an adult human body?,206,204,300,320,A
8171,Which is a fast-spreading disease?,Malaria,Plague,Poliomyelitis,Leprosy,B
8172,How many main layers does the Earth have?,3,4,2,1,A
8173,The lungs are situated in the:,Abdominal cavity,Pericardial cavity,Buccal cavity,Thoracic cavity,D
8174,Anaphase is the stage of mitosis during which the daughter chromosomes move towards the opposite poles.,Right,Wrong,Ambiguous,No idea,A
8175,A transistor is a device that converts a weak signal into a:,Strong signal,Small signal,Both A & B,None of these,A
8176,"A man walks 2 km north, then turns east and walks 10 km. He then turns south and walks 2 km. How far is he from his starting point?",10 km,13 km,15 km,14 km,A
8177,The amount of water in mammalian blood plasma is:,99 percent,98 percent,94 percent,92 percent,D
8178,The Winter Solstice marks the ______.,smallest night,longest night,Both A & B,None of the above,B
8179,The telephone was invented by ______.,Thomas Edison,Alexander Graham Bell,Charles Babbage,Vint Cerf,B
8180,______ deals with organic tissues.,Pathology,Carpology,Histology,Cryogenics,C
8181,"Which cell organelle is called the ""powerhouse"" of the cell?",Mitochondria,Endoplasmic Reticulum,Vacuoles,Lysosomes,A
8182,Dengue fever is transmitted by:,"Aedes (e.g., Asian Tiger) Mosquito",Anopheles mosquito,Culex mosquito,None of these,A
8183,Which chemical is used for bleaching paper?,Caustic soda,Chlorine dioxide,Lime,None of these,B
8184,Which one of the following diseases is genetically linked?,Mumps,AIDS,Color blindness,Tuberculosis,C
8185,Which one of the following is an alkali?,Water,Vinegar,Lemon Juice,Slaked lime,D
8186,Which one of the following is not a fossil fuel?,Natural gas,Petrol,Coal,Uranium,D
8187,A person with an AB blood group is sometimes called a universal recipient because of the ______.,lack of antigens in his blood,lack of antibodies in his blood,lack of both antigens and antibodies in his blood,presence of antibodies in his blood,B
8188,Diseases that spread from one person to another are called:,Communicable diseases,Degenerative diseases,Non-communicable diseases,None of these,A
8189,Glucose syrup is made from:,Maize,Rice,Wheat,Oats,A
8190,Electricity does not move through the wire but through a field around the wire.,Right,Wrong,Ambiguous,No idea,B
8191,The first woman to fly to space was:,Eileen Collins,Valentina Tereshkova,Patricia McCarthy,None of these,B
8192,The change in frequency of a wave for an observer moving relative to its source is called the:,Greenhouse effect,Doppler effect,Tyndall effect,None of these,B
8193,Who is often credited with the discovery of sulfuric acid?,Jabir ibn Hayyan,Ibn al-Haytham,Ibn Sina,None of these,A
8194,Genes in higher organisms are located on:,Chromosomes,Fats,Proteins,Carbohydrates,A
8195,An atom is made up of ______ different kinds of subatomic particles.,2,4,3,None of these,C
8196,Short-sightedness (myopia) can be corrected with which of the following lenses?,Concave lens,Convex lens,Biconvex lens,None of these,A
8197,The orbital period of the planet Mercury around the sun is ______.,98 days,2 years,88 days,None of these,C
8198,AIDS is caused by a ____.,Bacterium,Virus (Human Immunodeficiency Virus),Both A and B,None of these,B
8199,The study of the nervous system and its disorders is called:,Urology,Hematology,Neurology,Herpetology,C
8200,The study of human races is known as:,Genealogy,Genetics,Ethnology,Ethnography,C
8201,Underground horizontal stems are called ____.,Tubers,Rhizomes,Taro,None of these,B
8202,Which of the following materials is not typically a primary component used for creating an explosion?,Iron,Gold,Wood,Copper,B
8203,Phosphorus is an essential component of which of the following biological molecules?,Amino acids,Nucleic acids,Carbohydrates,None of them,B
8204,Which of the following is a vitamin?,Citric acid,Tartaric acid,Ascorbic acid,None of these,C
8205,The density of ice is approximately ______.,800 kg/m³,917 kg/m³,930 kg/m³,1000 kg/m³,B
8206,Which of the following is a mammal?,Platypus,Crocodile,Duck,Ostrich,A
8207,The valency of a carbon atom is:,4,3,2,1,A
8208,The Sun is a ____.,Asteroid,Star,Meteor,Planet,B
8209,The echo of the Big Bang can be heard in the form of:,X-rays,Ultraviolet rays,Cosmic microwave background radiation,Infrared rays,C
8210,A digestive enzyme is:,Trypsinogen,Fructose,Both A and B,None of these,A
8211,A reptile with a four-chambered heart is the ______.,lizard,crocodile,turtle,snake,B
8212,The temperature of a dead body eventually becomes:,0°C,37°C,Room temperature,The temperature of the place where it is kept,D
8213,What is the effect of an increase in height/altitude on temperature?,Temperature decreases,Temperature increases,Remains constant,None of these,A
8214,"For water purification, we use ______.",bromine,chlorine,fluorine,None of the above,B
8215,The time required for a computer to locate and transfer data is called:,Analog time,Basic time,Starting time,Access time,D
8216,"When radioactive rays are passed through oil or any gas, they cause it to:",Ionize,Evaporate,Freeze,Boil,A
8217,Which of the following cannot travel through a vacuum?,Light,Radiation,Heat,Sound,D
8218,The average acceleration caused by gravity per second is:,32 ft/s²,52 ft/s²,42 ft/s²,22 ft/s²,A
8219,Permanent hardness of water can be removed by adding ______.,potassium permanganate,sodium carbonate,lime,alum,B
8220,Cooking gas is a mixture of which of the following two gases?,Methane and Carbon dioxide,Oxygen and Nitrogen,Butane and Propane,Oxygen and Methane,C
8221,1 nanometer = ?,10⁻⁹ m,10⁻⁶ m,10⁻¹² m,None of these,A
8222,Dialysis is used for the treatment of:,Brain diseases,Kidney failure,Heart weakness,None of these,B
8223,A satellite moving round the Earth with a uniform speed has:,An accelerated motion,No acceleration at all,Uniform acceleration,Uneven acceleration,A
8224,One meter is equal to how many yards?,1.094 yds,1.105 yds,1.012 yds,1.214 yds,A
8225,The phenomenon of land and sea breeze is a result of:,Conduction,Convection,Radiation,None of these,B
8226,Which of the following diseases is hereditary?,Dysentery,Tuberculosis,Haemophilia,Cancer,C
8227,"Of the following colors, which has the shortest wavelength?",Green,Violet,Red,Blue,B
8228,The heating element of an electric heater is made of:,Nichrome,Chromium,Graphite,None of the above,A
8229,Malaria is a disease caused by a parasite which affects the _____.,Lungs,Spleen,Kidneys,Heart,B
8230,The gemstone ruby is actually _____ with traces of some other elements.,Pure Rubidium,Aluminum Oxide,Rubidium Oxide,None of these,B
8231,In which layer of the atmosphere do commercial aircraft usually fly?,Stratosphere,Mesosphere,Troposphere,Thermosphere,A
8232,Another organ that filters blood besides the heart in the human body is the:,pancreas,spleen,liver,kidney,B
8233,The ______ manages and controls the various functions of a computer.,Input/output devices,Main Memory,Operating system,Both A and B,C
8234,Which of the following pairs is incorrect?,Roentgen: X-Ray,Newton: Law of Gravitation,Faraday: Diffusion of gases,Pasteur: Bacteriology,C
8235,What causes mumps?,Deficiency of vitamins,Virus,Bacterium,Fungus,B
8236,A deficiency of Vitamin C will cause:,Scurvy,Night-blindness,Rickets,Beriberi,A
8237,The branch of chemistry that deals with the study of compounds containing carbon is called:,Physical chemistry,Inorganic chemistry,Nuclear chemistry,Organic chemistry,B
8238,Approximately how many centimeters are in an inch?,4,2,2.5,3.5,C
8239,The main gases that produce acid rain are:,Sulphur dioxide and nitrogen oxides,Carbon dioxide,Methane and hydrogen,None of these,A
8240,What is the medical term for low blood sugar?,Lymphoblastic leukemia,Hypoglycemia,Diabetes mellitus,None of the above,B
8241,Name the element which is used to fabricate solar cells and transistors?,Silicon,Germanium,Iron,None of these,A
8242,A baby's heartbeat starts:,With the birth of the child,After birth of child,Before the birth of child,None of the above,C
8243,Smooth Endoplasmic Reticulum is involved in the synthesis and storage of:,Polysaccharides,Proteins,Lipids,DNA,C
8244,An adult requires how much protein daily?,10-20 grams,30-50 grams,50-100 grams,More than 100 grams,C
8245,Which of the following instruments is used to measure water vapor in the atmosphere?,Anemometer,Hygrometer,Barometer,None of these,B
8246,RADAR systems work by using:,Radio waves,Ultraviolet rays,Infrared rays,All of the above,A
8247,"The areas around the North and South poles, within the Polar circles, are called ____.",The Frigid Zone,The Temperate Zone,The Hardiness Zone,The Torrid Zone,A
8248,The primary source of energy for the brain is:,Glucose,Triglycerides,Ketones,All of these,A
8249,Most drugs are excreted through the:,Gallbladder,Kidneys,Lungs,Skin,B
8250,The electric motor was invented by ______.,Thomas Edison,Michael Faraday,Horace Day,Oliver Evans,B
8251,Who invented the first battery?,Rob Stothard,Alessandro Volta,Tim Berners-Lee,None of the above,B
8252,Approximately how many times each day do our heart valves normally open and close?,10000,100000,150000,200000,B
8253,What does the brain demand the most?,Glucose,Proteins,Lipids,None of these,A
8254,"When a cat leaps for its prey, the chemical energy present in its muscles is converted to:",Potential energy then to light energy,Chemical energy to mechanical energy,Electrical energy then to heat energy,Heat energy then to nuclear energy,B
8255,Cirrhosis is a disease that affects which organ among the following?,Liver,Kidney,Pancreas,Small Intestine,A
8256,Plutonium is used as a:,Fuel for nuclear fission,Fuel for nuclear fusion,Source of chemical energy,Source of light energy,A
8257,The distance between a planet and a star is measured in:,Parallax,Light Year,Astronomical Unit,None of these,B
8258,"During the combustion of petrol in a car engine, the energy used is:",Chemical energy,Electrical energy,Mechanical energy,Thermal energy,A
8259,The number of babies produced per 1000 population is called:,Dispersion,Natality,Mortality Rate,Population Growth Rate,B
8260,Which is the most abundant element in the human body?,Carbon,Nitrogen,Hydrogen,Oxygen,D
8261,Which of the following is not a mammal?,Fish,Cow,Goat,Whale,A
8262,Which part of a plant is particularly in need of phosphorus for its growth?,Root,Flower,Leaf,Stem,A
8263,Who first discovered bacteria in 1676?,Iwanowsky,Leeuwenhoek,Louis Pasteur,Robert Koch,B
8264,"Which American inventor held a world record of 1,093 patents and is considered the most famous inventor in American history?",Thomas Alva Edison,Joseph Lister,Louis Pasteur,William Bragg,A
8265,An albatross is a:,Beetle,Sea bird,Fruit,None of these,B
8266,Which of the following diseases is caused by a virus?,Smallpox,Thyroid,Sleeping sickness,Diphtheria,A
8267,A seismograph is used to measure the:,Intensity of an earthquake,Depth of soil,Depth of the Earth,None of these,A
8268,Osmosis:,Requires ATP,Results in the bursting of plant cells placed in pure water,Can cause a cell to become turgid,Is independent of solute concentrations,C
8269,A proton is ______.,lighter than an electron,heavier than an electron,as heavy as an electron,None of the above,B
8270,Motor neurons relay messages from the brain to:,Receptors,Effectors,Stimuli,Sensors,B
8271,Which one of the following statements is correct?,Concave mirrors are used as reflectors in torches,Convex mirrors are used by doctors to examine the oral cavity,Convex mirrors are used as shaving mirrors,Convex mirrors are used as shaving mirrors,A
8272,Which is the world's largest mangrove forest?,Amazon Forest,Sundarbans Forest,Changa Manga Forest,None of these,B
8273,Which of the following soils is best for plant growth?,Sandy soil,Clay,Gravel,Loamy soil,D
8274,"From an ecological point of view, human beings are considered:",Decomposers,Consumers,Producers,All of these,B
8275,Why are soft drinks made with chilled water rather than water at room temperature?,Ingredients dissolve better in chilled water,Chilled water enhances the taste,Chilled water absorbs more carbon dioxide,Chilled water is more hygienic,C
8276,"What is a light-sensitive device that converts drawings, printed text, or other images into digital form?",Scanner,Printer,Bluetooth,None of these,A
8277,The virus of AIDS affects the growth of:,Grey cells in blood,T-cells in blood,RBCs in blood,Hemoglobin,B
8278,Damage to the ______ nerve could result in a defect of eye movement.,Trigeminal,Abducens,Optic,None of these,B
8279,Overcooking of food should be avoided because overcooking:,Makes the food difficult to digest,Makes the food toxic,Increases the nutritive value of food,Reduces the nutritive value of food,D
8280,"During the combustion of petrol in a car engine, the primary energy converted is:",Chemical energy,Electrical energy,Mechanical energy,Thermal energy,A
8281,Which of the following cannot be considered a truly renewable source of energy on a human timescale?,Petroleum,Wind,Solar,None of these,A
8282,What is the molecular formula for ammonia?,NH3,NH4,NH2,NH,A
8283,"In a railway track, two rails are joined end-to-end with a gap in between them because:",Steel can be saved,Accidents due to contraction in winter can be avoided,Air gaps are necessary for bearing the weight of a running train,Accidents due to expansion in summer can be avoided,D
8284,Hepatitis and jaundice are diseases of the:,Kidney,Spleen,Liver,Lungs,C
8285,Approximately how many centimeters are in an inch?,4,2,2.5,3.5,C
8286,Which of the following is not an edible variety of mushroom:,Maitake,Oyster mushrooms,Morel mushrooms,Amanita phalloides,D
8287,"An inactive phase during the life cycle, during which an animal stores a lot of food inside the body and develops a covering around its body, is called:",Pupa,Larva,Nymph,Adult,A
8288,What is the percentage of water present in our brain?,75 percent,85 percent,95 percent,73 percent,D
8289,What is the correct sequence of the inner planets of our solar system?,"Jupiter, Saturn, Uranus, Neptune","Mercury, Mars, Earth, Venus","Mercury, Venus, Earth, Mars",None of these,C
8290,Day and night are the result of the ______.,Earth's rotation accompanied by its revolution,Earth's rotation on its axis,Earth's revolution,None of these,B
8291,Rabi crops are sown in:,October/November,April/May,March/April,July/August,A
8292,The lens used in a simple microscope is:,Convex,Cylindrical,Concave,None of the above,A
8293,One degree of longitude represents how many minutes of difference in time?,15 minutes,1 minute,10 minutes,4 minutes,D
8294,The gravitational acceleration on Earth's surface is approximately ______.,1.62 m/s²,9.8 m/s²,7.21 m/s²,None of these,B
8295,The combining of two non-metal atoms by sharing one or more pairs of electrons is called a(n):,Ionic bond,Covalent bond,Metallic bond,None of these,B
8296,The strongest parts of a magnet are the:,North and South poles,North pole,South pole,Median of the North and South poles,A
8297,The acid commonly present in lemon and grapefruit is:,Lactic acid,Citric acid,Ascorbic acid,Tartaric acid,B
8298,"In a railway track, two rails are joined end-to-end with a gap in between them because:",Steel can be saved,Accidents due to contraction in winter can be avoided,Air gaps are necessary for bearing the weight of a running train,Accidents due to expansion in summer can be avoided,D
8299,"According to the theory of relativity, clocks moving at velocities comparable to the velocity of light run:",Fast,Slow,Equal to the velocity of light,With zero velocity,B
8300,A vegetable containing sulfur is ______.,cabbage,cauliflower,brinjal,None of the above,A
8301,Which vitamin gets destroyed on heating?,Vitamin C,Vitamin K,Vitamin E,Vitamin B,A
8302,The density of water is one gram per cubic centimeter at:,60 degrees Celsius,4 degrees Celsius,100 degrees Celsius,None of these,B
8303,A large number of aquatic organisms can die if there is a:,Low level of oxygen,Low level of carbon dioxide,Low level of methane,Low level of ethane,A
8304,What is the fundamental particle with no charge that makes up an atom's nucleus?,Neutron,Proton,Electron,None of the above,A
8305,The poison present in the seeds of apples is:,Cyanogenic glycosides,Calcium,Persin,Asparagus,A
8306,Laughing gas has a chemical composition of the following two elements:,Oxygen and Carbon,Nitrogen and Oxygen,Nitrogen and Carbon,None of these,B
8307,What is the size of a MAC Address?,48-bits,64-bits,16-bits,32-bits,A
8308,Earthquakes occur most frequently at ______.,ocean beds,plate boundaries,plate surfaces,all of these,B
8309,Wooden articles are painted to protect them from ______.,corrosion,the effects of weather,both corrosion and the effects of weather,None of these,C
8310,____ have no charge.,Protons,Neutrons,Electrons,None of these,B
8311,Which of the following relates to sexual reproduction?,Hermaphroditism,Fission,Fragmentation,Budding,A
8312,Overcooking of food should be avoided because overcooking:,Makes the food difficult to digest,Makes the food toxic,Increases the nutritive value of food,Reduces the nutritive value of food,D
8313,"The purest form of iron, which has a little carbon in it, is ____.",Cast iron,Pig iron,Wrought iron,None of these,C
8314,The chemical name of vinegar is:,Sodium nitrate,Dilute acetic acid,Chloride of lime,Calcium,B
8315,Which of the following diseases usually spreads through milk?,Tuberculosis,Jaundice,Diphtheria,Cholera,A
8316,Chromosomes are made of:,DNA only,DNA and RNA,Proteins only,"DNA, RNA, and Proteins",D
8317,Enzymes are primarily made up of:,Protein,Carbohydrates,Fats,Metals,A
8318,Inside which of the following is a nucleus not found?,A human cell,A plant cell,An electric cell,An atom,C
8319,The founder of algebra is considered to be:,Al-Khwarizmi,Ibn al-Haytham,Ibn Sina,All of the above,A
8320,Which part of the eye contains the pigment that decides the color of a person's eyes?,Iris,Cornea,Pupil,Retina,A
8321,German silver is an alloy of:,Copper and Tin,Copper and Nickel,Copper and Zinc,"Copper, Nickel and Zinc",D
8322,The post-mortem examination of a body is called an:,Autopsy,Anatomy,Etymology,None of the above,A
8323,The strongest muscle in the human body by force is in the ______.,jaw,thigh,calf,upper arm,A
8324,A common skin condition that causes skin redness and irritation is known as ______.,hypermetropia,psoriasis,diphtheria,None of the above,B
8325,Gases can be compressed to a greater extent because:,Molecules are elastic,There is no gap between molecules,They are lighter than liquids,There is a large space between the molecules,D
8326,The purest form of water is:,Rainwater,Lake water,Tap water,Seawater,A
8327,Approximately what fraction of the human genome encodes proteins?,2 percent,20 percent,50 percent,90 percent,A
8328,"During cardiac failure, which of the following is advised as a first aid?",Mouth-to-mouth resuscitation,Giving external cardiac massage,Giving cool water to drink,Giving a complete body massage,B
8329,Who invented dynamite?,Graham Bell,Thomas Alva Edison,Alfred Nobel,Marie Curie,C
8330,"Who is known as the ""Father of Taxonomy""?",Rachel Carson,Carolus Linnaeus,Francesco Redi,Aristotle,B
8331,Identify the blackest known fish in the oceans.,Black dragonfish,Black gillfish,Black seafish,Black sea horse,A
8332,"For a fixed mass of gas at a constant temperature, if we decrease the volume, the pressure will ______.",Remain constant,Decrease,Increase,None of these,C
8333,"Who among the following described protoplasm as the ""physical basis of life""?",T.H. Huxley,Leeuwenhoek,Rudolf Virchow,J.C. Bose,A
8334,The yellowish color in photochemical smog is due to the presence of:,Sulfur dioxide,Carbon dioxide,CFCs,Nitrogen dioxide,D
8335,Which vitamin is also known as ascorbic acid?,Vitamin D,Vitamin C,Vitamin E,Vitamin K,B
8336,Very small time intervals are accurately measured by:,Atomic clocks,White dwarfs,Pulsars,None of the above,A
8337,Pollen grains are produced in larger numbers and are light in weight in flowers pollinated by:,Wind,Water,Insects,All of these,A
8338,A person with which of the following blood groups is called a universal donor?,AB,A,B,O,D
8339,Our eye is most sensitive to blue light.,Right,Wrong,Ambiguous,No idea,B
8340,Argon and which other gas is used in various types of fluorescent and phototubes?,Oxygen,Helium,Neon,Krypton,D
8341,Which gas is used for ripening fruits?,Ethene,Ethane,Ethyne,Ethylene,D
8342,Which part of the tongue bears cells for sour taste?,Sides,Middle,Back,Front,A
8343,The rear-view mirror of a motor vehicle is:,Concave,Convex,Plane,None of these,B
8344,Which planet revolves clockwise and can be seen from Earth?,Venus,Mars,Uranus,Pluto,A
8345,"In which type of solar eclipse is the Sun's center covered by the Moon, leaving its edges uncovered?",Annular solar eclipse,Total solar eclipse,Partial solar eclipse,None of these,A
8346,Which of the following was invented in 1895 by King Camp Gillette?,Knife,Pliers,Safety razor,Scissors,C
8347,The acid used in a car battery is:,Acetic acid,Nitric acid,Sulfuric acid,Hydrochloric acid,C
8348,People living at high altitudes (like mountains) usually have a:,Smaller number of White Blood Cells,Larger number of White Blood Cells,Larger number of Red Blood Cells,Smaller number of Red Blood Cells,C
8349,"Who, amongst the following, was the first to observe ultraviolet rays and when?",William Herschel - in 1800,Johann Wilhelm Ritter - in 1801,Rutherford - in 1911,Auguste Comte - in 1844,B
8350,"Which of the following sciences is considered the ""mother of all sciences""?",Mathematics,Chemistry,Biology,Physics,A
8351,"The cytoplasm contains several types of structures, which are called:",Protoplasm,Nucleus,Cytochromes,Organelles,D
8352,Which of the following is not a mosquito-borne disease?,Sleeping sickness,Filariasis,Malaria,Dengue fever,A
8353,"Penicillin, an antibiotic, is obtained from a:",Flowering plant,Fungus,Virus,Bacterium,B
8354,Cobalt is a material which is:,Weakly attracted by a magnet,Strongly attracted by a magnet,Not attracted by a magnet,None of these,B
8355,Optical fibers are fine strands of:,Glass,Iron,Calcium,Mercury,A
8356,The two most abundant elements in seawater are:,Sodium and Potassium,Sodium and Calcium,Sodium and Chlorine,Chlorine and Iodine,C
8357,"According to USA LIQUID MEASURE, 1 gallon is equal to:",3.7853 litres,0.4732 litre,4.5461 litres,0.5506 litre,A
8358,Meningitis is a disease of human beings that affects the:,Central Nervous System (CNS),Liver,Heart,Kidney,A
8359,Halley's Comet is visible after every:,76 years,84 years,365 years,1000 years,A
8360,The planet that is easily visible from the Earth is:,Jupiter,Mars,Venus,Mercury,C
8361,The coulomb is the SI unit used to measure:,Velocity,Temperature,Mass,Electric charge,D
8362,The highly contagious disease measles is caused by which of the following pathogens?,Bacteria,Protozoa,Virus,A metabolic disorder,C
8363,What is the name of the branch of science that studies the ocean?,Ornithology,Oceanography,Phycology,None of the above,B
8364,The Moon is a:,Planet,Star,Both A & B,Satellite,D
8365,Which of these plants opens its mouth when an insect sits on its lid?,Pitcher plant,Brassica plant,Sunflower,None of these,A
8366,"Which of the following pollutants in water causes ""Minamata disease""?",Perchlorate,Methylmercury,Salmonella,Lead,B
8367,Which of the following is the smallest endocrine gland in the human body?,Pituitary gland,Adrenal gland,Pineal gland,Thyroid gland,C
8368,The atomic number of Hydrogen is?,1,6,3,4,A
8369,What is the metric equivalent of 1 stone?,6.3503 kg,11.6363 g,50.802 kg,0.4536 kg,A
8370,"During the rainy season, wooden doors are difficult to open or close because of:",Imbibition,Osmosis,Diffusion,Plasmolysis,A
8371,Which among the following is used in the formation of Vanaspati Ghee?,Oxygen,Hydrogen,Carbon,Nitrogen,B
8372,"The Periodic Table, which arranges chemical elements according to their atomic number and chemical properties, was formulated by:",Antoine Lavoisier,Dmitri Mendeleev,John Dalton,Otto Hahn,B
8373,Who invented the steam engine?,James Watt,Faraday,Bessel,All of these,A
8374,A mixture of which of the following gases is used in the manufacture of electric bulbs?,Nitrogen and Argon,Nitrogen and Oxygen,Oxygen and Argon,Oxygen and Hydrogen,C
8375,A wind speed between 105-136 km/h normally results in:,Minor damage,Moderate damage,Considerable damage,Severe damage,A
8376,Computers can:,Add and subtract information only,"Add, subtract, and sort information only","Add, subtract, sort, and classify information","Add, subtract, but cannot sort information",C
8377,The ready source of energy for athletes is:,Carbohydrates,Fats,Glycerine,Chromosomes,A
8378,Which of the following is a conventional designation for pre-released software?,Raw,Alpha,Omega,Beta,D
8379,The wave which does not require any medium is:,Sound wave,Air waves,Electromagnetic waves,Water waves,C
8380,Equinox means:,Equal nights,Equal days,Equal months,Equal times,A
8381,With respect to which element does the valency of elements correspond to the group number?,Hydrogen,Oxygen,Carbon,Helium,A
8382,A person standing in front of a mirror finds his image smaller than himself and erect. This implies that the mirror is:,Plane,Concave,Convex,Not of good quality,C
8383,Who received the first Nobel Prize in Physiology or Medicine in 1901?,Emil von Behring,Samuel B. Morse,Sir William Crookes,None of these,A
8384,The central color of a rainbow is ______.,blue,green,red,indigo,B
8385,Which one of the following can be used to focus sunlight?,Plane mirror,Convex lens,Concave mirror,Convex mirror,C
8386,Ethanol extracted from sugarcane can be used in ____ as an alternative fuel for cars.,China,Japan,Brazil,None of these,C
8387,The vitamin that controls browning in fruits with the help of enzymes is:,Vitamin K,Vitamin C,Vitamin B,Vitamin D,B
8388,The territorial waters of India extend up to ______.,4 nautical miles,12 nautical miles,200 nautical miles,None of the above,B
8389,The cosmic microwave background radiation comes from:,Quasars,The solar nebula,The Big Bang,Radio galaxies,C
8390,How many bones are there in an adult human body?,206,204,300,320,A
8391,Deficiency of ______ causes loss of appetite and poor growth.,Iron,Copper,Zinc,Iodine,C
8392,The fuel used in a Fast Breeder Reactor is typically:,Uranium Oxide,Uranium-Plutonium Carbide,Uranium-Thorium Oxide,Uranium-Plutonium Oxide,D
8393,"What is the shape of our galaxy, the Milky Way?",Elliptical,Spiral,Lenticular,Irregular,B
8394,"A branch of agricultural science dealing with flowers, fruits, vegetables, etc., is called:",Zoology,Zymology,Horticulture,None of these,C
8395,The reflectivity of a surface is known as its:,Albedo,Aurora,Playa,None of these,A
8396,Ammonia was obtained from urine by:,Al-Jahiz,Wöhler,Jabir ibn Hayyan,Al-Biruni,B
8397,Pathological blood clots (thrombi) most commonly form in which part of the circulatory system?,Veins,Heart,Brain,None of these,A
8398,The pH of milk is ______?,6,6.7,7,7.5,B
8399,The science that deals with heredity is known as ____.,Genetics,General Science,Both A and B,None of these,A
8400,"During sleep, a person's blood pressure:",Increases,Decreases,Remains constant,Fluctuates,B
8401,A person weighing 96 kg consists of approximately ______ liters of water.,50 L,66.5 L,82 L,42 L,B
8402,Which organ is considered the chemical factory of the human body?,Kidneys,Liver,Intestine,Stomach,B
8403,Which gas is used in fire extinguishers?,Nitrogen oxide,Carbon dioxide,Carbon monoxide,None of these,B
8404,The telephone was invented by,John Logie Baird,Alexander Graham Bell,Thomas Alva Edison,James Watt,B
8405,What is the depth of a shallow-focus earthquake?,Between 60 km and 100 km,All of these,Between 100 km and 300 km,Less than 70 km,D
8406,What are ultrasonic waves?,Sound waves having a frequency shorter than the audio-frequency range,Sound waves produced in a vacuum,Sound waves having a frequency higher than the audio-frequency range,None of these,C
8407,What is the most commonly used conductor in electronics?,Aluminum,Copper,Gold,Silver,B
8408,Diamond is an allotropic form of ____.,Carbon,Nitrogen,Oxygen,None of these,A
8409,What is the chemical formula of zinc hydroxide?,Zn2(OH)3,Zn(OH)2,ZnOH,ZnO2,B
8410,A deficiency of Vitamin K can cause:,Blood clotting disorders,Sterility,Scurvy,Loss of appetite,A
8411,A tube light works on the principle of:,Chemical effect of current,Heating effect of current,Magnetic effect of current,Discharge of electricity through gases,D
8412,Which is the most abundant mineral in the human body?,Calcium,Carbohydrates,Protein,Potassium,A
8413,"In a normal resting person, the rate of heartbeat is ______ beats per minute.",62,82,72,None of these,C
8414,Blaise Pascal is associated with the,Calculating machine,Computers,Cinema,None of these,A
8415,The study of glands is called:,Entomology,Endocrinology,Craniology,Semiology,B
8416,Is the average human blood temperature approximately 37°C (98.6°F)?,Right,Wrong,Ambiguous,No idea,A
