Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
2239,A vendor bought toffees at 6 for a rupee. How many for a rupee must he sell to gain 20%?,3,4,5,6,C
2240,"If the positon of Shaheryar Akbar is 15th from one end and 13th from the other end in his class, what is the total number of students in his class?",28,24,27,29,C
2241,The total cost of 12 pens and 5 pencils is Rs. 111. The cost of 1 pencil is Rs. 5 less than the cost of 1 pen. What is the cost of 8 pens and 9 pencils?,Rs. 89,Rs. 97,Rs. 91,Rs. 78,C
2242,In what ratio should two varieties of sugar at Rs. 18 per kg and Rs. 24 per kg be mixed together to get a mixture whose cost is Rs. 20 per kg?,1:02,2:01,3:02,2:03,B
2243,A and B start a business with Rs.6000 and Rs.8000 respectively. How should they share their profits at the end of one year?,4:03,3:04,5:03,3:05,B
2244,"If the price has fallen by 10%, what per cent of its consumption should be: increased so that the expenditure may be the same as before?",10%,12.50%,11.11%,9.09%,C
2245,"C takes 6 days to complete half of a work and D takes 5 days to complete 1/3rd of the same work. They take turns to complete the task. If C works for the first 4 days, in how many days will D complete the rest of the work without the help of C?",10 days,12 days,8 days,9 days,A
2246,"P and Q need 8 days to complete a work. Q and R need 12 days to complete the same work. But P, Q and R together can finish it in 6 days. How many days will be needed if P and R together do it?",7,8,9,10,B
2247,"Two vessels, P and Q, contain 62.5% and 87.5% of alcohol, respectively. If 2 litres from vessel P is mixed with 4 litres from vessel Q, the ratio of alcohol and water in the resulting mixture is_______?",19:05,5:19,3:01,4:01,A
2248,The C.P of 10 pens is equal to the S.P of 12 pens. Find his gain % or loss%?,16 2/3% profit,50/6% profit,16 2/3% loss,100/3% loss,C
2249,Find the ratio in which rice at Rs. 7.20 a kg can be mixed with rice at Rs. 5.70 a kg to produce a mixture worth Rs. 6.30 a kg. Mixtures,1:02,2:03,3:02,4:05,B
2251,A sum of money doubles in 3 years at compound interest compounded annually. In how many years will it become four times itself at the same rate?,4,5,6,None of these,C
2252,Divide Rs.2000 into two shares in the ratio 3:2. Ratio,"Rs.1200,Rs.800","Rs.800,Rs.1200","Rs.1500,Rs.500","Rs.1100, Rs.900",A
2253,A tank is filled by three pipes with uniform flow. The first two pipes operating simultaneously fill the tank in the same time during which the tank is filled by the third pipe alone. The second pipe fills the tank 5 hours faster than the first pipe and 4 hours,6 hrs,10 hrs,15 hrs,30 hrs,C
2254,"The H.C.F of two numbers is 11 and their L.C.M is 7700. If one of the numbers is 275, then the other is__________?",279,283,308,318,C
2255,"A leak in the lower portion of a tank can empty the full tank in 9 hrs. An inlet pipe fills water at the rtae of 10 lit. a minute. When the tank is full, the inlet is opened and due to leak, the tank is empty in 16 hrs. How many litres does the cistern hold?","12,342 litres","12,444 litres","12,566 litres",None of these,A
2256,"If population of certain city increases at the rate of 5%. If population in 1981 was 138915, then population in 1978 was__________?","1,20,000","1,10,000","1,00,000",90000,A
2257,The average of first five prime numbers greater than 20 is____________?,31,31.01,32,32.2,D
2258,"Two numbers are in the ratio 7:9. If the sum of the numbers is 112, then the larger number is:",49,72,63,42,C
2259,"A and B can do a piece of work in 10 days. B and C in 15 days, C and A in 30 days. In how many days can they do it all working together?",8 days,6 days,11 days,10 days,D
2260,"What is the formula for the sum of cubes, a³ + b³?",(a + b) (a² - ab + b²),(a - b) (a² - ab + b²),(a - b) (a² + ab - b²),None of these,A
2261,The price of a bundle of pens rose from 10 cents to 15 cents. What is the percent increase in price?,30%,30.50%,33.33%,50%,D
2262,The product of two digits number is 2160 and their HCF is 12. The numbers are________?,"(36,60)",-12180,"(96,25)","(72,30)",A
2263,Simplify: 32^(-2/5) Number System,01-Feb,01-Apr,01-Mar,-0.125,A
2264,The cost of 2 chairs and 3 tables is Rs.1300. The cost of 3 chairs and 2 tables is Rs.1200. The cost of each table is more than that of each chair by__________?,Rs0.70 ,Rs0.75 ,Rs0.50 ,None of these,D
2265,Find the value of x if 31 : x :: 12 : 20. Proportion,50,51,52,None of these,D
2266,"In what ratio should the profit of Rs.8000 be divided if X starts a business with an investment of Rs. 20000, Y invests Rs.7500 for 4 months and Z invests Rs.15000 after 3 months from the start of the business.",16:02:09,9:02:16,2:09:16,9:16:02,A
2267,Multiply: 9.5 × 6. Basic Arithmetic,57,56,58,59,A
2268,"In what ratio must a grocer mix teas worth Rs. 60 a kg and Rs. 65 a kg. So that by selling the mixture at Rs. 68.20 a kg, He may gain 10%?",3:02,2:03,3:04,4:05,A
2269,The S.I. on a certain sum of money for 3 years at 8% per annum is half the C.I. on Rs. 4000 for 2 years at 10% per annum. The sum placed on S.I. is________?,Rs. 1550,Rs. 1650,Rs. 1750,Rs. 2000,C
2270,"X, Y and Z are quantities of the same kind such that X:Y = 5:8 and Y:Z = 4:7. Find X:Z. Ratio",10:06,14:05,5:14,6:10,C
2271,"If Ahmed got 25 rupees profit on every article of Rs. 250, then what is his percentage of profit?",10%,20%,11.11%,None of these,A
2272,"A boat goes 24 km downstream in 10 hours, it takes 2 hours more to cover the same distance against the stream. What is the speed of the boat in still water?",2.2 km/hr,2.8 km/hr,4 km/hr,None of these,A
2273,"When a plot is sold for Rs. 18,700, the owner loses 15%. At what price must that plot be sold in order to gain 15%?","Rs. 21,000","Rs. 22,500","Rs. 25,300","Rs. 25,800",C
2274,A typist uses a paper 30cm x 15cm.He leaves a margin at 2.5cm at the top and the bottom and 1.25cm on either side. What percentage of paper area is approximately available for typing Geometric Measurement,65%,70%,80%,60%,B
2275,The sum of two numbers is 2490. If 6.5 % of one number is equal to 8.5 % of the other then the numbers are:_________?,"989, 1501","1011, 1479","1401, 1089","1411, 1079",D
2276,The sum of the reciprocals of A's ages (in years) 2 years ago and 2 years from now is 2/3. The present age of A is?,2 years,7 years,4 years,5 years,C
2277,"Nawaz Sahrif spends 10% of his income in house rent, 20% of the rest on his children's education, 25% of the rest miscellaneous causes. If he now posses Rs. 1944 then his income is_______?",Rs0.36 ,Rs0.40 ,Rs0.45 ,Rs0.30 ,A
2278,The average age of students of a class is 15.8 years. The average age of boys in the class is 16.4 years and that of the girls is 15.4 years. The ratio of the number of boys to the number of girls in the class is___________?,1:02,2:03,3:04,3:05,B
2279,"Find the greatest number which, while dividing 19, 83 and 67, gives a remainder of 3 in each case?",16,17,18,19,A
2280,"A ladder 15 meters long just reaches the top of a vertical wall. If the ladder makes an angle of 60° with the wall, what is the height of the wall?",7 m,7.5 m,8 m,8.5 m,B
2281,"What is the length of the longest pole which can be kept in a room 12 m long, 4 m broad and 3 m high?",10 m,12 m,15 m,13 m,B
2282,A man walked 20 m to cross a rectangular field diagonally. If the length of the field is 16 m. Find the breadth of the field is________?,11 m,12 m,13 m,14 m,B
2283,(492 * 182) / 324 = ________?,270.3,276.3,286.3,296.5,B
2284,"A man rows at a speed of 6 km/hr in still water. If the time taken to row a certain distance upstream is 4 times the time taken to row the same distance downstream, what is the speed of the river?",1.8 km/hr,3 km/hr,3.6 km/hr,4 km/hr,C
2285,"In decreasing price of a car by 10%, number of cars sold is increased by 10% what is the change in overall sales?",Increases,decreases,remains same,May increase or may decrease,B
2286,"A, B, C enter into a partnership investing Rs. 35,000, Rs. 45,000 and Rs. 55,000 respectively. The respective shares of A, B, C in annual profit of Rs. 40,500 are:","Rs. 10,500, Rs. 13,500, Rs. 16,500","Rs. 11,500, Rs. 13,000, Rs. 16,000","Rs. 11,000, Rs. 14,000, Rs. 15,500","Rs. 11,500, Rs. 12,500, Rs. 16,500",A
2287,"If A:B = 2:3 and B:C = 4:5, then A:B:C is:",5:04:06,2:03:05,8:12:15,None of these,C
2288,"A man starting at point walks 1km east, then 2km north, then 1 km east , then 1 km north , then 1 km east and then 1km north to arrive at his destination. What is the shortest distance between the starting point and his destination?",8 km,7km,6km,5km,D
2289,A rectangular carpet has an area of 120 square meters and a perimeter of 46m. The length of its diagonal is_________?,11m,13m,15m,17m,D
2290,"The length of a rectangle is twice its breadth, if length is decreased by 5 cm and the breadth is increased by 5 cm. If the area remains the same, find the length. Geometric Measurement",20 cm,30 cm,10 cm,5 cm,C
2291,"A cycle is bought for Rs.900 and sold for Rs.1080, find the gain percent?",16.67%,20%,18%,25%,B
2292,In an election only two candidates contested. A candidate secured 70% of the valid votes and won by a majority of 172 votes. Find the total number of valid votes?,430,570,480,520,A
2293,A card is drawn from a pack of 52 cards. The probability of getting a queen of club or a king of heart is___________?,Jan-13,Feb-13,Jan-26,Jan-52,C
2294,Fresh grapes contain 80 % water dry grapes contain 10 % water. If the weight of dry grapes is 250 kg. What was its total weight when it was fresh?,1000 kg,1100 kg,1125 kg,1225 kg,C
2295,"If the roots of the equation 2x² - 5x + b = 0 are in the ratio of 2:3, then find the value of b?",3,4,5,6,A
2296,"The least square number which is divisible by 8, 12 and 18 is________?",100,121,64,144,D
2297,"A shopkeeper sells two articles at Rs.1000 each, making a profit of 20% on the first article and a loss of 20% on the second article. Find the net profit or loss that he makes?",Neither profit nor loss,3%,5%,4%,D
2298,The perimeter of a rectangle is 60m. If it's length is twice its breadth then its area is__________?,160m²,180m²,200m²,220m²,C
2299,"Look at this series: 2, 6, 18, 54, ____. What number should come next?",108,148,162,218,C
2300,"Complete: 5, 16, 6, 16, 7, 16, ___, 16 Number Series",9,7,6,8,D
2301,"The ratio of two numbers a and b is 3:5. If 2 is added to both the numbers, the ratio becomes 2:3. Find b. Ratio",15,10,8,5,B
2302,"A vessel contains 20 liters of a mixture of milk and water in the ratio 3:2. 10 liters of the mixture are removed and replaced with an equal quantity of pure milk. If the process is repeated once more, find the ratio of milk and water in the final mixture obtained?",9:01,1:09,2:09,9:@,A
2303,"In a survey, it was found that 80% of those surveyed owned a car, while 60% of those surveyed owned a mobile phone. If 55% owned both a car and a Mobile phone, what percent of those surveyed owned a car or a mobile phone or both?",65%,80%,85%,97.50%,C
2304,The edges of a cuboid are in the ratio 1 : 2 : 3 and its surface area is 88 cm². The volume of the cuboid is :_________?,24 cm³,48 cm³,64 cm³,120 cm³,B
2305,"Find the least number of five digits which is exactly divisible by 12, 15 and 18?",1080,10080,10025,11080,B
2306,"The area of a base of a cone is 30 cm². If the height of the cone is 6cm, find its volume?",120 cm³,40 cm³,50 cm³,60 cm³,D
2307,"How many four digit numbers can be formed using the digits {1, 3, 4, 5, 7,9}(repetition of digits is not allowed)?",360,60,300,180,A
2308,Find the one which does not belong to that group?,27,37,47,67,A
2309,(1.9 * 0.021) / (0.095 * 0.105) = ______?,Jan-20,01-May,4,10,C
2310,"A sum of Rs. 725 is lent at the beginning of a year at a certain rate of interest. After 8 months, a sum of Rs. 362.50 more is lent, but at the rate twice the former rate. At the end of the year, Rs. 33.50 is earned as interest from both loans. What was the original rate of",3.46%,4.50%,5%,6%,A
2311,"In a one-kilometer race, A beats B by 28 meters or 7 seconds. What is the time taken by","to finish the race? Time, Speed, and Distance 4 minutes 3 seconds",3 minutes 4 seconds,5 minutes,4 minutes 20 seconds,A
2312,The compound interest on a certain sum of money for 2 years at 10 % per annum is Rs.420. The simple interest on the same sum at the same rate and for the same time will be_______?,Rs0.35 ,Rs0.38 ,Rs. 380,Rs. 400,D
2313,"If A and B together can complete a piece of work in 15 days and B alone in 20 days, in how many days can A alone complete the work?",60 days,45 days,40 days,None of these,A
2314,The population of a city increases at the rate of 4% p.a. but there is an additional annual increase of 1% in the population due to some job seekers. The percentage increase in the population after 2 years is_________?,10%,11%,10.25%,10.15%,C
2315,"In the system of equations ax + 2y = 5 and 3x - 6y = 20, which of the following CANNOT be the value of a?",-1,4,1,-3,A
2316,How many millimeters are there in one centimeter?,10,20,500,1000,A
2317,The ____ is equal to the sum of all the values in the data divided by the number of values in the data.,Mean,Mode,Median,Geometric Mean,A
2318,Fresh fruit contains 68 % water and dry fruit contains 20 % water. How much dry fruit can be obtained from 100 kg of fresh fruits?,32 kg,40 kg,52 kg,80 kg,B
2319,There would be 10% loss if rice is sold at Rs. 5.40 per kg. At what price per kg should it be sold to earn a profit of 20% Profit-Loss,Rs. 6,Rs. 6.48,Rs. 7.02,Rs. 7.20,D
2320,The average monthly income of P and Q is Rs. 5050. The average monthly income of Q and R is 6250 and the average monthly income of P and R is Rs. 5200. The monthly income of P is____________?,Rs. 3500,Rs. 4000,Rs. 4050,Rs. 5000,B
2321,Solve: 1/4 - 1/4. Basic Arithmetic,0,-1,1,4,A
2322,"If a car is sold for Rs. 50000, the profit is 17 percent. What would be the profit percentage if sold for Rs. 47000?",14.85%,9.98%,16.20%,14.50%,B
2323,How many three letter words are formed using the letters of the word TIME?,12,20,16,24,D
2324,A person walking at 5/6th of his usual speed is 40 minutes late to his office. What is his usual travel time to his office?,3 hours 20 minutes,3 hours 15 minutes,3 hours 30 minutes,3 hours,A
2325,Find the one which does not belong to that group?,4422,2442,4242,2244,C
2326,0.001 is equal to:,1/100,1/1000,1/10000,None of these,B
2327,There would be 10% loss if a toy is said at Rs. 10.80 per piece. At what price should it be sold to earn a profit of 20%?,Rs. 12,Rs. 12.96,Rs. 14.40,None of these,C
2328,"Two ships are sailing in the sea on the two sides of a lighthouse. The angles of elevation of the top of the lighthouse as observed from the two ships are 30° and 45° respectively. If the lighthouse is 100 m high, the distance between the two ships is :_________?",173 m,200 m,273 m,300 m,C
2329,"The Ratio of the length and breadth of a plot is 3:2 .If the breadth is 40m less than the length, what is the perimeter of the plot?",480m,320m,400m,450m,C
2330,"Two numbers are in the ratio 3:5. If 9 is subtracted from each, the new numbers are in the ratio 12:23. What is the smaller original number?",31,33,35,None of these,B
2331,One side of a rectangle is 12 cm long and its diagonal measures 20 cm. What is the length of the other side and the area of the rectangle?,176 cm²,172 cm²,192 cm²,202 cm²,C
2332,Solve: √1.44 Number System,0.8,1.2,8,12,B
2333,A shopkeeper bought bicycle for Rs. 600 and sold it for Rs.720. Find the gain percent. Percentage,15%,18%,20%,25%,C
2334,If the circumference of a circle is 352 meters then its area in Sq.m is:________?,9856,8956,6589,5986,A
2335,"If the selling price is doubled, the profit triples. Find the profit percent:",66.67%,100%,105.33%,120%,B
2336,16 men can finish two fifth of the work in 4 days. The number of additional men required to finish the remaining work in 2 more days will be:,24 men,32 men,30 men,39 men,B
2337,A fruit seller had some mangoes. He sells 30% of the mangoes and still has 280 mangoes. Find the number of mangoes he had. Percentage,400 mangoes,588 mangoes,600 mangoes,388 mangoes,A
2338,The area of a circle is increased by 22Sq.cm when it's radius is increased by 1cm. The original radius of the circle is_________?,6 cm,3.2 cm,3 cm,3.5 cm,C
2339,Three times the first of three consecutive odd integers is 3 more than twice the third. What is the third integer?,11,13,15,None of these,C
2340,The sum of two numbers is 528 and their H.C.F is 33. The number of pairs of numbers satisfying the above conditions is__________?,4,6,8,12,A
2341,The cube root of 0.000216 is:,0.6,0.06,0.006,0.0006,B
2342,The length of the longest rod that can fit in a cubical room of 4 m side is?,8.66 m,5.196 m,6.928 m,7.264 m,C
2343,"Today is Khadija's birthday. After one year, she will be twice as old as she was ten years ago. What is the current age of Khadija?",19 years,20 years,21 years,22 years,C
2344,Two trains are moving in opposite directions at the speed of 50 and 70 km/hr. Their lengths are 150 m and 100 m. The time required for their crossing is:,5 sec,7. 5 sec,40 sec,None of these,B
2345,"Ameen started a business investing Rs. 70,000. Rahim joined him after six months with an amount of Rs. 1,05,000 and sameer joined them with Rs. 1.4 lakhs after another six months. The amount of profit earned should be distributed in what ratio among Ameen,",12:16:15,12:15:16,13:15:16,Cannot be determined,B
2346,"If log 2= 0.301, log 10= 1, then log_5 (512) is? (Here _ shows subscript) Logarithms",3.875,4.252,5.751,None of these,A
2347,A cuboidal water tank contains 216 liters of water. Its depth is 1/3 of its length and breadth is ½ of 1/3 of the difference between length and depth. The length of the tank?,2dm,6dm,18dm,72dm,C
2348,The cube root of 0.027 is:,0.1,0.2,0.3,None of these,C
2349,"5% people of a village in Sri Lanka died by bombardment, 15% of the remainder left the village on account of fear. If now the population is reduced to 3553, how much was it in the beginning?",3800,4200,4400,5500,C
2350,Find the roots of quadratic equation: 2x² + 5x + 2 = 0?,"-2, -1/2","4, -1","4, 1","-2, 5/2",A
2351,"A can do a work in 40 days and B can do it in 25 days. A worked at it for 8 days. In how many days, B can finish the remaining work?",8days,20 days,16 days,12 days,B
2352,A boat running upstream takes 8 hours 48 min to cover a certain distance while it takes 4 hours to cover the same distance running downstream. What is the ratio between the speed of the boat and the speed of water current respectively?,4:03,3:08,8:03,Cannot be determined,C
2353,A man takes 5 hours 45 min in walking to a certain place and riding back. He would have gained 2 hours by riding both ways. The time he would take to walk both ways is_________?,11 hrs,8 hrs 45 min,7 hrs 45 min,9 hrs 20 min,C
2354,"If books bought at prices ranging from Rs. 150 to Rs. 300 are sold at prices ranging from Rs. 250 to Rs. 350, what is the greatest possible profit that can be made from selling 15 books?",Rs. 2000,Rs. 2500,Rs. 3000,Rs. 3500,C
2355,The ratio of the cost price and the selling price is 4:5. The profit percent is:__________?,10%,20%,25%,30%,C
2356,"Four men working together can dig a ditch in 42 days. They begin, but one man works only half-days. How long will it take to complete the job?",46 days,48 days,50 days,52 days,B
2357,"The average age of A and B is 30 years, that of B and C is 32 years, and the average age of C and A is 34 years. What is the age of C?",33 years,34 years,35 years,36 years,D
2358,One side of a rectangular field is 4 m and its length along diagonal is 5 m. What is the area of the field?,12 sq m,4√14 sq m,20 sq m,15 sq m,A
2359,"Salman bought a TV for Rs. 8,800, which included a Goods and Services Tax (GST) of 10%. What was the original cost of the TV?",Rs. 8800,Rs. 8000,Rs. 7920,Rs. 8200,B
2360,The area of a rectangle is thrice that of a square. The length of the rectangle is 40 cm and the breadth of the rectangle is (3/2) times of the square. The side of the square in cm is__________?,15,20,30,60,B
2361,"Imran got a 20% increase in his salary at the end of 1st year. At the end of the 2nd year, he got an increase of 10%. If his present income is $19800, what was his income two years ago?",$16000,$17000,$15000,$18000,C
2362,Barkat is travelling on his cycle and has calculated to reach point A at 2 P.M. if he travels at 10 kmph; he will reach there at 12 noon if he travels at 15 kmph. At what speed must he travel to reach A at 1 P.M?,8 kmph,11 kmph,12 kmph,14 kmph,C
2363,Two trains 120 miles apart travel towards each other. The 1st train travels at 70 mph while the 2nd at 50 mph. A bird starts flying from the location of the faster train towards the other train at 85 mph and when it reaches the slower train it turns back and flies in,85 miles,70 miles,50 miles,120 miles,A
2364,How much time will it take for an amount of Rs. 900 to yield Rs. 81 as interest at 4.5% per annum of simple interest?,2 years,3 years,1 year,4 years,A
2365,The profit earned by selling an article for Rs. 832 is equal to the loss incurred when the same article is sold for Rs. 448. What should be the sale price for making 50% profit?,Rs. 920,Rs. 960,Rs. 1060,Rs. 1200,B
2366,"In a class, there are twice as many boys as girls. If 30% of the boys and 45% of the girls failed an exam, what percentage of the class passed the exam?",35%,60%,52%,65%,D
2367,"If the arithmetic mean of seventy five numbers is calculated, it is 35. If each number is increased by 5, then mean of new number is___________?",30,40,70,90,B
2368,"A shopkeeper purchases 5 cartons for 105 rupees and 8 cartons for 155 rupees. If each carton contains 5 items, what is the average price per item for all cartons purchased?",Rs. 4.20,Rs. 4.50,Rs. 4.75,Rs. 4.00,D
2369,The perimeter of a floor of a room is 18m.What is the area of four walls of the room if it; a height is 3m?,21 Sq.m,42 Sq.m,54 Sq.m,108 Sq.m,C
2370,Rayyan purchased a refrigerator and a mobile phone for Rs. 15000 and Rs. 8000 respectively. He sold the refrigerator at a loss of 4 percent and the mobile phone at a profit of 10 percent. Overall he make a________?,Loss of Rs. 200,Loss of Rs. 100,Profit of Rs. 100,Profit of Rs. 200,D
2371,Find the one which does not belong to that group?,508,328,608,148,C
2372,"There is a 30% increase in the price of an article in the first year, a 20% decrease in the second year and a 10% increase in the next year. If the final price of the article is Rs. 2288, then what was the price of the article initially?",Rs. 1500,Rs. 1800,Rs. 2000,Rs. 2400,C
2373,"The edge of three cubes of metal is 3 dm, 4 dm and 5 dm. They are melted and formed into a single cube. Find the edge of the new cube?",3 dm,4 dm,5 dm,6 dm,D
2374,What is the sum of the first five prime numbers?,24,26,28,30,C
2375,"If P gets 25% more than Q, then by what percent does Q get less than P?",33.33%,30%,20%,16.67%,A
2376,Find the one which does not belong to that group?,30,630,10,520,B
2377,The angle of depression of a car on the ground from the top of a 75 m high tower is 30°. What is the distance of the car from the base of the tower?,25√3 m,50√3 m,75√3 m,None of these,C
2378,If goods be purchased for Rs.840 and one-fourth be sold at a loss of 20% at what gain percent should the remainder be sold so as to gain 20% on the whole transaction?,30%,33%,33.33%,35%,C
2379,"A person bought an article and sold it at a loss of 10%. If he had bought it for 20% less and sold it for Rs.75 less, he could have gained 25%. What is the cost price?",Rs. 250,Rs. 225,Rs. 275,None of these,D
2380,"Which number will come next: 5, 3, 6, 2, 7, 1, ...?",5,7,8,9,C
2381,"Find the compound interest accrued on an amount of Rs.14,800 at 13.5% p.a at the end of two years. (Round off your answer to nearest integer) Interest",Rs0.43 ,Rs0.46 ,Rs0.41 ,Rs0.43 ,D
2382,"A team of eight entered for a shooting competition. The best marks man scored 85 points. If he had scored 92 points, the average scores for the team would have been 84. How many points altogether did the team score?",625,665,632,656,B
2383,25% of 30% of 45% is equal to__________?,0.03375,0.3375,3.375,33.75,A
2384,"P can do a work in the same time in which Q and R together can do it. If P and Q work together, the work can be completed in 10 days. R alone needs 50 days to complete the same work. then Q alone can do it in__________?",30 days,25 days,20 days,15 days,B
2385,"A, B, C together started a business. A invested Rs.6000 for 5 months B invested Rs.3600 for 6 months and C Rs.7500 for 3 months. If they get a total profit of Rs.7410. Find the share of A?",Rs0.38 ,Rs0.30 ,Rs0.32 ,Rs0.22 ,B
2386,"Anees spends 40% of his income on rent, 30% of the remaining on medicines and 20% of the remaining on education. If he saves Rs. 840 every month, then find his monthly salary?",Rs. 1800,Rs. 2000,Rs. 2200,Rs. 2500,D
2387,If a square and a rhombus stand on the same base then the ratio of the areas of the squares and the rhombus is:_________?,Greater than 1,Equal to 1,greater than or equal to 1,Equal to ¼,C
2388,The ratio of the volumes of a cube to that of the sphere which will fit inside the cube is________?,2:03,3:02,π:6,6: π,D
2389,The sum of the ages of 5 children born at 3-year intervals is 50 years. What is the age of the youngest child?,4 years,8 years,10 years,12 years,A
2390,(25 × 10) / (5(6 - 4)²) = ?,200,50,12.5,25,C
2391,"Three boxes have some average weight. When one box which weighs 89 kg is replaced by another box, the average weight increases by 5 kg. How much does the new box weigh?",109 kg,94 kg,104 kg,84 kg,C
2392,What is the place value of the digit 9 in the number 0.06945?,9/100,09-Oct,9/1000,9/10000,C
2393,"If 4^(4x + 1) = 1/64, what is the value of x?",0,1,-1,None of these,C
2394,"In finding the HCF of two numbers, the last divisor was 41 and the successive quotients, starting from the first, where 2, 4 and 2. The numbers are______?","700, 400","820, 360","800, 500","820, 369",D
2395,The length and breadth of a rectangle is increased by 10% and 25% respectively. What is the increase in the area?,27.50%,37.50%,47.50%,57.50%,B
2396,"If 30 men working 9 hours per day can reap a field in 16 days, in how many days will 36 men reap the field working 8 hours per day?",15 days,25 days,18 days,10 days,A
2397,"The price of an article is cut by 20%. To restore the price to its original value, by how much must the new price be increased?",20%,25%,30%,None of these,B
2398,The equation H = 100 - 4T models the number of hours H until a gallon of milk held at a temperature of T degrees Celsius goes sour. What is the best interpretation of the number 4 in the equation?,An increase of 1 degree Celsius will make a gallon of milk go sour 4 hours faster.,An increase of 1 degree Celsius will make 4 gallons of milk go sour 1 hour faster.,An increase of 4 degrees Celsius will make a gallon of milk go sour 1 hour faster.,An increase of 4 degrees Celsius will make a gallon of milk go sour 4 hours faster.,A
2399,"Sameena started a software business by investing Rs. 50,000. After six months, Nida joined her with a capital of Rs. 80,000. After 3 years, they earned a profit of Rs. 24,500. What was Saneena's share in the profit?",Rs. 9423,"Rs. 10,250","Rs. 12,500","Rs. 10,500",D
2400,"Masood's salary is reduced by 10% and then reduced salary is increased by 10%. Find ,how many percentage his present salary is less as compared to his previous salary?",Nothing,10%,1%,5%,C
2401,"At an examination in which full marks were 500. A got 10% less than B, B got 25% more than C and C got 20% less than D. If A got 360 marks, what percentage of full marks was obtained by D?",70%,80%,80%,75%,B
2402,"The average marks in mathematics scored by the students of a school at the public examination were 39. If four of these students who actually scored 5, 12, 15 and 19 marks at the examination had not been sent up, the average marks for the school would have",20,25,30,32,B
2403,A boy has nine trousers and 12 shirts. In how many different ways can he select a trouser and a shirt?,21,12,9,108,D
2404,"Complete the series: 1/5, 1/9, 1/13, 1/17, ____.",Jan-19,Jan-20,Jan-21,Jan-22,C
2405,"If x + y = 6, y + z = 7, and z + x = 9, what is the average (arithmetic mean) of x, y, and z?",11-Mar,11-Feb,22-Mar,11-May,A
2406,If the length of diagonal AC of a square ABCD is 5.2 cm then area of the square ABCD is_________?,15.12 sq.cm,13.52 sq.cm,12.62 sq.cm,10 sq.cm,B
2407,"A stenographer needs to fill 500 forms. She fills 25 forms in half an hour. Then, she is joined by another stenographer who fills forms at a rate of 45 per hour. How long will the entire assignment take to complete?",5 hours,5 ½ hours,4 ½ hours,6 hours,B
2408,96% of the population of a village is 23040. The total population of the village is________?,32256,24000,24936,25640,B
2409,If the rate of interest be 4% per annum for first year 5% per annum for the second year and 6% per annum from the third year then the compound interest of Rs 10000 for 3 years will be_________?,Rs. 1575.20,Rs. 1600,Rs. 1625.80,Rs. 2000,A
2410,"the present average age of a couple and their daughter is 35 years. Fifteen years from now, the age of the mother will be equal to the sum of present ages of the father and the daughter. Find the present age of mother?",43 years,40 years,48 years,45 years,D
2411,Evaluate: 0.213 ÷ 0.00213.,10,50,100,1000,C
2412,A train moves past a telegraph post in 8 seconds and a 264 m long bridge in 20 seconds. What is the speed of the train?,69.5 km/hr,70 km/hr,79 km/hr,79.2 km/hr,D
2413,"If the simple interest on a sum of money for 2 years at 5% per annum is Rs. 50, what is the compound interest on the same at the same rate and for the same time?",Rs. 51.25,Rs. 52,Rs. 54.25,Rs. 60,A
2414,"Two pipes A and B can fill a tank in 4 and 5 hours respectively. If they are turned up alternately for one hour each, the time taken to fill the tank is?",2 hrs 15 min,4 hrs 24 min,5 hrs,3 hrs,B
2415,The sum of two numbers is 67 and their difference is 3. What are the numbers?,33 and 34,32 and 35,34 and 56,6 and 15,B
2416,The average of five consecutive odd numbers is 61. What is the difference between the highest and lowest numbers?,2,5,8,Cannot be determined,C
2417,Two boys starts from the same place walking at the rate of 5 kmph and 5.5 kmph respectively in the same direction. What time will they take to be 8.5 km apart?,17 hr,14 hr,12 hr,19 hr,A
2418,"A shopkeeper earns a profit of 10% after allowing a discount of 20% on the marked price. The cost price of the article whose marked price is Rs. 880, is =_______ ?",Rs. 704,Rs. 640,Rs. 774,Rs. 680,B
2419,"On a 20% discount sale, an article costs Rs. 596. What was the original price of the article?",Rs. 720,Rs. 735,Rs. 745,Rs. 775,C
2420,(22 * 495 + 891 * 44) / (33 * 176 + 55 * 264) = _________?,1,2,69/28,66/17,C
2421,(5/6) x (2/5) = ?,07-Nov,01-Mar,1,3,B
2422,A dishonest dealer professes to sell goods at the cost price but uses a false weight and gains 25%. Find his false weight?,700 gms,750 gms,800 gms,850 gms,C
2423,"A ship sails out to a mark at the rate of 10km per hour and sails back at the rate of 15 km per hour, The average rate of sailing is:",12.5 km/h,12km/h,7.5 km/h,13km/h,B
2424,Six-tenths is the same as:,60,0.6,6,0.06,B
2425,"In an election between two candidates A and B, the number of valid votes received by A exceeds those received by B by 15% of the total number of votes polled. If 20% of the votes polled were invalid and a total of 8720 votes were polled, then how many valid",2160,2420,2834,3150,C
2426,Simplify the expression: 5 + 2 × 6 + 3 × 2. BODMAS,5,23,10,9,A
2427,Find the one which does not belong to that group?,41,43,53,57,D
2428,Which of the following number should be added to 11158 to make it exactly divisible by 77?,9,8,7,5,C
2429,"The number of solid spheres each of diameter 6 cm, that could be moulded to form a solid metal cylinder of height 45 cm and diameter 4 cm is?",3,4,5,6,C
