Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
5447,"The word ""Pakistan"" was first introduced in ____ in 1933:",Daily Jang,Daily The Mail,Now or Never,Nawa-e-Waqt,C
5448,How many parties are in the All Parties Hurriyat Conference?,21,22,26,None of these,C
5449,Pakistan's first Liquefied Natural Gas (LNG) terminal is located at __________.,Karachi Port,Port Qasim,Gwadar Port,Keti Bandar,B
5450,Port Qasim is near which city of Pakistan?,Lahore,Gwadar,Karachi,None of these,C
5451,Which famous newspaper of Pakistan also publishes in the UK?,Nawa-i-Waqt,Jang,Mashriq,Dawn,B
5452,When was Fatima Jinnah born?,in August 1895,in August 1893,in October 1896,in July 1893,D
5453,Madr-e-Millat Fatima Jinnah died in the year _________.,In 1940,In 1950,In 1967,In 1970,C
5454,Pakistan National Movement was formed by __________.,Sir Agha Khan,Sikandar Hayat Khan,Ch. Rahmat Ali,None of these,C
5455,What type of missile is Ghaznavi?,SAM,Ballistic,Surface to Surface,Surface to Air,C
5456,Chaudhry Muhammad Ali was succeeded by:,Muhammad Ali Bogra,Feroz Khan Noon,Hussain Shaheed Suharwardi,Sardar Abdul Rab Nishtar,C
5457,"Maulana Abul Kalam Azad was born on November 11, __________.",In 1888,In 1889,In 1890,In 1891,A
5458,The Rawalpindi Conspiracy was an attempted coup d'état against the government of:,Khawaja Nazim-ud-din,Liaquat Ali Khan,Ch. Muhammad Ali,Noor-ul-Amin,B
5459,The National Accountability Bureau (NAB) was founded in ___________.,In 1996,In 1997,In 1998,In 1999,D
5460,In which year did Alexander the Great invade India?,In 356 BC,In 326 BC,In 323 BC,In 330 BC,B
5461,Which team won PSL 2019 in Karachi?,Karachi Kings,Multan Sultans,Quetta Gladiators,None of these,C
5462,How much did agriculture account for the GDP of Pakistan in 1947?,35 percent,53 percent,60 percent,None of the Above,B
5463,Havaldar Lalak Jan Shaheed was awarded the Nishan-e-Haider for his acts of bravery and valour during the:,1965 War,1970 War,Kargil Operation,Operation Zarb-e-Azb,C
5464,The climate of Pakistan is mostly _____________.,Hot and dry,Hot and moist,Cold and dry,Cold and moist,A
5465,"The Sangathan Movement, meaning ""binding or holding together forcefully,"" was sponsored by whom?",Jawaharlal Nehru,Pandit Madan Mohan Malaviya,Bal Gangadhar Tilak,Annie Besant,B
5466,Which is the longest glacier in the Karakoram and the world's longest non-polar glacier?,Hispar Glacier,Siachen Glacier,Passu Glacier,Sokha Glacier,B
5467,The name of the first Pakistani aircraft is:,JF-17 Thunder,JF8 Thunder,JF9 Thunder,JF11 Thunder,A
5468,"In the interim government of 1946, the Ministry of Finance was placed under ____?",Liaquat Ali Khan,J.N. Mandal,Raja Ghazanfar Ali,None of these,A
5469,"Dr. Abdus Salam, 1st Nobel Prize recipient of Pakistan, got his Ph.D. degree from which university?",University of London,Howard University,Oxford University,University of Cambridge,D
5470,The first Muslim ruler of Kashmir was __________.,Hari Singh,Ghulab Singh,Shah Mir,Bul Bul Shah,C
5471,Allama Iqbal was born in _________.,In 1876,In 1878,In 1869,In 1877,D
5472,"The Legal Framework Order (LFO), which unilaterally amended the constitution, was issued by _____________.",Yahya Khan,Ayub Khan,Zia-ul-Haq,None of these,A
5473,The Pakistan National Alliance (PNA) was a nine-party alliance launched against _________.,Nawaz Sharif,Z. A. Bhutto,Asghar Khan,The Establishment,C
5474,"Dyarchy system, meaning dual system of Government, was introduced in:",1909,1919,1929,None of these,B
5475,Which Indian Muslim leader called the Quit India Movement was against Muslims:,Liaqat Ali Khan,Quaid-e-Azam,Raja Ghazantar,None of these,B
5476,What was the main task of the First Constituent Assembly of Pakistan?,To draft the Constitution and act as a Federal Legislature,To organize elections,To form the Interim Government,To negotiate with the British,A
5477,"In 1339, _____________ became the first Muslim ruler of Kashmir.",Shah Mir,Sadr-ud-Din,Gulab Singh,Hari Singh,A
5478,Dr. Abdul Qadeer Khan did his Ph.D. from the University of Leuven in ____________.,Germany,Holland,Belgium,Austria,C
5479,Which Article of the 1973 Constitution relates to the National Language of Pakistan?,Article 215,Article 251,Article 257,Article 12,B
5480,"Bahadur Shah Zafar, the last King of the fallen Mughal Empire, was sent to:",Chittagong,Junagadh,Rangoon,Bengal,C
5481,The Porali River is located in _____________.,Balochistan,Punjab,Sindh,Khyber Pakhtunkhwa,A
5482,In which city of Sindh is the famous 'Hathi Dar' (Elephant Gate) located?,Sukkur,Shikarpur,Kot Diji,Sehwan,B
5483,Who among the following was convicted in the Rawalpindi Conspiracy Case?,Habib Jalib,Agha Shorish Kashmiri,Faiz Ahmad Faiz,None of these,C
5484,In which city is the National School of Public Policy located?,Islamabad,Lahore,Peshawar,None of these,B
5485,Which one of the following is the largest division in Pakistan?,Bahawalpur Division,Malakand Division,Lahore Division,Kalat Division,D
5486,What is the total length of the Ravi River?,610 km,635 km,695 km,720 km,D
5487,The Siachen Glacier is situated in the ________.,Hindu Kush,Sulaiman,Pamir,Karakoram,D
5488,"In July 1951, Pakistan and France reached an agreement for:",To open their embassies,Economic Ties,Mutual Trade,None of these,A
5489,Who among the Mughal emperors is often called the 'Master Builder'?,Akbar,Shah Jahan,Aurangzeb,None,B
5490,The 'Anjuman-i-Islamia Punjab' was founded for the renaissance of Islam in the year _________.,In 1849,In 1859,In 1869,None of these,B
5491,When did Pakistan join the International Labour Organization (ILO)?,1948,1949,1947,1950,C
5492,On which date was Captain Karnal Sher Khan martyred at Kargil?,"On June 5, 1999","On July 5, 1999","On August 5, 1999","On October 5, 1999",B
5493,Which Mughal Emperor died in 1556 after falling from a staircase?,Shah Jahan,Humayun,Jalal-ud-Din Akbar,None of these,B
5494,Qawwali was introduced by which Sufi Silsila?,Qadria,Chishtiya,Suhrawardia,None of these,B
5495,The practice of Sati was abolished by:,Lord Dalhousie,Lord William Bentinck,Lord Canning,Lord Mayo,B
5496,When did the Hyderabad army surrender to Indian forces?,"On September 17, 1948","On September 18, 1948","On September 19, 1948","On September 20, 1948",A
5497,Who was the first Pakistani doctor who lost his life due to Covid-19 infection and was posthumously awarded the Nishan-e-Kashmir on 27 March 2020?,Muhammad Usama,Usama Riaz,Usman Riaz,Muhammad Usman,B
5498,Who wrote the national anthem of Pakistan?,Masroor Anwar,A.G. Chagla,Hafeez Jalandhari,None of these,C
5499,"The Central Statistical Office, a precursor to the Pakistan Bureau of Statistics, was founded on _________.","On July 14, 1950","On July 14, 1954","On July 14, 1956","On July 14, 1958",A
5500,"The main role in the drama ""Waris"" was acted by?",Abid Ali,Talal Siddiqui,Mansoor Alam,None of these,A
5501,Who was the Viceroy of India when the Lahore Resolution was passed?,Lord Zetland,Lord Linlithgow,Lord Wavell,Lord Willingdon,B
5502,In which century the British began to come to the Indian Subcontinent?,In the 15th century,In the 16th century,In the 17th century,None of these,C
5503,Titu Mir formed a sect known as:,Tariqah-i-Muhammadiya,Muslims,Maulvis,Maulanas,A
5504,Pakistan officially joined the United Nations (UN) on ____?,1949,1947,1946,None of these,B
5505,Anarkali is buried in:,Anarkali,Secretariat,The Upper Mall,None,B
5506,What was the main difficulty which delayed the early Constitution making in Pakistan?,Exact nature of the State,Lack of interest among members of the Constituent Assembly,The distribution of powers between Federal and Provincial Governments,Corrupt administration,A
5507,The Civil Disobedience Movement was started by:,Quaid-e-Azam Muhammad Ali Jinnah,Mahatma Gandhi,Jawaharlal Nehru,Agha Khan III,B
5508,What was the initial membership of the Muslim League?,100,250,400,500,C
5509,"Which regiment of the Pakistan Army has received the maximum number of ""Nishan-e- Haider""?",Baloch Regiment,Sind Regiment,Punjab Regiment,Frontier Force Regiment,C
5510,Nili Ravi is a breed of:,Camel,Goat,Buffalo,Sheep,C
5511,The First Mysore War was fought between:,The English and Tipu Sultan,The English and Haider Ali,The Portuguese and The Mughals,The Mughals and The Suris,B
5512,The Objectives Resolution was adopted by the Constituent Assembly on _____________.,"On March 11, 1949","On March 12, 1949","On March 13, 1949","On March 14, 1949",B
5513,K2 is located between which countries?,India-China,Pakistan-India,Pakistan-China,None of these,C
5514,The Gandhi-Irwin Pact was signed in ___________.,In 1930,In 1932,In 1935,In 1931,D
5515,"The drama ""Taleem-e-Balighan"" was written by:",Khawaja Moinuddin,Allama Iqbal,Mustansar Hussain Tarar,None of these,A
5516,Which city in Pakistan is known as the 'City of Gardens'?,Karachi,Lahore,Gilgit-Baltistan,Quetta,B
5517,Article 58(2)(b) of the 1973 Constitution pertained to the _________.,Power of the President to dismiss the Army Chief,Power of the President to dissolve Provincial Assemblies,Power of the President to dissolve the National Assembly,Power of the President to dissolve the Senate,C
5518,"The author of the book ""The Making of Modern Sindh"" is ____________.",Rasool Bux Palijo,Ibrahim Joyo,Hamida Khuhro,Amar Jalil,C
5519,The first Round Table Conference was held from:,From November 1930 to January 1931,From September 1931 to December 1931,From January 1930 to March 1930,From March 1931 to May 1931,A
5520,Which Mughal emperor built the Badshahi Mosque?,Akbar,Aurangzeb,Jahangir,None of these,B
5521,The US came to Pakistan after which major event?,9/11 Attack,Insurgency,India Issue,None of these,A
5522,"After 22 years of continuous struggle, Prime Minister Imran Khan was elected as ________ Prime Minister of Pakistan.",20th,21st,22nd,23rd,C
5523,Who was the founder of the Tughlaq Dynasty:,Firuz Shah Tughlaq,Muhammad-bin Tughlaq,Ghiyasuddin Balban,Ghiyasuddin Tughlaq,D
5524,Which architect designed the Quaid-e-Azam's tomb?,Yahya Merchant,Ahmed Saeed,Abdur Rab Nishtar,Ahmad Hasan Dani,A
5525,The rank of Deputy National Coordinator in NACTA is:,20,21,22,None of these,B
5526,Mehr-un-Nisa was later known as ________.,Nur Mahal,Nur Jahan,Both a and b,None of these,B
5527,The Basic Democracy System was introduced by:,Ayub Khan,Liaquat Ali Khan,Yahya Khan,Pervaiz Musharraf,A
5528,The third Martial Law ended in:,in 1983,in 1988,in 1985,None of these,C
5529,The name of the first combat aircraft jointly manufactured by Pakistan is _________.,JF-17 Thunder,JF-8 Thunder,JF-9 Thunder,JF-11 Thunder,A
5530,The Bala Hisar Fort is located in __________.,Peshawar,Swat,Mardan,Dir,A
5531,The Shahi Jirga was to decide in favor of India or Pakistan in_________.,NWFP,Sindh,Balochistan,None of these,C
5532,"Pakistan formally left SEATO in 1973, because the organization had failed to provide it with assistance in its ongoing conflict against which country?",China,India,Afghanistan,None of these,B
5533,The Nandipur Power Plant is located in ________.,Lahore,Sahiwal,Gujranwala,Bahawalpur,C
5534,What was the title of Allama Iqbal's PhD Thesis?,The Development of Metaphysics in Persia,Reconstruction of Religious Thought in Islam,Concept of Social Justice in Islam,None of these,A
5535,Which newspaper generally supported the Nehru Report?,Amrita Bazar Patrika',The 'Zamindar' newspaper,The 'Hari' newspaper,None,B
5536,Karez is a drainage system used in:,KPK,Balochistan,Sindh,Punjab,B
5537,The first general elections in Pakistan were held on __________.,"On March 12, 1970","On June 1, 1970","On Dec 7, 1970","On Aug 12, 1970",C
5538,Minto Park is now officially called __________.,Jinnah Park,Iqbal Park,Lawrence Park,Patriot Park,B
5539,The first session of the Muhammadan Educational Conference was held in Aligarh in ________.,In 1886,In 1887,In 1889,None of them,A
5540,The first coin of Pakistan was designed by:,Abdur Rahman Chughtai,Sadequain,Percy Brown (Brandley),A. R. Nagori,C
5541,Which of the following Mughal rulers banned engraving Kalma on coins?,Babar,Akbar,Homayoun,Aurangzeb,D
5542,The minimum and maximum number of members of the Council of Islamic Ideology (CII) are _______.,5 and 20,6 and 20,8 and 20,None of the Above,C
5543,Which country is located to the west of Pakistan?,Afghanistan,Iran,China,Both A and B,D
5544,Who applied for the LFO (Legal Framework Order) for the first time?,Pervez Musharraf,Zia-ul-Haq,Ayub Khan,Yahya Khan,D
5545,"After the demise of Quaid-i-Azam, who became the President of the Muslim League in 1948?",Liaquat Ali Khan,Chaudhry Khaliquzzaman,Sardar Abdur Rab Nishtar,Khawaja Nazimuddin,B
5546,How many princely states at the time of subcontinent partition decided to join Pakistan out of 565?,11,12,13,14,C
5547,Hayat-e-Javed was written by:,Allama Iqbal,Altaf Hussain Hali,Sir Syed Ahmad Khan,Muhammad Ali Jauhar,A
5548,The Swadeshi movement was launched to reverse the:,Annexation of Kashmir,Partition of Bengal,Shifting of the capital of India,Separation of Sindh from Bombay,B
5549,Narendra Modi is the ______ Prime Minister of India (excluding acting PMs).,13th,14th,15th,16th,B
5550,Who said Ahmad Sirhindi is the spiritual leader of Muslims?,Syed Ahmad Khan,Shah Wali Ullah,Allama Iqbal,None of these,C
5551,The star in the Pakistani flag represents ____________.,Promoting education,Light and knowledge,Both A & B,None of the Above,B
5552,Who abrogated the 1962 Constitution and became CMLA?,Gen. Tikka Khan,Gen. Ahsan Khan,Gen. Mansoor Khan,Gen. Yahya Khan,D
5553,"The deposits of copper, gold and silver have been discovered at:",Aghdar,Dadkhak,Dakhni,Saindak,D
5554,Wagah border is attached to which city of India?,Amritsar,Bangalore,Hyderabad,Surat,A
5555,Where is the biggest salt mine in Pakistan located?,Mangora,Jhelum,Swat,None of these,B
5556,The last census of Pakistan was held in:,2001,1999,1998,2023,D
5557,The annulment of the Partition of Bengal took place in:,1913,1912,1911,None of these,C
5558,How many years did Jahangir Khan remain unbeaten?,3 years,7 years,8 years,5 years,D
5559,Which is the longest canal in Pakistan?,Nara Canal,Thar Canal,Sadiqia Canal,K.B. Link Canal,A
5560,In 1917 Kheiri Brothers suggested a plan of partition of India in conference of the Socialist International held in:,London,Oslo,Stockholm,None of these,C
5561,The extinct volcanic peak of Koh-i-Sultan is in ________.,Turkmenistan,Turkey,Iran,Pakistan,D
5562,Pakistan's national anthem was first broadcasted on radio on:,on 13th August 1953,on 13th August 1954,on 14th August 1954,on 14th August 1953,B
5563,When did Fatima Jinnah join the All-India Muslim League?,In 1939,In 1927,In 1947,In 1949,A
5564,For which literary work did Rabindranath Tagore receive the Nobel Prize?,Gitanjali,Getan Jali,Ananda Math,Asar-us-Sanadeed,A
5565,By how many members was the Executive Council of the Governor-General enlarged under the Indian Councils Act of 1861? (it was four under the 1858 Indian Council's Act),Three,Four,Five,Six,C
5566,"Who presided over the session of the Constituent Assembly of Pakistan on August 11, 1947?",Quaid-e-Azam,Liaquat Ali Khan,Ch. Khaliq-uz-Zaman,Sir Agha Khan,A
5567,Who was the Viceroy of India during the 1935 earthquake in Shal-Kot?,Lord Linlithgow,Lord Willingdon,Lord Irwin,Lord Mountbatten,B
5568,"The President appoints a principal law officer, who must be qualified to be a judge of the Supreme Court. What is this person called?",Attorney General,Judicial Officer,Sessions Judge,Bailiff,A
5569,The Mazar-e-Quaid was completed in _______.,In 1973,In 1977,In 1980,In 1970,D
5570,The third-largest city in Pakistan is _________.,Faisalabad,Rawalpindi,Sialkot,Hyderabad,A
5571,Who headed the Cabinet Mission?,Sir Stafford Cripps,A.V. Alexander,Lord Pethick-Lawrence,Lord Wavell,C
5572,Who abrogated the 1956 Constitution?,Tikka Khan,Ayub Khan,Yahya Khan,Iskandar Mirza,D
5573,"According to past estimates, approximately how many people in the potential labor force were unemployed?",3.4 million,2.82 million,2.76 million,2.65 million,A
5574,After how many years of its establishment did PTI win the elections?,19,20,21,22,D
5575,Balochistan became a province on ______________.,"On July 1, 1970","On August 14, 1947","On August 14, 1973","On March 23, 1956",A
5576,When was the Simla Conference concluded without reaching an agreement?,"On June 14, 1945","On July 14, 1945","On August 14, 1945",None of these,B
5577,The Utility Stores Corporation of Pakistan was created by:,Ayub Khan,Zulfikar Ali Bhutto,Zia-ul-Haq,Nawaz Sharif,B
5578,When was the MAO School upgraded to college?,1875,"January 8, 1877",1878,1870,B
5579,Who was the last Mughal Emperor to have sat on the famous Peacock Throne?,Aurangzeb,Shah Alam II,Dara Shikoh,Muhammad Shah,D
5580,"On 23rd March 1940, the Lahore Resolution was moved by:",Abdullah Haroon,Nawab Ismail Khan,Maulvi Fazlul Haq,Maulana Zafar Ali Khan,C
5581,Buland Darwaza is associated with which mosque complex?,Shah Masjid,"Jamia Masjid, Delhi",Moti Masjid,None of these,D
5582,"In 1960, the Indus Basin Treaty between India and Pakistan was mediated by:",UN,World Bank,IMF,UN Security Council,B
5583,"The area of Islamabad, before its declaration as the capital of Pakistan, was known by the name of ______.",Suri Nagar,Raj Shahi,Gandhara,None of these,B
5584,Which powerful country reportedly offered naval support to the Pakistan Army before the surrender in Dhaka during the 1971 war?,United Kingdom,The United States,France,Russia,B
5585,The Governor of Punjab introduced the ordinance to slash the powers of the speaker on:,"on Jun 15, 22","on Jun 5, 22","on May 15, 22","on May 5, 22",A
5586,Mohenjo-daro means ________.,Civilized City,Beautiful Gardens,Mound of the Dead,Civilization,C
5587,When was the Water Apportionment Accord signed between the provinces of Pakistan?,In 1982,In 1991,In 1988,In 1998,B
5588,"Who wrote ""Asbab-i-Baghawat-i-Hind"" about the causes of the Indian Revolt?",Mirza Ghalib,Sir Syed Ahmad Khan,Maulana Maududi,Jawaharlal Nehru,B
5589,"On 25 December 2020, which legendary Urdu writer died of Covid-19 complications?",Rahat Indori,Sibte Arif,Shamsur Rahman Faruqi,None of these,C
5590,Who was the first Sultan of India to be officially recognized by the Caliph?,Qutbuddin Aibak,Alauddin Khilji,Muhammad bin Tughluq,Iltutmish,D
5591,How many Round Table Conferences were attended by Jinnah?,1,2,3,None,B
5592,Gulbadan Begum was Emperor Humayun's:,Wife,Sister,Concubine,Part of Humayun's court,B
5593,Who is the founder of the Mughal Empire?,Babur,Akbar,Jahangir,Aurangzeb,A
5594,"The Famous Book ""The Daughter of the East"" is written by:",K.K Aziz,Ayesha Jalal,Benazir Bhutto,G Alana,C
5595,Who ordered firing at Jallianwala Bagh?,Lord Chelmsford,General Dyer,Lord Montagu,Lord Minto,B
5596,In which year did Shah Jahan die while in confinement?,In 1658,In 1660,In 1666,In 1670,C
5597,Razmak is famous for_________.,Air Base,Naval Base,Cadet College,HQ of FC,C
5598,In which area is the President's authority largely ceremonial under the 1973 Constitution?,In executive branch,In law and enforcement,In supreme court,None of these,A
5599,The Lucknow Pact granted the right of separate electorates to the:,Hindus,Christians,Sikhs,Muslims,D
5600,The Tarbela Dam was constructed in __________.,In 1972,In 1976,In 1971,In 1975,B
5601,What is the national sweet of Pakistan?,Barfi,Gulab Jamun,Jalebi,None of these,C
5602,"The book ""The Emergence of Pakistan"" is written by:",Muhammad Ali Bogra,Ch. Muhammad Ali,Ayesha Jalal,K. K. Aziz,B
5603,Islamabad is located at the foothill of __________.,Karakoram Hills,Pamir Hills,Margalla Hills,Khirthar Range,C
5604,Where did a severe earthquake occur in 1935?,Karachi,Lahore,Shal-Kot (Quetta),Delhi,C
5605,When did Allama Iqbal write an essay on 'Islamic Culture'?,In 1911,In 1914,In 1912,In 1913,A
5606,The British destroyed the local industries after the 1857 War of Independence by:,Imposing heavy taxes,Closing small industries,Banning all types of imports,Expelling the skilled workers,A
5607,When was the second martial law imposed in Pakistan's history?,In 1969,In 1971,In 1977,In 1985,A
5608,Which is the youngest mountain range on Earth?,Hindu Kush,Karakoram,The Himalayas,The Alps,C
5609,The land lying between the river Ravi and river Chenab is called __________.,Bari Doab,Chaj Doab,Rachna Doab,Sindh Sagar Doab,C
5610,Azad Pattan Project will be constructed on which river?,Indus,Jhelum,Chenab,None of these,B
5611,"During his reign, Shah Jahan shifted the Mughal capital from Agra to which city?",Lahore,Fatehpur Sikri,Delhi,Thatta,C
5612,Who divided Bengal into East and West Bengal in July 1905?,Lord Curzon,Lord Minto,Lord Morley,None of these,A
5613,"Who were the first Chief Commissioner and Governor of Sindh in the British period, respectively?",John Jacob and Sir Charles Napier,Sir Charles Napier and Sir Richard Keith Pringle,Sir Louis Pelly and John Jacob,None of these,B
5614,Who was the first Sultan to visit the tomb of the Sufi saint Moinuddin Chishti at Ajmer?,Iltutmish,Muhammad bin Tughluq,Firuz Shah Tughluq,Alauddin Khalji,B
5615,Martial Law in Pakistan was imposed by Iskandar Mirza in:,1952,1956,1959,1958,D
5616,What is the height of the Mangla Dam?,140 m,150 m,147 m,100 m,C
5617,In which year did Muhammad Ghuri first enter India by defeating the rulers of Multan?,In 1173 AD,In 1191 AD,In 1175 AD,In 1186 AD,C
5618,Hanna Lake is located in which province of Pakistan?,Sindh,Balochistan,Punjab,None of these,B
5619,Zabur-e-Ajam' was written by ________.,Al-Farabi,Allama Iqbal,Tusi,Ghazzali,B
5620,In ____ the 8th Constitutional Amendment was adopted by the Parliament.,in Nov-85,in Dec-85,in Nov-84,in Sep-84,A
5621,The Nehru Report was produced by Motilal Nehru in ____.,1925,1928,1930,1932,B
5622,"""Hayat-e-Javed"" by Maulana Altaf Hussain Hali is:",An autobiography,A biography of Sir Syed Ahmad Khan,A brief account of the great Muslims in the field of literature,A guide for those who want to lead an ideal life,B
5623,Allama Iqbal gave his idea of a country for Indian Muslims in December 1930 at:,Allahabad,Lucknow,Abbottabad,Delhi,A
5624,Multan Metro Bus project funded by:,World Bank,IMF,Punjab Govt.,ADB,C
5625,What is the main part of the Objective Resolution of 1949?,Sovereignty belongs to Allah Almighty,Minorities shall be free to practice their religion,Fundamental rights of citizens shall be fully safeguarded,Pakistan shall be a federation,C
5626,When did the first general elections in Pakistan take place?,In 1967,In 1968,In 1969,In 1970,D
5627,Current Pakistan Ambassador to China? (updated Aug 23),Riaz Khokhar,Salman Bashir,Moin ul Haque,Masood Khan,C
5628,Which pass connects the district of Dir with the Kohistan district?,Dargai Pass,Badawi Pass,Kilik Pass,Tochi Pass,B
5629,CSS is abbreviation of:,Civil Society Services,Central Superior Services,Civil Sense Society,Corporate Superior Society,B
5630,Lyari war was introduced in which year in the sub-continent:,2008,2009,2010,2012,B
5631,Who was appointed the head of the Constitution Committee during the Bhutto era?,Mairaj Khalid,Abdul Hafeez Pirzada,Moeen Qureshi,S. M. Zafar,B
5632,How much area was irrigated by the system that included 23 perennial and 8 non- perennial canals at the time of partition?,25 million acres,23 million acres,21 million acres,18 million acres,B
5633,When were banks nationalized in Pakistan?,in 1974,in 1972,in 1975,in 1977,A
5634,Which Muslim leader left politics after the cancellation of the partition of Bengal?,Sir Agha Khan,Nawab Mohsin-ul-Mulak,Nawab Salimullah Khan,Syed Amir Ali,C
5635,Which act granted provincial autonomy in the subcontinent?,Montagu-Chelmsford Reforms,Government of India Act 1935,Minto-Morley reforms,None of these,B
5636,The PAF started inducting female pilots in __________.,In 2002,In 2003,In 2006,In 2009,C
5637,Chief Administrator means:,D.G. Zakat and Ushr,Secretary Zakat and Ushr,Both (A) & (B),None of the above,B
5638,The Durand Line is the border between Pakistan and ____.,Iran,China,Afghanistan,None of these,C
5639,The most urbanized province of Pakistan is ______.,KPK,Punjab,Balochistan,Sindh,D
5640,"Special military courts, established under the 21st Amendment to try militants, were set up for a period of __________.",1 year,2 years,3 years,4 years,B
5641,In which province of Pakistan is there no desert?,Khyber Pakhtunkhwa,Balochistan,Sindh,Punjab,A
5642,The Wakhan Corridor is under the control of _____________.,Russia,Afghanistan,China,India,B
5643,Who succeeded Ghulam Muhammad as the Governor-General of Pakistan?,Khawaja Nazimuddin,Ayub Khan,Iskander Mirza,Muhammad Ali Jinnah,C
5644,The Suri dynasty ruled India from 1540 AD to ________.,In 1550 AD,In 1555 AD,In 1558 AD,In 1560 AD,B
5645,Kashmir independence movement started in which year?,1930,1931,1947,1948,B
5646,When was the Second Round Table Conference held?,1930,1931,1932,1933,B
5647,"The journal ""Tahzibul Akhlaq"" was published in:",in 1862,in 1870,in 1875,in 1881,B
5648,"Who presented the Lahore Resolution on March 23, 1940?",Quaid-i-Azam,Maulvi Fazlul Haq (Sher-e-Bengal),Maulana Maududi,Ch. Khaleeq-uz-Zaman,B
5649,It was compulsory for a Mansabdar to hold at least ____ horsemen.,300-400,200-600,200-400,None of these,B
5650,"The name of the poet whose collection of poetry is called ""Shah Jo Risalo"" is ________.",Khushal Khan Khattak,Waris Shah,Makhdum Muhammad Hashim,Shah Abdul Latif Bhittai,D
5651,"According to the Indus Waters Treaty, the waters of the river Chenab, the River Jhelum, and the River Indus would be for the unrestricted use of __________.",India,Pakistan,India and Pakistan,Kashmir,B
5652,When did Aligarh College become a university?,1875,1877,1920,1936,C
5653,Ganga Plane was burnt by a Kashmiri mujahid at the airport of:,Karachi,Rawalpindi,Lahore,None of these,C
5654,Akbar's ruling period is as under:,1555-1605,1556-1606,1556-1605,None of these,C
5655,When did the President of Pakistan sign the constitutional amendment regarding the merger of FATA (Federally Administered Tribal Areas) with Khyber Pakhtunkhwa (KPK)?,2017,2018,2020,2021,B
5656,'Identify the most benefited sector of Pakistan because of GSP+ (duty-free access to the European Union)?,Sports goods,Leather products,Textile and garments,Surgical instruments,C
5657,How many total general elections were held in Pakistan?,10,11,15,None of these,B
5658,When was the 18th Amendment Bill passed by the National Assembly?,"On April 12, 2010","On March 12, 2010","On May 12, 2010","On April 8, 2010",D
5659,Harappa was the center of:,Indus Valley Civilization,Maya Civilization,Hunter Civilization,Silicon Valley Civilization,A
5660,Who took over the portfolio of Frontier States and Regions after Quaid-e-Azam?,Khawaja Nazimuddin,Malik Ghulam Muhammad,I.I. Chundrigar,Liaquat Ali Khan,D
5661,"Who drafted the Constitution of the Muslim League, known as ""The Green Book""?",Nawab Waqar-ul-Mulk,Maulana Muhammad Ali Jauhar,Allama Iqbal,Muhammad Ali Jinnah,B
5662,Mirani Dam is built on which river:,Dasht River,Porali River,Zhob River,None of these,A
5663,The Pakistani scientist who worked under Albert Einstein was:,Dr. Salimuzzaman Siddiqui,Muhammad Raziuddin Siddique,Dr. Munir Ahmad Khan,Dr. Abdus Salam,B
5664,The Objectives Resolution of 12 March 1949 was passed by the:,First Cabinet,Constituent Assembly,Second Constituent Assembly,None of the above,B
5665,Lord Mountbatten retired as:,Army Officer,Navy Officer,Air Force Officer,None of the above,B
5666,Who announced the Communal Award?,Lord Irwin,Winston Churchill,Ramsay MacDonald,Clement Attlee,C
5667,The first tea-processing plant in Pakistan was inaugurated in __________.,Mansehra,Swat,Ziarat,Malakand,A
5668,Which mountain range primarily separates Pakistan from Afghanistan?,Karakoram Range,Pamir Range,The Hindu Kush Range,Kirthar Range,C
5669,"What was the original name of Sikandar Lodhi, the second ruler of the Lodhi Dynasty?",Ibrahim Khan,Juna Khan,Ulugh Khan,Nizam Khan,D
5670,"In the Election of 1945-46 in Punjab, the Muslim League won how many seats?",65,75,85,95,B
5671,The total track length of railways in Pakistan is _________.,3241 km,4590 km,6534 km,7791 km,D
5672,Which of the following is the highest civil award of Pakistan?,Tamgh-e-Pakistan,Hilal-e-Pakistan,Nishan-e-Pakistan,Sitara-e-Shuja'at,C
5673,The Non-Cooperation Movement was launched by the Indian National Congress on:,on 5th September 1920,on 6th September 1921,on 7th September 1922,None of these,A
5674,The President of Pakistan is elected by:,National Assembly,Senate,Provincial Assemblies,All of these,D
5675,Who was 7th PM of Pakistan?,Mohammad Ali Bogra,Khawaja Nazimuddin,Feroz Khan Noon,None of these,C
5676,Quaid-i-Azam said in an interview on any hope of India and Pakistan coming to a peaceful settlement 'provided the Indian government shed the superiority complex and deal with Pakistan on an equal footing given to special correspondent from:,Germany,France,Switzerland,None of these,C
5677,The 18th amendment was passed in the reign of which government?,PPP,PMLN,PTI,None of these,A
5678,How many years Shah Jahan lived his life as a captive?,Seven,Eight,Nine,Ten,B
5679,When were the Hudood Ordinances promulgated by the President/CMLA?,In February 1979,In March 1979,In April 1979,In May 1979,A
5680,Matiari became a district in _______.,In 2002,In 2005,In 2007,In 2014,B
5681,"MQM boycotted the general elections and officially changed the name ""Muhajir"" to ""Muttahida"" in:",1993,1997,2002,None of these,B
5682,Who chaired the committee set up by the All-Parties Conference in 1928 to draft the report known as the Nehru Report?,Mahatma Gandhi,Jawaharlal Nehru,Quaid-i-Azam,Motilal Nehru,D
