Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
2876,To which clan of the Quraysh did Uthman (RA) belong?,Banu Umayyah,Banu Hashim,Banu Zuhra,None of them,A
2877,Which Caliph standardized the script and text of the Quran and sent official copies to major Islamic centers?,Uthman (RA),Abu Bakr (RA),Umar (RA),Ali (RA),A
2878,Kitab al-Ahwal by Bosworth Smith is a book about:,A. J. Wensinck,Lesley Hazleton,Shanal and Mysticism,Politics and Matter,B
2879,Which relative(s) of the Holy Prophet (PBUH) embraced Islam just before the conquest of Makkah?,Abu Sufyan ibn al-Harith,Abdullah ibn Abi Umayyah,Both of these,None of these,B
2880,He was the first to revolt against Akbar's Deen-e-Ilahi:,Hazrat Mujaddid Alf-Sani,Hazrat Shah Waliullah,Khwaja Baqi Billah,None of these,A
2881,"The famous ""Fatimid"" library in Cairo, which was one of the greatest of its time, was called:",Bayt al-Ilm (House of Knowledge),Khizanat al-Kutub (Treasury of Books),Dar al-Hikmah (House of Wisdom),Dar al-Ilm (House of Knowledge),C
2882,Which wife of the Prophet PBUH was named Ramla (RA)?,Hazrat Umm Habibah (RA),Hazrat Safiyyah (RA),Hazrat Umm Salamah (RA),Hazrat Hafsa (RA),A
2883,"The ""Zahirite"" school of law, founded by Dawud al-Zahiri, is known for its strict adherence to the:",Literal meaning of the texts,Consensus of scholars,Public interest,Analogical reasoning,A
2884,"In Fiqh, a ""wakil"" is a person appointed as a(n):",Guardian,Judge,Agent or representative,Trustee,C
2885,"The Battle of Nahawand, known as the ""Victory of Victories"" for the Muslims, was fought against which empire?",Byzantine,Sasanian (Persian),Roman,Ghassanid,B
2886,In which Hijri year was the siege of Ta'if laid?,In 9 AH,In 8 AH,In 7 AH,In 10 AH,B
2887,When did Hazrat Ume Kalsoom (R.A.) die?,628 AD,630 AD,631 AD,None of these,B
2888,Which Sahabi first suggested the Adhan?,Hazrat Umar (R.A.),Hazrat Abu Bakr (R.A.),Hazrat Usman (R.A.),None of these,A
2889,In how many sheets is a Muslim female coffined/wrapped?,1,2,3,5,D
2890,What is the relationship between Jabal al-Nour and the Cave of Hira?,Jabal al-Nour is inside the Cave of Hira,The Cave of Hira is on Jabal al-Nour,They are two separate mountains,Jabal al-Nour is another name for the cave,B
2891,To which tribe did Hazrat Khalid ibn al-Walid (R.A.) belong?,Banu Umayyah,Banu Asad,Banu Makhzum,Banu Zuhra,C
2892,Hazrat Musa Alaihissalam ki parwarish kis ke ghar hui?,Firaun (Ramses II),Ramses II,Ramses IV,In mein se koi nahi,A
2893,How much Zakat is required from an owner of 5 to 24 camels?,One sheep for every five heads,One camel on every 10 heads,One she-camel on every 10 heads,None of the above,A
2894,Who was buried at night out of fear of attacks from the rebels?,Uthman (RA),Abu Bakr (RA),Ali (RA),Umar (RA),A
2895,Ijma is one of the types of ______.,Ijtihad,Sect,Qiyas,Law,A
2896,Which book was written by Hazrat Ali (RA):,Nahjul Balagha,Kashf al-Mahjub,Kitab al-Athar,Raheeq Al Makhtoom,A
2897,Ghazwa Badr is also named in the Quran as:,Yaum al-Furqan (The Day of Criterion),Yaum al-Ahzab,Yaum al-Fath,None of these,A
2898,What was the kunya (teknonym) of Uthman (RA)?,Abu Amr,Abu Turab,Abu Hurairah,Abu Abdullah,A
2899,Asbab al-Nuzul refers to the science of knowing the:,Grammar of the Quran,The reasons for the revelations,The abrogated verses,The order of the Surahs,B
2900,Mann-o-Salwa was sent down to the followers of which Prophet?,Prophet Isa (Jesus),Prophet Ibrahim (Abraham),Prophet Musa (Moses),None of these,C
2901,Which companion was named Abdul-Ka'bah during the Age of Ignorance (Jahiliyyah)?,Hazrat Abu Bakr Siddiq (RA),Hazrat Umar bin Khattab (RA),Hazrat Uthman bin Affan (RA),Hazrat Ali bin Abi Talib (RA),B
2902,"During the migration from Makkah to Madinah, the Holy Prophet (PBUH) and Hazrat Abu Bakr Siddique (RA) took shelter in the:",Cave of Hira,Dar al-Arqam,Cave of Thawr,Holy Ka'bah,C
2903,What is the literal meaning of Hajar Al-Aswad?,White stone,Green stone,Red stone,Black stone,D
2904,How many Ghazwas (battles in which the Prophet PBUH participated) are there in Islam?,20,12,27,4,C
2905,Traditions (hadith) narrated by only a single individual in each stage of the chain are called:,Unknown,Isolated (Ahad),Well-known (Mashhur),Continuous (Mutawatir),B
2906,Who was said to be the first one to recite the Holy Quran openly in Haram-e-Makkah?,Hazrat Umar (R.A.),Hazrat Zaid bin Thabit (R.A.),Hazrat Abdullah bin Masood (R.A.),Hazrat Usman (R.A.),C
2907,Who among the following belongs to the Ashra Mubashra?,Khalid Bin Waleed,Abdullah bin Umar,Hazrat Talha,Anas bin Malik,C
2908,What happened to Uthman (RA) when he entered Makkah as an envoy before the Treaty of Hudaybiyyah?,He was protected by Aban ibn Talha,He was protected by Abu Sufyan,He was detained by the Quraysh,He immediately returned to the Muslim camp,C
2909,Who is the relative of the Prophet Muhammad (PBUH) whose name is mentioned in the Qur'an?,Abd al-Muttalib,Abu Lahab,Hazrat Hamza,None of these,B
2910,A verse of the Holy Qur'an indicates the name of:,Hazrat Usman,Hazrat Mu'adh,Hazrat Sa'd,Hazrat Zayd,D
2911,"The name of the wife of ""Abu Jahal"" was?",Ume-e-Jamil,Ume-e-Kalsoom,Ume-e-Fazal,None of these,D
2912,The wife of the Prophet (PBUH) who was the daughter of his chief adversary Abu Sufyan was:,Juwayriyyah,Safiyyah,Umm Habibah (Ramla),Maymunah,C
2913,Who was the commander of the infidels in the Battle of Uhud?,Abu Lahab,Abu Sufyan,Abu Jahl,Utba,B
2914,The capital of the Umayyad Caliphate was located in:,Damascus,Baghdad,Kufa,Cairo,A
2915,The shortest Surah in the Holy Qur'an is ______.,Surah An-Nisa,Surah Al-Ahzab,Surah Al-Baqarah,Surah Al-Kawthar,D
2916,To which tribe did Halimah Sa'diyyah belong?,Banu Umayyah,Banu Sa'd,Banu Tamim,Banu Aws,B
2917,"Who suggested the name 'Muhammad' for the Holy Prophet (PBUH), which means 'the most praised'?",Hazrat Aminah (R.A.),Hazrat Abdullah (R.A.),Hazrat Abdul Muttalib,None of these,C
2918,What is the name of the father of Hazrat Umar (R.A)?,Khattab,Farooq,Abu Hafs,None of these,A
2919,Where is the grave of Hazrat Hud (A.S.) located?,Oman,Yemen,Hadhramaut,Palestine,C
2920,"What is the meaning of the name of Allah ""Al-Wali""?",Protecting Friend,Resurrector,The Witness,The Truth,A
2921,Which prominent companion returned from Abyssinia just as the Battle of Khyber was concluding?,Abbas (RA),Ja'far ibn Abi Talib (RA),Bilal (RA),Salman al-Farsi (RA),B
2922,"Who was the first person appointed as ""Amir-ul-Hajj"" (Leader of the Pilgrimage)?",Abu Bakr (RA),Ali (RA),Uthman (RA),Umar (RA),A
2923,"The ""Canon of Medicine"" (Al-Qanun fi'l-Tibb), a highly influential medical encyclopedia, was written by:",Ibn Sina (Avicenna),Al-Razi,Ibn al-Haytham,Al-Zahrawi,A
2924,"In ibadaat, name the first thing that was made obligatory after Prophethood.",Namaz,Roza,Zakat,Hajj,A
2925,The period from 256 to 194 Hijri belongs to whom?,Imam Ahmad bin Hanbal,Imam Shafi'i,Imam Bukhari,None of these,C
2926,Which companion of the Holy Prophet (SAW) is included among the ten scribes of revelation?,Hazrat Usman RA,Hazrat Zaid Ibn Sabit RA,Hazrat Abdullah Bin Masood RA,Hazrat Umar RA,B
2927,How many non-Muslims (Kuffar) were killed in Ghazwa-e-Badr:,50,80,70,None of these,C
2928,Which Prophet's nation was destroyed by a rain of clay stones?,Hazrat Lut (A.S),Hazrat Noah (A.S),Hazrat Yaqoob (A.S),Hazrat Adam (A.S),A
2929,To whom did the Holy Prophet (PBUH) assign the command to lay siege to Banu Qurayza?,Umar (RA),Ali (RA),Uthman (RA),None of these,A
2930,"The word ""Rukha"" in the Quran refers to a:","Soft, gentle wind or breeze",Dream,Aspiring,None of these,A
2931,In which battle did Allah help the Muslims by sending sleep and rain?,Battle of Badr,Battle of Uhud,Battle of Khandaq,None of these,A
2932,The fountain of ______ metal flowed for Hazrat Sulayman (AS) as a miracle.,Copper,Gold,Silver,Iron,A
2933,Which of the following punishments was introduced by Hazrat Umar (R.A) during his caliphate?,Flogging,Exile,Capital Punishment,Cutting off hands,B
2934,Congregational Tarawih prayer was formally established during the reign of:,Abu Bakr (RA),Umar (RA),Uthman (RA),Ali (RA),B
2935,"The ""Al-Hakim Mosque,"" notable for its unique minarets, was built in Cairo under which caliphate?",Ayyubid,Mamluk,Ottoman,Fatimid,D
2936,Surah al-Fatihah is also called:,Umm al-Kitab,Umm al-Qur'an,Asas al-Qur'an,All of these,D
2937,The smallest number of verses in a Surah is ______.,Two,Six,One,Three,D
2938,The Battle of Kosovo in 1389 was a pivotal event in the Ottoman conquest of:,Anatolia,Egypt,Syria,The Balkans,D
2939,When did the Tabuk expedition take place?,In 9 AH,In 8 AH,In 10 AH,In 11 AH,A
2940,The meaning of 'Aalim'e barzakh' is:,After Birth,After Death,Before Birth,None of these,B
2941,What is the meaning of Qur'an?,He read,He collected together,He recited,All of them,D
2942,What is called something that provides benefit?,Sustenance,Charity (spending in the way of Allah),Interest (riba),None of these,B
2943,Jadd al-Anbiya (Grandfather of the Prophets) is a title given to which Prophet?,Prophet Ibrahim (AS),Prophet Adam (AS),Prophet Muhammad (PBUH),Prophet Isma'il (AS),A
2944,The Nisab of Zakat in gold is:,18 Tolas,24 Tolas,7 ½ Tolas,35 Tolas,C
2945,When was Zakat made compulsory?,5 AH,3 AH,2 AH,None of these,C
2946,The overnight stay of pilgrims at Muzdalifah is known as:,Wuquf,Mabeet,Rami,Sa'i,B
2947,Who was the commander of the Muslim army in the Battle of Qadisiyyah?,Hazrat Khalid bin Waleed,Hazrat Saad bin Abi Waqqas,Hazrat Ali,Hazrat Ikrimah,B
2948,"To whom did the Holy Prophet (PBUH) advise, ""Whenever you are in danger, you will not use your sword in your defense""?",Ali (RA),Uthman (RA),Abu Bakr (RA),Umar (RA),B
2949,"The ""Khutbah al-Hajah"" is a sermon recommended by the Sunnah to be recited at the beginning of a:",Meal,Journey,Marriage contract or important speech,Battle,C
2950,Youm-ul-Furqan kis ghazwa ko kehtay hain?,Ghazwa Badr,Ghazwa Ahzab,Ghazwa Uhud,In mein se koi nahi,A
2951,"In the Islamic political system, the concept of sovereignty belongs to:",Parliament,Majlis-e-Shoora,The Khalifa,None of these,D
2952,How many days were spent digging the trench for the Battle of Khandaq?,15,20,6,5,C
2953,The Christian pilgrims from which city were allowed by the Prophet (PBUH) to stay and pray in the Masjid an-Nabawi?,Riyadh,Ta'if,Najran,None of these,C
2954,Who established Arabic as the official language of the Muslim world?,Abdul Malik ibn Marwan,Sayyiduna Umar ibn Abdul Aziz,Sayyiduna Abu Bakr (Radi-Allahu anhu),Sayyiduna Umar ibn Khattab (Radi-Allahu anhu),A
2955,How many fundamental pillars (Arkan-e-Islam) of Islam are there?,Three,Five,Two,Four,B
2956,The Holy Book revealed to Hazrat Dawud (AS) is the ______.,Injeel,Tawrat,Zabur,None of these,C
2957,"The ""Diwan,"" an office for managing state revenue and military stipends, was formally established by:",Caliph Uthman (RA),Caliph Abu Bakr (RA),Caliph Umar ibn al-Khattab (RA),Caliph Ali (RA),C
2958,"The ""Baridis"" were officials in the Abbasid Caliphate responsible for the:",Judiciary,Treasury,Postal and intelligence service,Provincial governance,C
2959,Which holy book is referred to as the Old Testament by Christians?,Zabur (Psalms),Tawrat (Torah),Injeel (Gospel),Quran,B
2960,In which Hijri did Hazrat Muhammad (SAW) perform Hajj?,in 1st Hijri,in 9th Hijri,in 10th Hijri,in 8th Hijri,C
2961,"In the Qur'an, Hazrat Jibrael (A.S.) is also referred to as:",Ar-Ruh,Ruh-al-Qudus,Ruh-al-Ameen,All of these,D
2962,Which Companion was among the Ashrah Mubasharah (ten promised Paradise)?,Salman al-Farsi (RA),Sa'd bin Abi Waqqas (RA),Hamzah (RA),None of these,B
2963,What is the meaning of Zakat?,To grow,To justify,To purify,All of the above,C
2964,Who was the first host of the Holy Prophet (PBUH) in Madinah?,Hazrat Abu Ayyub al-Ansari (R.A.),Hazrat Abu Dujana (R.A.),Hazrat Abu Sufyan (R.A.),Hazrat Khalid ibn al-Walid (R.A.),A
2965,How many obligatory (Fard) acts of Hajj are there?,One,Three,Seven,Four,B
2966,During which Caliph's reign did the Battle of the Camel take place?,Ali (RA),Umar (RA),Uthman (RA),Abu Bakr (RA),A
2967,"Which companion did the Prophet (PBUH) send to destroy the idol ""al-Uzza"" after the conquest of Makkah?",Amr ibn al-As (RA),Ali ibn Abi Talib (RA),Khalid ibn al-Walid (RA),Sa'd ibn Zayd (RA),C
2968,"The ""Barbary Pirates"" who operated from North Africa were part of which Islamic empire's sphere of influence?",Almohad Caliphate,Mamluk Sultanate,Ottoman Empire,Marinid Sultanate,C
2969,Which bird informed Hazrat Sulayman (A.S.) about the glorious kingdom of Yemen?,Sparrow,Pigeon,Parrot,Hoopoe,D
2970,"The ""Iddah"" period for a widowed woman is:",Three months,Three menstrual cycles,Four months and ten days,"Until she gives birth, if pregnant",C
2971,Room ka kuan kis sahabi ne kharid kar waqf kiya?,Hazrat Abu Bakr Siddiq,Hazrat Umar,Hazrat Usman,Hazrat Ali,C
2972,Who from the Banu Nadir embraced Islam during the siege?,Yamin ibn Umayr,Abu Sa'd ibn Wahb,Both of these,None of these,B
2973,When was Siyam (fasting) of Ramadan ordered?,2 AH,3 AH,5 AH,None of these,A
2974,Who was the leader of the Quraysh army at the Battle of Uhud?,Ikrimah ibn Abi Jahl,Abu Jahl,Abu Sufyan,Khalid ibn al-Walid,C
2975,"The famous scholar and traveler who wrote the ""Rihla"" covering his extensive journeys across the Islamic world was:",Al-Masudi,Ibn Khaldun,Ibn Battuta,Yaqut al-Hamawi,C
2976,Ushr is levied on?,Agriculture,Land,Property,All of these,A
2977,To which clan of Quraish did Hazrat Aminah (R.A.) belong?,Banu Asad,Banu Saad,Banu Umayyah,Banu Zuhrah,D
2978,Who is called Khalifa-e-Salih?,Hazrat Abu Bakr (R.A.),Hazrat Usman (R.A.),Hazrat Umar (R.A.),Hazrat Umar ibn Abd al-Aziz (R.A.),D
2979,Name the Prophet who invented soap.,Hazrat Salih (AS),Hazrat Nuh (AS),Hazrat Zakariya (AS),None of these,A
2980,Salat al-Jumu'ah became obligatory before the Hijrah. Who was the Imam of the first Salat al-Jumu'ah?,The Holy Prophet (PBUH),Hazrat Abu Bakr (R.A.),Hazrat Zubair (R.A.),Hazrat Mus'ab ibn Umayr (R.A.),D
2981,Which of the following statements is Right regarding the Ghazwa of Khandaq?,"The Prophet (PBUH) called Salman al-Farsi ""one of the people of the house"" (Ahl al- Bayt)","The Prophet (PBUH) called Zubayr ibn al-Awwam his ""disciple"" (Hawari)",Both of these,None of these,D
2982,Who led the Muslim conquest of Spain during the Umayyad era?,Mahmud Ghaznavi,Tariq ibn Ziyad,Musa ibn Nusayr,None of these,B
2983,How many Umrahs did the Holy Prophet (PBUH) perform in his life?,One,Two,Four,None of these,C
2984,How many prayers were led by Hazrat Abu Bakr during the life of the Holy Prophet?,10,17,19,20,B
2985,Istanbul is the new name of:,Rome,Constantinople,Iraq,Athens,B
2986,"The garden of ""Fadak"" was bestowed upon the Holy Prophet (PBUH) as:",Fay (land acquired without fighting),Booty,Gift,Loan,A
2987,Name the member of Ashab al-Suffa who narrated the most Ahadith.,Abdullah ibn Mas'ud (RA),Abu Hurayrah (RA),Abdullah ibn Umar (RA),Abdullah ibn Abbas (RA),B
2988,In which Hijri year were the battles of Dumat al-Jandal and the Ditch (Ahzab) fought?,In 3 AH,In 5 AH,In 4 AH,In 6 AH,B
2989,The nation of Thamud was associated with which prophet?,Prophet Salih (AS),Prophet Nuh (AS),Prophet Lut (AS),None of these,A
2990,During which caliphate was the punishment for drinking alcohol (lashes) prescribed?,During the caliphate of Siddiq (Abu Bakr),During the caliphate of Farooq (Umar),During the caliphate of Uthman,During the caliphate of Marwan,B
2991,The first Caliph of the Abbasid dynasty was:,Abu al-Abbas al-Saffah,Al-Mansur,Al-Mahdi,Harun al-Rashid,A
2992,"What is the rate of Zakat on silver, gold, and currency?",2 percent,1 and 1 by 2 percent,2 and 1 by 2 percent,2.25 percent,C
2993,"From where is the word ""Zakat"" derived?",Zakariya,Tazkiya,Zaka,None of them,B
2994,The Prophet's stamp comprises these words:,"Allah, Rasool, Muhammad","Muhammad, Rasool, Allah","Rasool, Muhammad, Allah","Rasool, Allah, Muhammad",B
2995,The Charter of Madinah was concluded in,1 Hijrah,2 Hijrah,6 Hijrah,7 Hijrah,A
2996,The city of Fustat (Old Cairo) in Egypt was founded by:,Sa'd ibn Abi Waqqas (RA),Amr ibn al-As (RA),Khalid ibn al-Walid (RA),Muawiya ibn Abi Sufyan (RA),B
2997,When were the five Salats declared compulsory?,in 10th Nabawi,in 11th Nabawi,in 12th Nabawi,in 13th Nabawi,A
2998,The Earth and the Heavens were created by Allah in:,Five days,Six days,Seven days,Eight days,B
2999,"After the Battle of the Ditch, the Banu Qurayza tribe agreed to abide by the decision of:",Sa'd ibn Abi Waqqas (RA),Sa'd ibn Mu'adh (RA),Suhayl ibn Amr,None of these,B
3000,The time period of Hisham ibn Abd al-Malik was:,15 years,19 years,22 years,None of these,B
3001,Namaz-e-Istasqa is offered for:,Better crops,Rain,Peace,End of war,B
3002,The teeth of the Holy Prophet (SAW) were martyred in the Battle of:,Badr,Hunayn,Uhud,Khandaq,C
3003,Where was Hazrat Isa (A.S.) born?,Cairo,Jenin,Bethlehem,Saudi Arabia,C
3004,Sa'd ibn Mu'adh (R.A.) was the first person who was:,Appointed as head of the Bait al-Mal,Appointed as governor,Appointed as Hakam,None of these,C
3005,In which battle was Zaid martyred?,Battle of Tabuk,Battle of Mu'tah,Battle of Hunayn,None of these,B
3006,How many obligatory (Fard) types of Tawaf are there in Hajj?,Three,Two,One (Tawaf al-Ifadah),"None, all are Sunnah",C
3007,Hazrat Haleema ka talluq kis qabeela se tha?,Banu Asad,Banu Quraysh,Banu Hawazin,In mein se koi nahi,C
3008,The compilation of the Quran into a single book (Mus'haf) was completed during the caliphate of:,The Prophet (PBUH),Uthman (RA),Abu Bakr (RA),Ali (RA),B
3009,How many Ghazwat are mentioned in the Holy Qur'an?,14,11,16,12,D
3010,Which companion died from the effects of poisoned meat given after the conquest of Khyber?,Bishr ibn Utbah,Bishr ibn al-Bara',Harith ibn Hisham,Bishr ibn al-Bara',D
3011,"A religious duty that is obligatory upon the Muslim community as a whole, but is fulfilled if a sufficient number perform it, is called:",Fard al-Kifayah,Fard al-Ayn,Sunnah Mu'akkadah,Wajib,A
3012,Safiullah is the title of:,Hazrat Idrees (A.S.),Hazrat Noah (A.S.),Hazrat Adam (A.S.),Hazrat Moosa (A.S.),C
3013,"The first of the five major legal maxims in Islamic jurisprudence, ""Al-Umoor bi Maqasidiha,"" means:",Certainty is not removed by doubt,Hardship begets facility,Acts are judged by their intentions,Harm must be eliminated,C
3014,What was the name of Hazrat Halimah's (R.A) tribe?,Banu Hashim,Banu Taim,Banu Saad,None of these,C
3015,Who was said to be the first one to recite the Qur'an openly in Makkah?,Hazrat Umar (RA),Hazrat Zayd ibn Thabit (RA),Hazrat Abdullah ibn Mas'ud (RA),Hazrat Uthman (RA),C
3017,"What is the real name of the Holy Prophet's (PBUH) uncle, Hazrat Abu Talib:",Abd-e-Manaf,Abdullah,Abd-e-Kaab,None of these,A
3018,What was the original name of Abu Jahl?,Amr ibn Hakam,Amr ibn Hisham,Salam ibn Hakam,None of these,B
3019,How many witnesses are needed for financial transactions in Islam?,Two men,Three men,Two men and two women,None of these,A
3020,When was a treaty made between Ali (RA) and Muawiya (RA)?,In 38 AH,In 40 AH,In 41 AH,In 44 AH,B
3021,The Mughal emperor who commissioned the construction of the Badshahi Mosque in Lahore was:,Aurangzeb,Shah Jahan,Akbar,Jahangir,A
3022,Battle of Trench was fought in which Hijri:,2 A.H,6 A.H,5 A.H,7 A.H,C
3023,How many types of Hajj are there (in terms of intention)?,Two,Three,Four,Five,B
3024,"The famous ""Blue Mosque"" is located in which city?",Istanbul,Cairo,Isfahan,Samarqand,A
3025,Name the first person who laid down his life in the way of Allah.,Hazrat Harith ibn Abdullah (R.A.),Hazrat Harith ibn Khaleeq (R.A.),Hazrat Harith ibn Hala (R.A.),Hazrat Harith ibn Abd-ur-Rahman (R.A.),C
3026,How many mosques are named in the Holy Qur'an?,2,3,4,5,D
3027,"The concept of ""Fana"" in Sufism refers to the:",Spiritual state of contemplation,Perpetual remembrance of God,Annihilation of the self in God,A rank of sainthood,C
3028,Who built a dam to protect Madinah from floods?,Abd al-Rahman ibn Awf (RA),Uthman (RA),Ali (RA),Umar (RA),B
3029,How many Madani Surahs are in the Qur'an?,22,32,28,34,C
3030,How many Surahs are titled with the names of prophets?,4,5,6,None of these,C
3031,Who was the last prophet of Bani Israel?,Prophet Isa (A.S),Prophet Musa (A.S),Hazrat Khidr (A.S),Prophet Yaqub (A.S),A
3032,"After their surrender, the men of Banu Qurayza were placed under the custody of which companion?",Sa'd ibn Mu'adh,Muhammad ibn Maslamah,Ali ibn Abi Talib,Zubayr ibn al-Awwam,B
3033,Which Ghazwa is mentioned in Surah Al-Imran?,Khyber,Khandaq,Uhad,Badr,C
3034,To which tribe did Halimah Sa'diyah (R.A.) belong?,Bani Hawazin,Bani Asad,Bani Tameem,Bani Hashim,A
3035,What was the name of Imam Bukhari (R.A.)?,Muhammad bin Ismaeel,Muhammad Ismaeel,Muhammad Ibraheem,Ismaeel bin Ibraheem,A
3036,A battle in which the Holy Prophet (PBUH) participated is known as:,Sa'i,Sariyya,Ghazwa,None of these,C
3037,Whose birth year is 150 AH when Imam Abu Hanifa RA died?,Imam Malik RA,Imam Shafi RA,Imam Hanbal RA,None of these,B
3038,How many infidels fought against the Muslims in the Battle of Badr?,1000,10000,500,600,A
3039,"As a result of Hazrat Zakariya's (AS) prayer, the following prophet was born:",Hazrat Isa (AS),Hazrat Yahya (AS),Hazrat Imran (AS),Hazrat Uzair (AS),B
3040,"What does ""Taraweeh"" mean?",To stand,To sit,To rest,To pray,C
3041,Yaum al-Nahr (The Day of Sacrifice) is on which date?,7th Dhul-Hijjah,9th Dhul-Hijjah,10th Dhul-Hijjah,None of these,C
3042,Who was the first female market administrator appointed by Umar (RA)?,Hafsa bint Harun,Al-Shifa' bint Abdullah,Rabia bint Abdullah,None of these,B
3043,"Which Surah is known as the ""Chapter of Divorce""?",Al-Baqarah,Al-Nisa,Al-Talaq,Al-Ma'idah,C
3044,How many Manzils are there in the Qur'an?,7,8,4,9,A
3045,For how many years did Hazrat Muhammad (S.A.W.) (Khatam-un-Nabiyyin) remain under the care of his grandfather?,2 years,3 years,4 years,6 years,A
3046,Who was the first one to embrace Islam in the land of Yemen?,Hazrat Zubayr ibn Kalib (RA),Hazrat Awais Qarni (RA),Hazrat Abu Musa al-Ash'ari (RA),None of them,A
3047,In which Hijri year did the Conquest of Makkah and the Battle of Hunayn occur?,In 8 AH,In 9 AH,In 10 AH,In 6 AH,A
3048,"Which prophet is known as ""Shaikh-al-Anbiya""?",Hazrat Adam (A.S.),Hazrat Ibrahim (A.S.),Hazrat Noah (A.S.),Hazrat Dawood (A.S.),C
3049,Who introduced pause marks in the Holy Quran?,Umar bin Abdul Aziz,Hajjaj bin Yusuf,Imam Jafar Sadiq,None of these,B
3050,The produce of which land is exempted from Zakat:,1/2 acre,1/4 acre,2 acres,None of the above,B
3051,The police force was first set up to maintain law and order in the Islamic state during the Caliphate of,Hazrat Abu Bakr (R.A.),Hazrat Umar (R.A.),Hazrat Usman (R.A.),Hazrat Ali (R.A.),B
3052,When was the Battle of Siffin fought?,In 657 AD,In 567 AD,In 756 AD,In 576 AD,A
3053,In which Surah of the Holy Quran has Hajj been commanded?,Surah Fatihah,Surah Baqarah,Surah Rahman,Surah Fath,B
3054,To whom was the Injeel revealed?,Hazrat Musa (AS),Hazrat Muhammad (SAW),Hazrat Isa (AS),Hazrat Dawood (AS),C
3055,"Name the first martyred woman of Islam, mother of Ammar, who was martyred by the attack of Abu Jahl.",Labeebah,Huba,Sumayyah,None of these,C
3056,Muhammad (PBUH) was born on Monday. Name the street of Makkah where Muhammad (PBUH) was born.,Sooq al-Feel,Sooq Al-Quraish,Sooq Al-Layl,Sooq Al-Tibri,C
3057,Who purchased the well of Ruma and declared it as a Trust?,Hazrat Abu Bakr (RA),Hazrat Usman (RA),Hazrat Ali (RA),None of these,B
3058,What is the real name of Imam ibn Taymiyyah?,Tahfiz-ud-Din,Tamim-ud-Din,Taqi-ud-Din,None of these,C
3059,Where is the Jannat al-Mu'alla graveyard located?,Madina,Makkah,Kufa,Basra,B
3060,What is Hazrat Adam's title?,Abu al-Bashar,Abu al-Nabi,Abu al-Adam,Abu al-Anbiya,A
3061,"What is the meaning of the name of Muhammad (PBUH), ""Rasool""?",The Messenger,The Leader,The Illuminating,None of these,A
3062,What is the meaning of Fiqh?,Obeying,Following,Understanding,Manipulation,C
3063,Who was the first person of Madinah to embrace Islam?,Hazrat Nafees (RA),Hazrat Suwayd ibn as-Samit (RA),Hazrat Abu Ayyub (RA),Hazrat Abdullah (RA),B
3064,The Hanbali school of law is named after its founder:,Malik ibn Anas,Abu Hanifa,Ahmad ibn Hanbal,Muhammad ibn Idris al-Shafi'i,C
3065,Which Prophet first laid the foundation of Masjid-e-Aqsa?,Hazrat Ibrahim (A.S),Hazrat Dawood (A.S),Hazrat Younas (A.S),Hazrat Sulaiman (A.S),A
3066,Who founded the school of Dars-e-Nizami in the Indo-Pak subcontinent?,Mulla Umar,Mulla Nizam-ud-Din,Farid-ud-din Attar,None of these,B
3067,The heads of Zakat are:,Seven,Eight,Nine,Ten,B
3068,Surah Bara'at (The Declaration of Dissociation) is another name for which Surah?,Surah Ibrahim,Surah al-Tawbah,Surah Yaseen,None of these,B
3069,"In which battle was Khalid ibn al-Walid (RA) awarded the title ""Saif-ullah"" (The Sword of Allah) by the Prophet (PBUH)?",Hunayn,Tabuk,Mu'tah,Khyber,C
3070,Who belonged to Banu Zuhra?,Hazrat Khadijah (R.A.),Al-Zubayr ibn al-Awwam,Both of them,None of these,A
3071,Name the first slave who embraced Islam.,Zayd ibn Harithah (RA),Bilal ibn Rabah (RA),Mus'ab ibn Umayr (RA),None of these,B
3072,Abu Jahl was killed in the Battle of:,Bdr,Hunayn,Uhud,Khandaq,A
3073,What caused the Battle of Mu'tah?,The murder of an Islamic ambassador,Killing of a Muslim woman,Killing of Muslim traders,Killing of a Muslim governor,A
3074,What was the first mosque constructed by the Holy Prophet (PBUH) after his migration to Madinah?,The Quba Mosque,The Nimrah Mosque,The Nabawi Mosque,The Zarar Mosque,A
3075,Bayt al-Hikmah was a:,Translation bureau,Observatory,Medical university,None of these,A
3076,What number of Caliph was Umar ibn al-Khattab (RA)?,First Caliph,Second Caliph,Third Caliph,Fourth Caliph,B
3077,"The ""Isma'ili"" branch of Shia Islam believes in a continuous line of Imams descended from Isma'il ibn Ja'far, who was the eldest son of:",Ali ibn Abi Talib (RA),Hasan ibn Ali (RA),Husayn ibn Ali (RA),Imam Ja'far al-Sadiq,D
3078,Tawaf al-Ifadah is what component of Hajj?,Nafl (Optional),Wajib (Required),Fard (Obligatory),Sunnah,C
3079,Which is the smallest Jamarat (pillar to be stoned)?,Jamarat al-Wusta,Jamarat al-Sughra,Jamarat al-Awwal,Jamarat al-Aqaba,B
3080,'Name the slave of Hazrat Khadija (R.A.) who accompanied the Holy Prophet (SAW) on a Syria business tour:,Utba,'Mus'ab,Maysarah,None of these,C
3081,To which tribe did Imam Shafi'i belong?,Banu Quraysh,Banu Adi,Banu Umayyah,None of these,A
