Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
5988,A person who works for the welfare of women is called a:,Feminist,Misogynist,Misogamist,None of these,A
5989,Rawal Dam is constructed on which river_______,Kabul river,Chenab river,Kurrange river,Indus river,C
5990,SAARC stands for ______________.,South American Association for Regional Cooperation,Small Agricultural Association for Regional Cooperation,South Asia Association for Railway Cooperation,South Asian Association for Regional Cooperation,D
5991,The 18th SCO summit was held in 2018 in which country?,Manila,China,Singapore,Indonesia,B
5992,The OIC is primarily related to the:,European Organization,Muslim World,Developing Countries,None of these,B
5993,What is the national bird of Pakistan?,Pigeon,Chukar Partridge,Markhor,Parrot,B
5994,How many seats did FATA have in the National Assembly before its merger with KP?,10,12,16,14,B
5995,International Children's Day is observed on:,on Feb 14,on Nov 20,on Dec 18,None of these,B
5996,Electronic crime is a type of which crime?,Organized crime,Cybercrime,White-collar crime,None of these,B
5997,Prime Minister of Malaysia:,Ahmad Sukarno,Najib Razak,Mahathir Mohamad,Abdullah Ahmed,C
5998,Muslims of the Iberian Peninsula who were forcibly converted to Christianity are known as:,Moriscos,Conversos,Ethnicity,None of these,A
5999,What are the three main languages of Switzerland?,"German, French and Spanish","English, French and Italian","German, French and Italian","German, French and English",C
6000,What is the capital of the United States of America?,"Washington, D.C",New York,New Jersey,California,A
6001,What is the approximate size of the Dasht-e Kavir desert?,"40,000 mi² (103,600 km²)","30,000 mi² (77,600 km²)","100,000 mi² (259,000 km²)","225,000 mi² (585,800 km²)",B
6002,How many football World Cups have been played till now ________ ?,19,20,21,18,C
6003,The airline Qantas belongs to which country?,South Africa,Australia,Norway,Spain,B
6004,Black gold is an oil; Black diamond is ____?,Copper,Iron,Coal,Wood,C
6005,The art of diplomacy means:,Keep the powder dry,Difference of opinion,Come up against,None of these,A
6006,"San Salvador now Watling Island, the Bahamas, Cuba and Haiti were discovered in 1492 by _________.",Kero Gligora,Charles Taylor,Christopher Columbus,Abel Tasman,C
6007,What is the currency of Sri Lanka?,Dollar,Takka,Rupee,Lira,C
6008,UN Chinese Language Day is observed annually on _________.,15th April,17th April,20th April,None of these,C
6009,Name the youngest elected president of the USA:,Henry Truman,Andrew Jackson,John F. Kennedy,Lynden B. Johnson,C
6010,Kyoto Protocol came into force in:,2003,2005,2006,2007,B
6011,What is the height of Tugela Falls?,703 m,948 m,739 m,774 m,B
6012,The Valley of Ten Thousand Smokes is in,Arizona,Alaska,Texas,California,B
6013,Nippon is the former name of:,Hong Kong,Japan,Libya,Italy,B
6014,The Federal Investigation Agency (FIA) Act of Pakistan was passed in,in 1972,in 1974,in 1975,in 1976,B
6015,The size of Thar desert is:,"70,000 mi²","71,000 mi²","77,000 mi²","78,000 mi²",C
6016,Which country hosted the Commonwealth Games 2018?,South Africa,Australia,USA,India,B
6017,Male is the capital city of what?,Mali,Maldives,Uganda,None of these,B
6018,The U-2 incident took place in:,1950,1955,1960,1965,C
6019,What is the old name of the table tennis game?,Ping Pong,Poona,Chin Chang,Chirik Dong,A
6020,Cloud Gate is located in:,Chicago,San Francisco,Alaska,None of these,A
6021,Capital of China is_________.,Beijing,Shanghai,Both,None,A
6022,Pandas are feed almost entirely on__________.,Bamboo,Beech,European larch,Red pine,A
6023,The highest award of film is:,Golden Film Award,Lux Award,Oscar,None of these,C
6024,Ringgit is the currency. What is the percentage of Muslims in Malaysia?,Over 65 percent,Over 55 percent,Over 50 percent,Over 60 percent,D
6025,"The book ""The Great Tragedy"" was written by",Zulfikar Ali Bhutto,I.H. Qureshi,Wajahat Saeed,Toni Morrison,A
6026,Belfast is the chief industrial center and capital of,Iceland,Northern Ireland,Wales,England,B
6027,When Magna Carta was signed:,1115,1215,1315,1415,B
6028,The main responsibilities of the Securities and Exchange Commission of Pakistan are:,To regulate the corporate sector,To supervise the capital market,Supervision of non-banking finance companies,All of these,D
6029,Flint city is famous for car manufacturing is the city of __________.,USA,Japan,Spain,Germany,A
6030,"Guantanamo Bay, an American Naval Base is in:",Cuba,Mexico,Türkiye,Afghanistan,A
6031,The second largest desert of the world is ______.,Arabian Desert,Gobi Desert,Sonoran Desert,Namibian Desert,A
6032,The currency of Sweden is:,Krona,Franc,Dollar,Pound,A
6033,Mention the name of China's first Mars exploration mission which was successfully launched on 23rd July 2020:,Qu Yuan,'Tianwen-1,Dong Fang Hong,None of these,B
6034,The largest cluster of population is in:,South Asia,Southeast Asia,Europe,None of these,A
6035,What is the total length of Ural river?,1575 mi (2536 km),1510 mi (2431 km),1450 mi (2431 km),1300 mi (2093 km),A
6036,Bakhtar is the news agency of __________.,Afghanistan,Russia,Romania,Bhutan,A
6037,The Murder of History is a book written by,Sir Syed Ahmad Khan,K.K. Aziz,Waheed-ud-din,None of these,B
6038,A man who is eighty years old is a __________.,Septuagenarian,Centenarian,Immortal,Octogenarian,D
6039,"The writer of ""Globalization of World Politics"" is _______ & Steve Smith.",Feona Butler,Prof. White,Michael Foley,John Baylis,D
6040,Current General Secretary of UNO belongs to.,Sweden,Uzbekistan,Portugal,Japan,C
6041,Spartan War 1 was fought in 459 BC between Sparta and Athen. For how long the war lasted?,30 years,10 years,15 years,20 years,C
6042,Pakistan Played First Twenty20 International (T20I) match against which country?,Australia,India,England,None of these,C
6043,For how many years did Angela Merkel serve as the Chancellor of Germany:,8,10,14,16,D
6044,Ismail Sabri is the ____ Prime Minister of Malaysia.,8th,9th,12th,17th,B
6045,A mummy discovered near the Iranian capital was of:,Reza Shah Pahlavi,Ahmad Shah Qajar,Mozaffar ad-Din,None of these,A
6046,"Berbers, or Amazighs, are an ethnic group of several nations mostly inhabitants of:",Australia,North America,South Africa,North Africa,D
6047,Tarikh al-Rusul wa-al-Muluk was written by:,Al-Tabari,Al-Razi,Ibn Sina,Al-Ghazali,A
6048,World War I continued for about,6 years,4 years,5 years,3 years,B
6049,Slump is:,An Economic term,Social Depression,Political Vendetta,Transfer of Criminal,A
6050,Muslim Dilemma in India was written by,S.M. Ikram,M.R.A. Baig,K.K. Aziz,Kuldip Nayar,B
6051,Worlds biggest irrigation scheme ________.,Lansdowne Pull,Lloyd Barrage,Sukkur barrage,All of these,A
6052,Which is the longest strait in the world?,Palk Strait,Strait of Malacca,Strait of Messina,Bosphorus Strait,B
6053,"The grasslands without trees in South America, especially around the River Plate estuary, are called",Savanna,Pampas,Loess,None of these,B
6054,The Kara-Kum Desert is located in,Iran and Iraq,Uzbekistan and Turkmenistan,China and Mongolia,Russia and China,B
6055,"What is the height of ""Hunlen Falls""?",370 m,491 m,365 m,457 m,C
6056,"In which year was ""Willis Tower"" built?",in 1999,in 1992,in 1974,in 1975,C
6057,The headquarters of the International Court of Justice is located in:,Geneva,Washington,New York,The Hague,D
6058,"Who wrote ""Economic Hit Man""?",Lewis Carroll,George Orwell,Adam Smith,John Perkins,D
6059,Which is the longest river of Europe?,Volga,Danube,Amur,None of these,A
6060,Canada shares its shoreline with which lake?,Superior Lake,Huron Lake,Baikal Lake,Both a & b,D
6061,Ethiopia shares its shoreline with which lake?,Lake Malawi,Lake Onega,Lake Turkana,Lake Urmia,C
6062,Helsinki is the capital of which country ________.,Finland,Austria,North korea,Poland,A
6063,The 20th Commonwealth Games were held in,in 2013,in 2014,in 2016,in 2018,B
6064,The length of USA and Canada border is___________.,8891 KM,5525 KM,7611 KM,4278 KM,A
6065,Borneo Island is situated in the ________.,Atlantic Ocean,Arctic Ocean,Pacific Ocean,Indian Ocean,C
6066,Tipu Sultan wrote a letter to which government to seek help against British rule in India?,Iran,France,Germany,Turkey,B
6067,The latest member of SAARC is:,Nepal,Maldives,Afghanistan,Bhutan,C
6068,The planned completion year of One Belt One Road (OBOR) is ____________.,In 2025,In 2030,In 2040,In 2049,D
6069,Neil Armstrong was the first to set foot on the Moon in _______?,1968,1969,1971,1979,B
6070,The prime function of accounting is to:,Record Economic Data,Provide the informational basis for action,Attain non-economic goals and objectives,Handle the financial transactions,B
6071,Mt. Katmai valley in Alaska is known as the ___________.,Valley of beauty,Valley of volcanoes,Valley of Ten Thousand Smokes,None of these,C
6072,The tallest woman born in Pakistan is __________.,Shaista Bibi,Uzma Bibi,Bilqees Bano,Zainab Bibi,D
6073,Genoa is a port city in:,Italy,America,Greece,Türkiye,A
6074,Which is the longest running race in the Olympics?,Marathon,50 KMs,4x400 meters relay,"10,000 meters",A
6075,How many balls are used in play in the game of snooker ________ ?,22,20,18,24,A
6076,The first social medical center was built in:,Italy,USA,France,None of these,A
6077,Instruments with a maturity period of less than one year are traded in the:,Stock exchange,NSEI,Capital market,Money market,D
6078,How many members are there in the Security Council?,18,15,16,14,B
6079,Pakistan Main Intizamia ka Zawal a book about the state of bureaucracy in Pakistan is written by __________.,Dr. Liaquat Ali Khan Niazi,Inayat Elahi Malik,Anis Nagi,Dr. Safdar Mehmood,C
6080,Nouakchott is the capital. What is the currency of Mauritania?,Kwacha,Ouguiya,Dinar,Loti,B
6081,How many countries are using Euro?,15,16,20,18,C
6082,"Which port exports wire, raw wool, and wooden textiles?",Tumaco,Tehran,Hamburg,Cape Town,D
6083,When is World Bamboo Day celebrated?,On September 16,On September 17,On September 19,On September 18,D
6084,OIC changed its name from Organisation of the Islamic Conference to Organisation of Islamic Cooperation in _________.,In 2001,In 1991,In 2011,In 1999,C
6085,The 14th UN Congress on Crime Prevention and Criminal Justice was held in:,"Osaka, Japan","Kyoto, Japan","Rabat, Morocco",None of these,B
6086,A Leadership Odyssey was written by?,Sikandar Hayat,Stanley Wolpert,Muhammad Waseem,Ayesha Jalal,A
6087,Ibn Khaldun died in the year ___ A.D.,1405,1406,1407,1408,B
6088,Which country's team failed to reach the World Cup for the first time in 60 years?,Brazil,Sweden,Mexico,Italy,D
6089,The currency of Egypt is the:,Birr,Pound,Franc,Marka,B
6090,The currency of Costa Rica is the,Franc,Colón,Dollar,Kuna,B
6091,What type of lake is Lake Baikal?,Saline,Freshwater,None,Both a & b,B
6092,"In the Battle of Plassey, Lord Clive defeated Nawab Siraj-ud-Daula in",in 1780 AD,in 1757 AD,in 1765 AD,in 1755 AD,B
6093,Christmas Island is located in which ocean?,Pacific Ocean,Arctic Ocean,Atlantic Ocean,Indian Ocean,D
6094,"The FATF first issued its Recommendations in 1990 aimed at governments and financial institutions. Together, these Recommendations form a comprehensive regime against money laundering and have been accepted worldwide as one of the basic",10,20,30,40,D
6095,FATF (Financial Action Task Force) was founded in:,1979,1989,1990,None,B
6096,Which city is the oil centre on Caspian Sea?,Baku,Basra,Bandung,Cologne,A
6097,The Shah Burj gate is located in,Islamabad,Lahore,Karachi,Faisalabad,B
6098,The headquarters of the ICC is located in:,London,Melbourne,Dubai,Paris,C
6099,Deficit financing is an economic term which implies:,Government spends more money than it receives as revenue,Government spends less money than it receives as revenue,Government spends the same amount of money which it receives in revenue,Government borrows from the central bank of the country,A
6100,Top management is concerned with formulation of ____.,Guidelines for supervisors,Long term plans,Short term plans,None of these,B
6101,"The term ""double fault"" is associated with:",Baseball,Golf,Tennis,Bridge,C
6102,The world's tallest living man is,Alam Channa,Sultan Kösen,Che Guevara,Nawaz Sharif,B
6103,The capital city of New Zealand is:,Wellington,Auckland,Canberra,Durban,A
6104,Quebec city is located in ___________.,Canada,Belgium,China,Italy,A
6105,Bonn agreement was signed in the Bonn city of Germany on__________ for the re- creation and re-establishment of Afghanistan following the US invasion?,"on December 05, 2000","on November 05, 2001","on December 05, 2001","on September 11, 2011",C
6106,____ is the oldest occupation in the world.,Fishing,Hunting,Farming,All of these,B
6107,"The movement of individuals, families, and groups based on hierarchy or stratification is called:",Social Stratification,Social Movement,Social mobility,None of these,C
6108,Who was chosen by Hazrat Umar (RA) to lead the Muslim Army in the battle of Qadisiya?,Hazrat Ubaidah bin Jarrah,Hazrat Khalid Bin Waleed (R.A),Hazrat Saad Bin Abi Waqas (R.A),Hazrat Usama Bin Zaid (R.A),C
6109,Baffin Bay is located in __________.,Greenland,Northern Canada,Southern Panama,Eastern China,A
6110,When did Iran leave Baghdad Pact?,1973,1976,1979,1982,C
6111,What is the surface area of the Urmia Lake?,2317 mi² (6001 km²),2440 mi² (6330 km²),2473 mi² (6405 km²),2400 mi² (6200 km²),A
6112,What is the total length of the Tunguska (Lower) River?,800 mi (1288 km),1180 mi (1900 km),820 mi (1320 km),1860 mi (2995 km),D
6113,Which one is a famous city of Iran?,Istanbul,Izmir,Mashhad,Milan,C
6114,Which country is a full member of SCO?,Iran,Afghanistan,Mongolia,Uzbekistan,D
6115,Which is the longest river in the world?,Nile,Amazon,Volga,Mississippi,A
6116,"Where is the HQ of United Nations Educational, Scientific and Cultural Organisation (UNESCO) located?",Paris,New York,Geneva,None of these,A
6117,Which country discovered Cricket?,West Indies,Australia,South Africa,England,D
6118,The most populated country in Africa is,Egypt,Nigeria,Ethiopia,Congo,B
6119,How many floors does the Almas Tower have?,85,68,54,73,B
6120,Golden Temple is the sacred place of which religion?,Sikhism,Hinduism,Buddhism,Taoism,A
6121,Who is the founder of Taoism?,Lun Yu,Tao Te Ching,Lao-tse,Hung Fei,C
6122,"The capital of America, Washington D.C., was founded in __________?",In 1891,In 1091,In 1691,In 1790,D
6123,The world heritage site Pashupatinath temple is located at__________ .,Multan,Delhi,Kathmandu,Kabul,C
6124,"The number of deaths occurring in any year for every 1,000 of the population is referred to:",Death Rate,Disease Rate,Casualty Rate,none of these,A
6125,What type of lake is Lake Ontario?,Saline,Freshwater,Both a & b,None,B
6126,When did the Kargil War take place?,in 1588,in 1999,in 2001,in 1916,B
6127,"CIA is Intelligence agency of USA headquartered in Langley, Virginia was founded in ____________ .","On September 18,1947","On September 18,1948","On September 18,1947","On September 18,1945",A
6128,When did Switzerland get the status of a neutral state?,1800,1810,1815,None of these,C
6129,How many Sustainable Development Goals (SDGs) does the United Nations have?,15,17,12,13,B
6130,The largest peninsula in the world is ________.,Southern India,Eastern India,Alaska,Arabia,D
6131,What does 'Fiat' mean in a legal context?,A decree,A Command,Both of them,None of them,C
6132,Which city is under construction in Saudi Arabia?,Neom,Tabuk,Jeddah,None of above,A
6133,Which country originated basketball?,Canada,USA,Brazil,England,B
6134,What is the average depth of the Gulf of California?,439 m,818 m,4377 m,5121 m,B
6135,Which city is important for the tanning and textile industries?,Aswan,Baku,Adelaide,Basra,C
6136,Who secured the fastest ever century in T20 International in 2017?,Virat Kohli,Shahid Afridi,Chris Gayle,David Miller,D
6137,Which of the following does not fall within the purview of political liberty?,Right to contest elections,Right to vote,Right to move the court for the enforcement of rights,Right to criticize the government,C
6138,UNODC (United Nations Office on Drugs and Crime) was established in:,1991,1997,1993,1998,B
6139,"Name the writer of ""Urdu-i-Mualla"".",Mirza Asadullah Ghalib,Shibli Nomani,Mir Taqi Mir,Hasrat Mohani,A
6140,Where was Zoroastrianism founded?,China and Iran,Indonesia and Iran,China and Nepal,Iran and North-West India,D
6141,Hamburg city is situated in __________.,Germany,USA,Turkey,London,A
6142,RAW is an Indian Secret Service whose headquarters are in Delhi and was founded in ___________.,in 1965,in 1960,in 1970,in 1968,D
6143,"Who wrote ""Vande Mataram""?",Dr. Zakir Hussain,Rabindranath Tagore,Chandra Chatterjee,None of these,C
6144,When did Sir Syed Ahmed Khan establish the Indian Patriotic Association?,1880,1888,1898,None of these,B
6145,Alexandria is the seaport of:,Italy,Germany,Egypt,Syria,C
6146,Which of the following statement is correct regarding the Korean War 1950-53.,USSR backed North Korea,US remained neutral,War was initiated by South Korea,All of these,A
6147,Kyat is the currency. Name the capital of Myanmar?,Naypyidaw,Masco,Mayer,None of them,A
6148,Tashkent city is located in ___________.,Uzbekistan,Canda,China,Russia,A
6149,The last king of Iran during the 1979 Revolution was?,Kazim Shahnawaz,Kamal Atatürk,Mohammad Reza Shah Pahlavi,None of these,C
6150,"What is the area of the ""South India Peninsula""?",580000 sq m,32599 sq m,800000 sq m,84431 sq m,C
6151,NAFTA stands for:,North American Free Trade Agreement,North Asian Free Trade Agreement,North American Free Trade Association,None of these,A
6152,The São Francisco River empties into_______.,Arabian Sea,Black Sea,North Sea,Atlantic Ocean,D
6153,Recently how many Muslims are elected to British Parliament?,10,12,16,14,C
6154,First Muslim interpreter of Quran in English is ____________.,Shah Waliullah,Abdul Kalam Azad,Anwar Sadat,Abdul Hakeem,A
6155,Johannesburg city is located in __________.,S. Africa,Kimberley,Melbourne,Sudbury,A
6156,The current UN General Secretary belongs to ____________.,Romania,Italy,New Zealand,Portugal,D
6157,New Guinea Island is located in ________.,South Atlantic,Sea of China,Indian Ocean,South Pacific,D
6158,What is the capital of Gambia?,Conakry,Banjul,Seoul,George Town,B
6159,Tahrir Square is situated in __________.,Rabat,Tehran,Cairo,Istanbul,C
6160,Unsystematic risk is also known as:,Unavoidable risk,Random risk,Specific risk,None of these,B
6161,Indonesia consists of approximately how many islands?,"12,000","17,500","9,000","14,000",B
6162,Which of the following has won the Nobel Prize for Physics 2018?,Gérard Mourou,Donna Strickland,Arthur Ashkin,All of these,D
6163,Sao Paulo City is located in _________.,Iran,Canada,Brazil,Iraq,C
6164,Which book was written by British Prime Minister Winston Churchill?,England,Great Contemporaries,How England Withstood the War,None of them,B
6165,KGB is the secret agency of ___________.,Russia,Italy,America,North Korea,A
6166,The world's largest land animal is the,Hippopotamus,African bush elephant,Asian elephant,African forest elephant,B
6167,"In Pakistan, FFC stands for",Film Finance Corporation,Fauji Fertilizer Company,Federation of Football Council,Foreign Finance Corporation,B
6168,Where is the pyramid of Giza situated.,Egypt,Sudan,France,None,A
6169,Al-Mazahib-el-Islamia was written by _________.,Ibn-i-Ahmad,Ibn-i-Zuhair,Abu Zahra Misri,Abdul Qadir Jilani,C
6170,Who was the first Secretary-General of the UNO?,Trygve Lie,Dag Hammarskjold,U Thant,Kurt Waldheim,A
6171,The currency of Eritrea is the:,Franc,Nakfa,Lari,Pound,B
6172,"____ model that involves online banking, travel and health information.",B2C,C2B,B2B,C2C,A
6173,In which year decisive battle between Muhammad bin Qasim and Raja Dahir was fought?,712 A.D,711 A.D,715 A.D,718 A.D,A
6174,The Amu Darya river empties into the,Black Sea,Aral Sea,North Sea,Arabian Sea,B
6175,SPA is the news agency of,Romania,Saudi Arabia,Jordan,Syria,B
6176,Which tennis tournament is played on a natural grass court?,Wimbledon,French Open,US Open,Australian Open,A
6177,Braathens airline belonged to which Country?,Sweden,Finland,Iceland,Uruguay,A
6178,Highest mountain peak Mount Everest is situated in________.,Nepal,India,China,Pakistan,A
6179,The largest producer of electricity in the Islamic World is:,Kazakhstan,Uzbekistan,Saudi Arabia,Tajikistan,C
6180,When did the Soviet Union invade Afghanistan?,"on Dec 24, 1974","on Dec 24, 1977","on Dec 24, 1979","on Dec 24, 1981",C
6181,How long was Hosni Mubarak's tenure as the President of Egypt?,20 years,25 years,30 years,35 years,C
6182,"In 1974, the famous boxer ""Muhammad Ali Clay"" regained the Heavyweight title by defeating:",Joe Frazier,George Foreman,Sonny Liston,Mike Tyson,B
6183,The name of which animal is an Aboriginal term meaning 'no water'?,Lizard,Rat,Koala,Snake,C
6184,UNICEF was established in which of the following years?,1945,1946,1947,None of these,B
6185,Sri Lanka was formerly known as:,Seychelles,Siam,Taipei,Ceylon,D
6186,The Pakistan's Largest Tea Bag Is Made by which company___________.,Tarang,Tepal,Lipton,Brooke Bond,C
6187,Name the Parliament of Seychelles.,National Assembly,Sejm,Majlis,Shora,A
6188,Dar es Salaam is the major City of:,Tanzania,Nigeria,Kenya,Uganda,A
6189,Mekong is a river that is located in_______.,Tang-ku-la Mountains,Valdai Hills,Pamir Mountains,Kolyma Mountains,A
6190,Boxer Revolution occurred in _______:,Russia,Korea,China,India,C
6191,The Decline of the West was written by,Jules Verne,Spengler,Anna Sewell,Lewis Wallace,B
6192,In 1659 AD Aurangzeb finally defeated Dara Shikoh and became the Emperor of India.Name the battle.,Battle of Sobraon,Battle of Talikota,Battle of Samugarh,Battle of Panipat,C
6193,Abadan is the seaport of ________.,Iraq,Pakistan,Syria,Iran,D
6194,Which US president mentioned the 'New World Order' at the time of USSR disintegration?,Richard Nixon,Bill Clinton,Bush Senior,None of these,C
6195,The village economy is based on:,Agriculture,Animals,Industry,None of these,A
6196,Which countries were involved in the Battle of Plataea?,Germany and England,Spartans and Greek,Athenians and Persians,Greek and Persian forces,D
6197,The first museum of Pakistan was established in Karachi on,"on April 25, 1950","on April 17, 1950","on May 17, 1950","on April 17, 1951",B
6198,NAP stands for _________.,National Activity Police,National Army Policy,National Action Plan,National Army Plan,C
6199,What does IWMI stand for ____?,International Water Management Institute,International Waste Management Institute,Irrigation Water Management Institute,None of these,A
6200,The Ryder Cup is associated with:,Snooker,Table Tennis,Golf,Tennis,C
6201,Mount Ararat is the highest mountain in,China,Turkey,Japan,Canada,B
6202,What is the longest canal in the world?,Grand Canal of China,Gota Canal of Sweden,Erie Canal USA,Suez Canal,A
6203,What is the Name of Google's Parent Company?,None of These,Amazon,Alphabet Inc,The Priceline Group,C
6204,Net loss occurs when:,Expenses are greater than income,Expenses are less than income,Liabilities are greater than income,None of these,A
6205,The Suez Canal was completed in,in 1867,in 1869,in 1898,in 1875,B
6206,Hundred-Year War was fought in 1338 A.D. - 1453 A.D. between __________.,France and England,France and Germany,England and Germany,England and Dutch,A
6207,"""INTERPOL"" Headquarters is in:",Germany,France,Canada,Austria,B
6208,_____ works to achieve sustainable growth and prosperity for all of its member countries.,International Monetary Fund (IMF),World Bank,United Nations Organization,UNFPA,A
6209,"On the plea of Weapons of Mass Destruction, US-led forces of the UN invaded Iraq on:","on Mar 20, 03","on Jun 24, 04","on Jul 30, 06","on Mar 27, 03",A
6210,"Kanchenjunga is the third highest mountain peak situated in the Himalaya Range, its height is __________.",27824 ft (8481 m),27560 ft (8400 m),28208 ft (8598 m),25645 ft (7817 m),C
6211,GIS is a major intelligence agency of,Syria,Egypt,Iran,Nepal,B
6212,Joint venture account is:,Nominal account,Personal account,Real account,Dummy account,A
6213,"The book ""Governing the Ungovernable"" was written by",I.H. Qureshi,Ishrat Hussain,Ishtiaq Hussain,Ayesha Jalal,B
6214,In which war did Pakistan use the Stinger missile:,Israel war,Afghan war,Indian War,None of these,B
6215,The total number of UN Security Council members is:,5,10,15,20,C
6216,When is Afghanistan's Independence Day celebrated?,4th July,19th August,15th September,25th December,B
6217,Essen city is situated in __________.,Pakistan,UK,Russia,Germany,D
6218,The Baishan Dam is located in,Brazil,China,Ghana,Congo,B
6219,_______ is the cost which is lower than cost depreciation.,Cost effective whichever is lower,Cost less depreciation,Cost less depreciation,Cost less depreciation,A
6220,The United Nations Security Council has recently lifted sanctions against which African country after 9 years?,Egypt,Ethiopia,Eritrea,Somalia,C
6221,With which sport is Roger Federer associated?,Archery,Football,Tennis,Chess,C
6222,Where is the world's largest nuclear power station?,Ukraine,France,Canada,None of these,D
6223,Transnational Actors and Transnational Governance became active in the area of the:,WWI,Cold War,Bluff War,None of these,B
6224,In 1948 UNCIP was established to investigate and mediate the Indo-Pakistan dispute on the future of Kashmir. UNCIP stands for United Nations ____ for India and Pakistan.,Ceasefire,Committee,Commission,Co-operation,C
6225,What is horticulture?,Cultivation of flowers and fruits,Growing of small plants,Cultivation of spices,Rearing animals for meat and milk,A
6226,Who resigned after the Tashkent Agreement?,Ayub Khan,Z. A. Bhutto,Manzoor Qadir,None of these,B
6227,For how many years did Nelson Mandela remain in prison?,31,33,37,27,D
6228,Land revenue assigned to a jagirdar is used for:,Agricultural income purposes,Non-agricultural income purposes,Personal income purposes,None of these,C
6229,"MI5, a UK intelligence agency, was established in",in 1906,in 1909,in 1915,in 1918,B
6230,Name the first Mughal building with complete marble facing.,Humayun's Tomb,Taj Mahal,Moti Masjid,Lal Qila,A
6231,Burj Al-Khalifa is a building that is situated in __________.,Dubai,Taipei,Hong Kong,New York City,A
6232,Which of the following countries has the largest area in the world?,Canada,China,USA,Russia,D
6233,"The book titled ""Zindagi Zinda Dili Ka Naam Hai"" was written by _________.",Zafarullah Poshni,Daily Newspaper,Journal,None,A
6234,"In which year was ""Almas Tower"" built?",in 1998,in 1930,in 2009,in 2007,C
6235,The currency of Oman is:,Rial,Dinar,Pound,Kina,A
6236,What is the total area of Algeria?,"2,381,741 km²","5,381,641 km²","5,351,741 km²","9,381,141 km²",A
6237,What is the capital of Egypt?,Tripoli,Rabat,Cairo,Nairobi,C
6238,Tyson Luke Fury is a famous British professional:,Wrestling,Boxing,Golf,None of these,B
6239,How long is the Missouri River?,1885 mi (3035 km),1510 mi (2431 km),1860 mi (2995 km),2315 mi (3725 km),D
6240,"In the 20th century, was another organization, other than the United Nations, established for multiple purposes?",International Labour Organization,League of Nations,Human Rights Watch,Anti-Slavery Organization,B
6241,"In the Battle of Plassey, Lord Clive defeated Nawab Siraj-ud-Daula in",in 1780 AD,in 1757 AD,in 1765 AD,in 1755 AD,B
6242,The first person to draw the map of earth.,Heraclitus,Pythagoras,Anaximander,Thales,C
6243,"Who said, 'Man is a social animal?",Aristotle,Plato,Laski,Rousseau,A
6244,Who won the Nobel Prize in Economic Sciences 2017?,Colin F. Camerer,Stewart C. Myers,George F. Loewenstein,Richard H. Thaler,D
6245,"The famous city of Carthage, which has in the past been ruled by the Romans and Hannibal, is located in which country?",Italy,Libya,Macedonia,Tunisia,D
6246,The Earth surface is divided in __________ Continents.,7 Continents,8 Continents,5 Continents,6 Continents,A
6247,The most dispersed country in the world is __________.,Maldives,Indonesia,Philippines,None of these,A
6248,SAARC was established in:,1985,1984,1992,1980,A
6249,Which of the following is Tricontinental Country?,Swaziland,Chad,Portugal,None of these,D
6250,"If we say a child has an IQ of 100, what does this mean?",The child's performance cannot be better.,The mental age of the child is equal to his actual age.,The child's performance is above average.,The child's performance is below average.,B
6251,Name the person who discovered Canada and explored St Lawrence from 1534-36,Jacques Cartier,William Dampier,James Cook,Capt Wallis,A
6252,Manchester is located in __________.,Uk,Canada,Pakistan,Italy,A
6253,Which one of the following is true about the proletariat?,It is the rule of the capitalist class,It is government by the people,It means rule of the educated classes,It means rule of the working classes,D
6254,'Al-Tasrif' is the book based on surgical instruments written by:,Abu Nasr al-Farabi,Abu al-Qasim al-Zahrawi,Ibn-e-Sina,None of these,B
6255,The International Day of Solidarity with the Palestinian People is observed on,on 19th November,on 29th November,on 9th November,on 15th November,B
6256,FIR stands for ___________.,Fact Interrogation Report,Final Information Report,Field Information Report,First Information Report,D
6257,The residential imperial twin tower located in:,UK,US,India,China,C
6258,The International Finance Corporation (IFC) is headquartered in,"Berlin, Germany","Washington D.C., United States","Brussels, Belgium","Geneva, Switzerland",B
6259,"According to the U.S. National Oceanic and Atmospheric Administration (NOAA), canals are primarily classified into",two,three,four,five,A
6260,Abdul Aziz Ibn Saud founded Arabia in:,1930,1932,1935,1953,B
6261,"The greatest known ocean depth of about 10,900 meters is at the Mariana Trench, located in the",Atlantic Ocean,Pacific Ocean,Indian Ocean,Antarctic Ocean,B
6262,International Bureau of Education is a part of which organization.,UNESCO,UNCTAD,UNDP,World Bank,A
6263,The Pakistan Monument is located in,Faisalabad,Islamabad,Rawalpindi,Lahore,B
6264,Lenin Peak is in which mountain range?,Karakoram,Pamirs,Himalaya,Kunlun,B
6265,MDG stands for _____.,Modern Development Goals,Millennium Development Goals,Millennium Determined Goals,None of these,B
6266,Saint Petersburg is a city located in:,Belarus,Ukraine,Poland,Russia,D
6267,The War of the Roses was fought in England between __________.,Lancaster and York,Tudor and Stuart,Normans and Saxons,Britons and Romans,A
6268,New York Stock Exchange (NYSE) is also known as:,Big Board,Nasdaq,Big Apple,Wall Street,A
6269,What is the approximate GDP per capita in Bahrain?,"17,699 US dollars","27,710 US dollars","49,799 US dollars","35,450 US dollars",B
6270,The Stevenson screen contains all of these EXCEPT __________.,Wet-bulb thermometer,Maximum thermometer,Ordinary thermometer,Anemometer,D
