Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
740,'Famous cooking expert and T.V. personality Zubaida Tariq passed away on:,"on 4th January, 2018","on 5th January, 2018","on 20th January, 2018","on 25th January, 2018",A
741,Which country has the most number of universities in the world?,United States of America,China,India,Germany,C
742,"Which of the following renowned TV, Radio, film, and theatre artist passed away on February 11, 2018?",Shakeel Ahmad,Abid Ali,Qazi Wajid,Suhail Ahmad,C
743,The deepest point in the Pacific Ocean is ___________.,Mariana Trench,Tonga Trench,Puerto Rico Trench,Jaye Trench,A
744,Which of the following internet search engines will introduce the world's biggest digital library?,Yahoo,Google,Giga Blast,All of these,B
745,The theme of the world science day for peace and development 2022 is __________?,Science for and with Society in dealing with Covid-19,Save the world,We need more basic science to achieve The 2030 Agenda and its 17 Sustainable Development Goals,Basic sciences for sustainable development,D
746,Which of the following statements is wrong?,The World's biggest zoo is in Namibia,The World's highest waterfall is Angel,"The World's driest place ""Death Valley"" is in California",The World's longest galcier is Siachin,D
747,Under the reign of which Prime Minister was Operation Zarb-e-Azb conducted?,Raja Pervez Ashraf,Yousef Raza Gillani,Nawaz Sharif,Shokat Aziz,C
748,Svante Pääbo won the 2022 Noble Prize in Medicine for ___________?,Producing Vaccine against Covid-19,For the discovery of Hepatitis C virus,Sequencing the genome of the Neanderthal,None of the above,C
749,Which country has set up the world's highest weather station at the top peak of Mt Everest to observe climatic change?,USA,Japan,Russia,China,D
750,Carte Blanche means ___________.,Wheel in the motion,A blank thing,Going by the rules,Full discretionary powers,D
751,"Which of the following is called the ""Land of the Midnight Sun""?",Denmark,Belgium,Norway,Canada,C
752,"The president of which country, who had already ruled for almost two decades, was again selected, obtaining 74 percent of the votes in the elections held in 2018?",Angela Markel (Germany),Andrzej Duda (Poland),Vladimir Putin (Russia),None of these,C
753,ISI is a military intelligence agency of ___________.,India,Pakistan,Iran,Afghanistan,B
754,Japan is in which continent:,Asia,Europe,Africa,None of these,A
755,Who is the current Governor of Balochistan? (as of 2025),Muhammad Khan Achakzai,Nawab Zulfikar Ali Magsi,Owais Ahmed Ghani,Sheikh Jaffar Khan Mandokhail,D
756,Nicolás Maduro is the current president of ___________. (Updated-2019),Venezuela,Brazil,Bolivia,France,A
757,Which word was picked by the Merriam-Webster Dictionary as the word of the year 2022?,Vaccine,Pandemic,Gaslighting,Justice,C
758,"Which party won the UK General Election 2015, securing 331 seats in a Parliament of 650?",Conservative Party,Labour Party,Scottish National Party,Liberal Party,A
759,"Pythagoras, the geometrician, belonged to ___________.",Mesopotamia,Greece,Syria,Italy,B
760,"Who took charge as PEMRA Chairman on December 19, 2017?",Abrar Hussain,Mirza Saleem Baig,Khawar Raiz,Absar Alam,D
761,Han Myung has become the First Woman Prime Minister of ___________.,South Korea,North Korea,China,Japan,A
762,"According to Russian law, political authority is based on ___________.",Slavery,Force,Social contract,Financial policies,C
763,"____ is the current Chairman, PCB.",Ehsan Mani,Zafar Mirza,Ibrahim Gondal,None of these,D
764,"UAE President Khalifa bin Zayed Al Nahyan passed away on Friday, May 13, 2022, at the age of __________?",73 years,75 years,77 years,None of these,A
765,Which country's membership was restored by the Peace and Security Council of the African Union to the apex body of African nations in 2014?,Egypt,Morocco,Nigeria,Algeria,A
766,What is the name of the World's first solar-powered plane?,Solar Impulse 2,Sun Flight,Falcon Solar Plane,Sun Traveller,A
767,Which city is the host of the 7th Eastern Economic Forum?,Vladivostok,Moscow,Paris,None of these,A
768,What is the theme of the 'World Post Day 2022'?,Sustainable Post,Post for Planet,Covid and Post,Delightful Post,B
769,Which two countries have applied to join the BRICS Grouping?,Tajikistan and Columbia,Iran and Argentina,Iraq and Saudi Arabia,Kenya and Chile,B
770,When did China launch its third crewed mission to its new space station?,on 1 June 2022,on 3 June 2022,on 5 June 2022,on 7 June 2022,C
771,Which Country hosted the 14th BRICS Summit this year?,India,China,Brazil,Russia,B
772,The length of the common border between India and Pakistan is ___________.,900 miles,2912 miles,1100 miles,1500 miles,B
773,"Current Chief Justice of Pakistan, Umar Ata Bandial, was sworn in as the ____ Chief Justice of Pakistan.",27th,28th,26th,None of these,B
774,The area of Peninsula 'Arabia' is about ___________.,"7,009,000 sq. km","3,009,600 sq. km","8,000,000 sq. km","4,009,000 sq. km",B
775,Which became the first Arab state to offer permanent residency to some non-citizens?,Qatar,Kuwait,Syria,Saudi Arabia,A
776,International Day of Democracy is Celebrated Every Year on ______________?,on 15 September 2023,on 15 October 2023,on 15 November 2023,on 15 December 2023,A
777,A large and vast part of the ocean that extends further inland is called as ___________.,Bay,Sea,Gulf,Strait,A
778,Which country built a cruise submarine threatening the US (according to some reports/concerns around 2020-2021)?,North Korea,Israel,Iran,Russia,D
779,"Catalonia seeks independence from which country, for which the Catalonia independence referendum will be held in 2017?",Spain,Mexico,Italy,Austria,A
780,India has constructed the Baglihar Dam in occupied Kashmir's district of ___________.,Udhumpur,Doda,Jammu,Rajasthan,B
781,"In the Commonwealth Games 2022, Pakistan managed to secure _______ position out of 72 different nations and territories?",8th,12th,16th,18th,D
782,The 2021 Asian Volleyball Tournament will be held in:,Indonesia,Japan,Nepal,None of these,B
783,Who is the newly appointed ombudsperson on harassment of women? (Updated-2019),Kashmala Tariq,Hajara Farooqi,Marvi Memon,None of these,A
784,A court in India has sentenced senior Kashmiri separatist leader Yasin Malik to life imprisonment on ________?,"on May 10, 2022","on May 19, 2022","on June 1, 2022","on April 25, 2022",B
785,Which is the venue of the World Summit on the Information Society (WSIS) Forum 2022?,New York,Paris,Geneva,Davos,C
786,The Kaavan elephant was sent from Pakistan to which country on the direction of the court?,Cambodia,Ireland,Taiwan,Italy,A
787,How many countries are in the UNO?,191,192,193,194,C
788,How many members does the National Security Council (Pakistan) have? (Updated-2019),11,13,21,None of these,B
789,Which US state passes the world's first 'right to repair' law for digital electronics?,Texas,New York,Florida,None of These,B
790,When did Imran Khan visit Saudi Arabia in 2020?,on 1-May,on 5-May,on 7-May,None of these,D
791,When was the International Peace Day observed in 2017?,On 21 September,On 13 October,On 3 May,On 23 April,A
792,Bob Dylan got the Nobel Prize in the field of:,Medicine,Physics,Literature,None of these,C
793,North Korea cut off its hotlines with which nation in June 2020:,South Korea,US,Japan,China,A
794,"What is the name of the 'world's biggest air purifier' with a height of over 100 meters, to combat smog and air pollution constructed by China?",Xian smog tower,Pono smog tower,Xyanel smog tower,Tutos smog tower,A
795,Tegel is the international airport of ___________.,Greece,Turkey,Germany,USA,C
796,"In December 2021, Pakistan implemented its first-ever National Security Policy (NSP) for the period of:",2022-2024,2022-2026,2022-2027,2021-2024,B
797,"Politician Mir Hasil Bizenjo, who passed away in August 2020, was from which province?",Balochistan,Sindh,KPK,None of these,A
798,"Which tennis player became the oldest world number one in history on February 18, 2018?",Roger Federer,Markova Ptie,Rafael Nadal,S Goon Tonga,A
799,Which issue has developed into the most serious diplomatic crises between Russia and the West since Moscow's seizure of Crimea?,Support of Bashar al Asad in Syria,Poisoning former Russian Spy in UK,Supporting Taliban in Afghanistan,Supporting ISIS,B
800,Kalabagh is famous for which of the following?,Iron,Gypsum,Nitrogen,Ammonia,A
801,Pakistan is on which list of the FATF currently?,White,Grey,Black,None of these,B
802,Who is the current Chairman of the Council of Islamic Ideology?,Allama Syed Iftikhar Khan Hussain Naqvi,Mufti Muneeb ur Rehman,Dr. Qibla Ayaz,None of these,C
803,Who is the federal Minister for Kashmir Affairs and Gilgit Baltistan?,Ali Amin Gandapur,Fakhar Imam,Shahryar Afridi,None of these,A
804,When did German Foreign Minister Annalena Baerbock visit Pakistan for the first time?,on 3 June 2022,on 5 June 2022,on 7 June 2022,None of These,C
805,"A narrow passage of water which connects two large bodies of water, oceans, or seas is known as ___________.",Strait,Bay,Bight,Gulf,A
806,"Which country allowed its women to open businesses without male consent on February 15, 2018?",Sudan,Saudi Arabia,Qatar,East Timor,B
807,An area of land which is surrounded by ocean water from three sides is called ___________.,Gulf,Peninsula,Strait,Bight,B
808,Name of the current head of the IMF?,Robert William,Kristalina Georgieva,Angela Merkel,None of these,B
809,"What was the name of the sword of Prophet Muhammad (PBUH), which was used in the Battle of Badr and the Battle of Uhud?",Azb,Dhu al-Faqar,Al-Batter,Hatf,B
810,How many member countries are there in the Shanghai Cooperation Organisation (SCO)?,7 members,8 members,9 members,None of These,C
811,The Future Investment Initiative (FII) was launched by Saudi Arabia in ________?,2013,2015,2017,2019,C
812,Sergey Lavrov is the Foreign Minister of which country?,Russia,US,Ukraine,Belarus,A
813,The No.1 Tennis player (Men) is:,Jannik Sinner,Rafael Nadal,Roger Federer,Carlos Alcaraz,D
814,"The recently appointed UN High Commissioner for refugees, António Guterres, is the former Prime Minister of ___________.",Portugal,Romania,Canada,UK,A
815,The Independence Day of the USA is celebrated on __________?,on 4th July,on 5th July,on 6th July,on 7th July,A
816,Who is the incumbent Secretary-General of SAARC?,H.E. Bharat Raj,Wajiha Akram,Esala Ruwan Weerakoon,None of these,C
817,The final match of the FIFA World Cup 2022 was played between which teams?,Argentina & Croatia,Argentina & Morocco,Argentina & Oman,Argentina & France,D
818,"What is the name of the Ballistic Missile successfully tested by Pakistan on July 6, 2017?",NASR,Ghazi,Shaheed,Millat,A
819,"The annual 'Democracy Index' report, which assesses the state of democracy worldwide, is published by which organization?",Freedom House,International IDEA,The Economist Intelligence Unit (EIU),World Economic Forum (WEF),C
820,Denzel Washington is renowned as ___________.,USA Army General,British Naval Commander,Hollywood Actor,US Foreign Minister,C
821,Who was the first Muslim Chief of Air Staff of Pakistan?,Air Marshal Asghar Khan,Air Marshal Noor Khan,Air Marshal Feroz Khan,Rashid Minhas,A
822,How many seats did PTI secure in the 2021 Azad Kashmir Legislative Assembly Election?,21,23,25,None of these,C
823,The current Chief Minister of Sindh is: (As of May 2025),Usman Buzdar,Murad Ali Shah,Qaim Ali Shah,Sarfaraz Bugti,B
824,Who was Pakistan's first permanent representative in the United Nations?,Sir Zafarullah Khan,Pitras Bukhari,M.A.H. Isphani,Begum Feroz Khan Noon,A
825,Which phone scam was busted by the International police recently?,lovbot,FluBot,freetrial,None of These,B
826,"Which country launched its 1st homegrown rocket named ""Nuri""?",China,Japan,North Korea,South Korea,D
827,"The new Managing Director of the IMF ""Kristalina Georgieva"" belongs to which country?",Liberia,Bulgaria,Romania,Germany,B
828,"Who lifted the record 8th Wimbledon title on July 16, 2017?",Roger Federer,Marin Cilic,Novak Dokovijk,Pete Samparas,A
829,Which founding member of the Pakistan Women's Cricket Team recently died in December 2018?,Nida Dar,Shazia Khan,Sharmeen Khan,Sana Mir,C
830,Who is the current Chairman of the Senate of Pakistan?,Sadiq Sanjrani,Saleem Mandviwalla,Abdul Ghafoor Haideri,None of these,A
831,The current Secretary-General of the OIC is:,Iyad Amin,Dr. Hamid Algabid,Habib Chatty,Hissien Brahim Taha,D
832,"As per the recent study, which region is the world's fastest-growing crypto adopter?",South America,Middle East and North Africa,South and East Asia,None of These,B
833,The World's largest copper producer is ___________.,China,Chile,Brazil,Russia,B
834,The father of the British PM Boris Johnson got ________ citizenship?,French,U.S,Canadian,German,A
835,"On June 5, 2022, which country launched a spacecraft 'Shenzhou 14'?",USA,China,Russia,India,B
836,The UK Prime Minister Rishi Sunak belongs to the __________ Party?,Scottish National Party,Labour Party,Conservative Party,Liberal Party,C
837,When did the Catalonia Independence referendum take place?,"on 1st October, 2017","on 3rd January, 2017","on 12th December, 2017",on 4th March 2017,A
838,The Panama Papers whistleblower has been threatened by which country in retribution?,Russia,North Korea,Iran,None of These,A
839,Who is the Current Secretary General of (ECO) Economic Cooperation Organization?,Mr. Khusrav Noziri,Dr. Hadi Soleimanpour,Let General Abdullah AlSalih,Dr. Ahmad Aboul Gheit,A
840,China signed a 25-year (Strategic Cooperation Pact) with?,Nepal,Bangladesh,Iran,None of these,C
841,Nasa's Double Asteroid Redirection Test (Dart) successfully crashed into the asteroid Dimorphos on __________?,on 27 September 2022,on 5 August 2022,on 4 September 2021,on 1 September 2022,A
842,Who is the current Secretary of State of the USA (as of May 2024)?,Mike Pompeo,Mark Esper,Antony J. Blinken,None of these,C
843,Fourth Estate is applied to ___________.,Executive,Secret Agency,Press,None of these,C
844,Under which article was Prime Minister Nawaz Sharif disqualified?,78 and 98,23 and 68,15 and 8,62 and 63,D
845,Sadiq Khan was elected Mayor of London for the:,First time,Second time,Third time,None of these,C
846,Name the current Director General of the Federal Investigation Agency (FIA)?,Bashir Memon,Wajid Zia,Muhammad Amlish,None of these,B
847,"In April 2018, the Malaria Summit was held in London by:",World Health Organization,American Thoracic Society,American Society for Microbiology,Bill and Melinda Gates Foundation,D
848,Who is the current Prime Minister of Israel?,Benjamin Netanyahu,Naftali bennet,Yair Lapid,None of these,A
849,Joe Biden was elected as a senator from which US state?,Alaska,Delaware,Pennsylvania,None of these,B
850,The current Chief Justice of Pakistan is:,Justice Jawad S. Khawaja,Justice Khalil-ur-Rehman Ramdey,Justice Tassaduq Hussain Jillani,Justice Asif Saeed Khosa,D
